,0,1,2,3
0,801.0,3.0,18.0,16.0
1,802.0,3.0,14.0,16.0
2,807.0,3.0,13.0,16.0
3,814.0,3.0,13.0,16.0
4,822.0,3.0,19.0,16.0
5,823.0,5.0,13.0,16.0
6,824.0,5.0,11.0,16.0
7,827.0,5.0,13.0,16.0
8,834.0,5.0,16.0,16.0
9,836.0,5.0,11.0,16.0
10,839.0,15.0,12.0,16.0
11,843.0,15.0,9.0,16.0
12,846.0,15.0,11.0,16.0
13,849.0,15.0,12.0,16.0
14,852.0,15.0,12.0,16.0
15,853.0,7.0,14.0,16.0
16,854.0,7.0,15.0,16.0
17,855.0,7.0,17.0,16.0
18,858.0,7.0,14.0,16.0
19,859.0,7.0,15.0,16.0
20,860.0,6.0,14.0,16.0
21,861.0,6.0,13.0,16.0
22,862.0,6.0,13.0,16.0
23,864.0,6.0,14.0,16.0
24,867.0,6.0,13.0,16.0
25,868.0,12.0,14.0,16.0
26,877.0,12.0,10.0,16.0
27,879.0,12.0,13.0,16.0
28,884.0,12.0,13.0,16.0
29,887.0,12.0,11.0,16.0
30,889.0,10.0,17.0,16.0
31,890.0,10.0,18.0,16.0
32,892.0,10.0,18.0,16.0
33,896.0,10.0,17.0,16.0
34,898.0,10.0,21.0,16.0
35,901.0,14.0,19.0,16.0
36,903.0,14.0,18.0,16.0
37,904.0,14.0,17.0,16.0
38,906.0,14.0,16.0,16.0
39,908.0,14.0,17.0,16.0
40,911.0,4.0,15.0,16.0
41,912.0,4.0,16.0,16.0
42,914.0,4.0,15.0,16.0
43,915.0,4.0,16.0,16.0
44,917.0,4.0,13.0,16.0
45,919.0,13.0,14.0,16.0
46,921.0,13.0,14.0,16.0
47,926.0,13.0,16.0,16.0
48,927.0,13.0,12.0,16.0
49,928.0,13.0,12.0,16.0
50,929.0,1.0,8.0,16.0
51,930.0,1.0,4.0,16.0
52,933.0,1.0,4.0,16.0
53,934.0,1.0,8.0,16.0
54,939.0,1.0,7.0,16.0
