,0,1,2,3,4,5
0,0.0,10.0,16.0,1.0,1.0,0.0
1,1.0,10.0,19.0,1.0,1.0,0.0
2,6.0,10.0,19.0,1.0,1.0,0.0
3,7.0,10.0,19.0,1.0,1.0,0.0
4,10.0,10.0,19.0,1.0,1.0,0.0
5,11.0,10.0,16.0,1.0,1.0,0.0
6,12.0,10.0,18.0,1.0,1.0,0.0
7,13.0,10.0,18.0,1.0,1.0,0.0
8,14.0,10.0,18.0,1.0,1.0,0.0
9,19.0,10.0,18.0,1.0,1.0,0.0
10,27.0,14.0,13.0,0.0,0.7750000000000001,1.0
11,36.0,14.0,15.0,0.0,0.7750000000000001,1.0
12,46.0,14.0,13.0,0.0,0.7750000000000001,1.0
13,49.0,14.0,13.0,0.0,0.7750000000000001,1.0
14,51.0,14.0,15.0,0.0,0.7750000000000001,1.0
15,60.0,14.0,15.0,0.0,0.7750000000000001,1.0
16,63.0,14.0,15.0,0.0,0.7750000000000001,1.0
17,66.0,14.0,15.0,0.0,0.7750000000000001,1.0
18,74.0,14.0,17.0,0.0,0.7750000000000001,1.0
19,76.0,14.0,16.0,0.0,0.7750000000000001,1.0
20,77.0,7.0,16.0,0.0,0.75,2.0
21,81.0,7.0,17.0,0.0,0.75,2.0
22,87.0,7.0,14.0,0.0,0.75,2.0
23,89.0,7.0,17.0,0.0,0.75,2.0
24,90.0,7.0,19.0,0.0,0.75,2.0
25,98.0,7.0,15.0,0.0,0.75,2.0
26,99.0,7.0,14.0,0.0,0.75,2.0
27,100.0,7.0,13.0,0.0,0.75,2.0
28,103.0,7.0,16.0,0.0,0.75,2.0
29,107.0,7.0,17.0,0.0,0.75,2.0
30,108.0,5.0,21.0,0.0,0.725,3.0
31,115.0,5.0,22.0,0.0,0.725,3.0
32,125.0,5.0,21.0,0.0,0.725,3.0
33,126.0,5.0,25.0,0.0,0.725,3.0
34,128.0,5.0,22.0,0.0,0.725,3.0
35,129.0,5.0,23.0,0.0,0.725,3.0
36,130.0,5.0,19.0,0.0,0.725,3.0
37,138.0,5.0,23.0,0.0,0.725,3.0
38,152.0,5.0,19.0,0.0,0.725,3.0
39,155.0,5.0,19.0,0.0,0.725,3.0
40,160.0,9.0,7.0,0.0,0.7,4.0
41,163.0,9.0,4.0,0.0,0.7,4.0
42,178.0,9.0,7.0,0.0,0.7,4.0
43,180.0,9.0,4.0,0.0,0.7,4.0
44,187.0,9.0,4.0,0.0,0.7,4.0
45,189.0,9.0,5.0,0.0,0.7,4.0
46,190.0,9.0,6.0,0.0,0.7,4.0
47,195.0,9.0,3.0,0.0,0.7,4.0
48,197.0,9.0,4.0,0.0,0.7,4.0
49,206.0,9.0,4.0,0.0,0.7,4.0
50,212.0,3.0,20.0,0.0,0.675,5.0
51,217.0,3.0,20.0,0.0,0.675,5.0
52,222.0,3.0,18.0,0.0,0.675,5.0
53,225.0,3.0,18.0,0.0,0.675,5.0
54,226.0,3.0,20.0,0.0,0.675,5.0
55,228.0,3.0,19.0,0.0,0.675,5.0
