,0,1,2
0,0.0,0.0,0.0
1,770.0,0.0,21.0
2,771.0,0.0,21.0
3,773.0,0.0,23.0
4,774.0,0.0,19.0
5,778.0,0.0,19.0
6,785.0,0.0,22.0
7,786.0,0.0,23.0
8,787.0,0.0,19.0
9,790.0,0.0,23.0
10,792.0,0.0,23.0
11,793.0,0.0,20.0
12,794.0,0.0,22.0
13,795.0,0.0,20.0
14,804.0,0.0,21.0
15,806.0,0.0,22.0
16,812.0,0.0,23.0
17,813.0,0.0,17.0
18,816.0,0.0,23.0
19,819.0,0.0,18.0
20,821.0,0.0,19.0
21,826.0,0.0,21.0
22,829.0,0.0,24.0
23,831.0,0.0,24.0
24,837.0,0.0,20.0
25,838.0,0.0,17.0
26,840.0,0.0,20.0
27,842.0,0.0,21.0
28,844.0,0.0,22.0
29,845.0,0.0,23.0
30,863.0,0.0,23.0
31,866.0,0.0,23.0
32,869.0,0.0,22.0
33,872.0,0.0,23.0
34,873.0,0.0,20.0
35,878.0,0.0,18.0
36,881.0,0.0,19.0
37,883.0,0.0,21.0
38,886.0,0.0,21.0
39,891.0,0.0,21.0
40,893.0,0.0,23.0
41,895.0,0.0,21.0
42,900.0,0.0,21.0
43,909.0,0.0,23.0
44,910.0,0.0,20.0
45,913.0,0.0,18.0
46,922.0,0.0,18.0
47,938.0,0.0,23.0
48,947.0,0.0,23.0
49,948.0,0.0,23.0
50,955.0,0.0,19.0
51,959.0,0.0,24.0
52,961.0,0.0,23.0
53,969.0,0.0,18.0
54,977.0,0.0,22.0
55,981.0,0.0,21.0
56,983.0,0.0,22.0
57,984.0,0.0,22.0
58,985.0,0.0,21.0
59,986.0,0.0,22.0
60,988.0,0.0,23.0
61,989.0,0.0,24.0
62,994.0,0.0,23.0
63,998.0,0.0,21.0
64,1002.0,0.0,23.0
65,1005.0,0.0,22.0
66,1006.0,0.0,20.0
67,1008.0,0.0,21.0
68,1017.0,0.0,18.0
69,1018.0,0.0,21.0
70,1020.0,0.0,19.0
71,1022.0,0.0,18.0
72,1023.0,0.0,20.0
73,1029.0,0.0,21.0
74,1032.0,0.0,21.0
75,1037.0,0.0,20.0
76,1038.0,0.0,19.0
77,1041.0,0.0,18.0
78,1043.0,0.0,23.0
79,1047.0,0.0,23.0
80,1048.0,0.0,18.0
81,1049.0,0.0,18.0
82,1054.0,0.0,20.0
83,1058.0,0.0,19.0
84,1062.0,0.0,21.0
85,1063.0,0.0,23.0
86,1065.0,0.0,22.0
87,1068.0,0.0,21.0
88,1076.0,0.0,22.0
89,1080.0,0.0,21.0
90,1084.0,0.0,22.0
91,1088.0,0.0,19.0
92,1091.0,0.0,18.0
93,1092.0,0.0,23.0
94,1094.0,0.0,24.0
95,1095.0,0.0,19.0
96,1096.0,0.0,18.0
97,1098.0,0.0,23.0
98,1100.0,0.0,19.0
99,1102.0,0.0,23.0
100,1106.0,0.0,23.0
101,1108.0,0.0,19.0
102,1109.0,0.0,21.0
103,1111.0,0.0,21.0
104,1113.0,0.0,24.0
105,1115.0,0.0,23.0
106,1120.0,0.0,21.0
107,1121.0,0.0,20.0
108,1123.0,0.0,23.0
109,1124.0,0.0,23.0
110,1125.0,0.0,24.0
111,1126.0,0.0,21.0
112,1128.0,0.0,20.0
113,1132.0,0.0,19.0
114,1134.0,0.0,20.0
115,1136.0,0.0,19.0
116,1137.0,0.0,22.0
117,1143.0,0.0,21.0
118,1146.0,0.0,22.0
119,1147.0,0.0,20.0
120,1152.0,0.0,20.0
121,1153.0,0.0,19.0
122,1159.0,0.0,23.0
123,1160.0,0.0,23.0
124,1161.0,0.0,23.0
125,1164.0,0.0,21.0
126,1167.0,0.0,18.0
127,1171.0,0.0,19.0
128,1172.0,0.0,21.0
129,1176.0,0.0,19.0
130,1177.0,0.0,19.0
131,1179.0,0.0,23.0
132,1181.0,0.0,18.0
133,1183.0,0.0,21.0
134,1185.0,0.0,23.0
135,1188.0,0.0,20.0
136,1190.0,0.0,23.0
137,1192.0,0.0,19.0
138,1195.0,0.0,22.0
139,1198.0,0.0,23.0
140,1203.0,0.0,21.0
141,1205.0,0.0,16.0
142,1206.0,0.0,20.0
143,1209.0,0.0,18.0
144,1210.0,0.0,24.0
145,1218.0,0.0,21.0
146,1223.0,0.0,21.0
147,1224.0,0.0,20.0
148,1238.0,0.0,23.0
149,1240.0,0.0,19.0
150,1245.0,0.0,25.0
151,1249.0,0.0,20.0
152,1256.0,0.0,20.0
153,1260.0,0.0,23.0
154,1261.0,0.0,20.0
155,1264.0,0.0,20.0
156,1267.0,0.0,22.0
157,1271.0,0.0,22.0
158,1277.0,0.0,21.0
159,1278.0,0.0,23.0
160,1279.0,0.0,21.0
161,1282.0,0.0,21.0
162,1283.0,0.0,24.0
163,1285.0,0.0,21.0
164,1286.0,0.0,19.0
165,1287.0,0.0,24.0
166,1289.0,0.0,24.0
167,1295.0,0.0,25.0
168,1299.0,0.0,22.0
169,1300.0,0.0,20.0
170,1301.0,0.0,20.0
