,0,1,2,3,4,5
0,2.0,3.0,15.0,1.0,1.0,0.0
1,4.0,3.0,17.0,1.0,1.0,0.0
2,5.0,3.0,14.0,1.0,1.0,0.0
3,8.0,3.0,18.0,1.0,1.0,0.0
4,15.0,3.0,15.0,1.0,1.0,0.0
5,17.0,3.0,17.0,1.0,1.0,0.0
6,18.0,3.0,16.0,1.0,1.0,0.0
7,20.0,3.0,16.0,1.0,1.0,0.0
8,21.0,3.0,12.0,1.0,1.0,0.0
9,22.0,3.0,12.0,1.0,1.0,0.0
10,24.0,5.0,16.0,0.0,0.7750000000000001,1.0
11,28.0,5.0,14.0,0.0,0.7750000000000001,1.0
12,33.0,5.0,11.0,0.0,0.7750000000000001,1.0
13,35.0,5.0,12.0,0.0,0.7750000000000001,1.0
14,38.0,5.0,14.0,0.0,0.7750000000000001,1.0
15,39.0,5.0,16.0,0.0,0.7750000000000001,1.0
16,44.0,5.0,13.0,0.0,0.7750000000000001,1.0
17,47.0,5.0,17.0,0.0,0.7750000000000001,1.0
18,48.0,5.0,15.0,0.0,0.7750000000000001,1.0
19,52.0,5.0,14.0,0.0,0.7750000000000001,1.0
20,54.0,15.0,8.0,0.0,0.75,2.0
21,57.0,15.0,11.0,0.0,0.75,2.0
22,58.0,15.0,7.0,0.0,0.75,2.0
23,65.0,15.0,5.0,0.0,0.75,2.0
24,69.0,15.0,6.0,0.0,0.75,2.0
25,73.0,15.0,10.0,0.0,0.75,2.0
26,79.0,15.0,9.0,0.0,0.75,2.0
27,84.0,15.0,11.0,0.0,0.75,2.0
28,85.0,15.0,12.0,0.0,0.75,2.0
29,88.0,15.0,8.0,0.0,0.75,2.0
30,91.0,7.0,13.0,0.0,0.725,3.0
31,95.0,7.0,15.0,0.0,0.725,3.0
32,101.0,7.0,14.0,0.0,0.725,3.0
33,102.0,7.0,16.0,0.0,0.725,3.0
34,104.0,7.0,15.0,0.0,0.725,3.0
35,106.0,7.0,15.0,0.0,0.725,3.0
36,114.0,7.0,17.0,0.0,0.725,3.0
37,119.0,7.0,15.0,0.0,0.725,3.0
38,122.0,7.0,18.0,0.0,0.725,3.0
39,131.0,7.0,16.0,0.0,0.725,3.0
40,132.0,6.0,14.0,0.0,0.7,4.0
41,133.0,6.0,12.0,0.0,0.7,4.0
42,137.0,6.0,14.0,0.0,0.7,4.0
43,147.0,6.0,9.0,0.0,0.7,4.0
44,148.0,6.0,12.0,0.0,0.7,4.0
45,149.0,6.0,12.0,0.0,0.7,4.0
46,157.0,6.0,15.0,0.0,0.7,4.0
47,159.0,6.0,12.0,0.0,0.7,4.0
48,165.0,6.0,12.0,0.0,0.7,4.0
