,0,1,2,3
0,770.0,13.0,22.0,16.0
1,771.0,13.0,22.0,16.0
2,773.0,13.0,21.0,16.0
3,774.0,13.0,21.0,16.0
4,778.0,13.0,18.0,16.0
5,785.0,6.0,22.0,16.0
6,786.0,6.0,20.0,16.0
7,787.0,6.0,19.0,16.0
8,790.0,6.0,23.0,16.0
9,792.0,6.0,21.0,16.0
10,793.0,2.0,19.0,16.0
11,794.0,2.0,23.0,16.0
12,795.0,2.0,19.0,16.0
13,804.0,2.0,18.0,16.0
14,806.0,2.0,23.0,16.0
15,812.0,0.0,23.0,16.0
16,813.0,0.0,18.0,16.0
17,816.0,0.0,23.0,16.0
18,819.0,0.0,19.0,16.0
19,821.0,0.0,17.0,16.0
20,826.0,12.0,18.0,16.0
21,829.0,12.0,19.0,16.0
22,831.0,12.0,20.0,16.0
23,837.0,12.0,16.0,16.0
24,838.0,12.0,16.0,16.0
25,840.0,10.0,17.0,16.0
26,842.0,10.0,18.0,16.0
27,844.0,10.0,19.0,16.0
28,845.0,10.0,19.0,16.0
29,863.0,10.0,19.0,16.0
30,866.0,3.0,20.0,16.0
31,869.0,3.0,18.0,16.0
32,872.0,3.0,19.0,16.0
33,873.0,3.0,18.0,16.0
34,878.0,3.0,16.0,16.0
35,881.0,4.0,16.0,16.0
36,883.0,4.0,17.0,16.0
37,886.0,4.0,18.0,16.0
38,891.0,4.0,16.0,16.0
39,893.0,4.0,19.0,16.0
40,895.0,15.0,15.0,16.0
41,900.0,15.0,15.0,16.0
42,909.0,15.0,17.0,16.0
43,910.0,15.0,15.0,16.0
44,913.0,15.0,13.0,16.0
45,922.0,1.0,11.0,16.0
46,938.0,1.0,16.0,16.0
47,947.0,1.0,16.0,16.0
48,948.0,1.0,16.0,16.0
49,955.0,1.0,12.0,16.0
50,959.0,9.0,14.0,16.0
51,961.0,9.0,16.0,16.0
52,969.0,9.0,9.0,16.0
53,977.0,9.0,15.0,16.0
54,981.0,9.0,13.0,16.0
55,983.0,8.0,15.0,16.0
56,984.0,8.0,14.0,16.0
57,985.0,8.0,12.0,16.0
58,986.0,8.0,12.0,16.0
59,988.0,8.0,15.0,16.0
60,989.0,5.0,10.0,16.0
61,994.0,5.0,10.0,16.0
62,998.0,5.0,7.0,16.0
63,1002.0,5.0,11.0,16.0
64,1005.0,5.0,7.0,16.0
65,1006.0,11.0,6.0,16.0
66,1008.0,11.0,8.0,16.0
67,1017.0,11.0,6.0,16.0
68,1018.0,11.0,8.0,16.0
69,1020.0,11.0,7.0,16.0
70,1022.0,14.0,7.0,16.0
71,1023.0,14.0,6.0,16.0
72,1029.0,14.0,7.0,16.0
73,1032.0,14.0,8.0,16.0
74,1037.0,14.0,8.0,16.0
75,1038.0,7.0,4.0,16.0
76,1041.0,7.0,4.0,16.0
77,1043.0,7.0,8.0,16.0
78,1047.0,7.0,10.0,16.0
79,1048.0,7.0,3.0,16.0
80,1049.0,13.0,20.0,10.0
81,1054.0,6.0,21.0,10.0
82,1058.0,2.0,19.0,10.0
83,1062.0,0.0,22.0,10.0
84,1063.0,12.0,21.0,10.0
85,1065.0,10.0,17.0,10.0
86,1068.0,3.0,18.0,10.0
87,1076.0,4.0,17.0,10.0
88,1080.0,15.0,16.0,10.0
89,1084.0,9.0,14.0,10.0
90,1088.0,13.0,19.0,9.0
91,1091.0,6.0,19.0,9.0
92,1092.0,2.0,23.0,9.0
93,1094.0,0.0,23.0,9.0
94,1095.0,12.0,15.0,9.0
95,1096.0,10.0,14.0,9.0
96,1098.0,3.0,20.0,9.0
97,1100.0,4.0,15.0,9.0
98,1102.0,15.0,17.0,9.0
99,1106.0,13.0,25.0,8.0
100,1108.0,6.0,18.0,8.0
101,1109.0,2.0,21.0,8.0
102,1111.0,0.0,19.0,8.0
103,1113.0,12.0,20.0,8.0
104,1115.0,10.0,16.0,8.0
105,1120.0,3.0,18.0,8.0
106,1121.0,4.0,17.0,8.0
107,1123.0,13.0,23.0,8.0
108,1124.0,6.0,24.0,8.0
109,1125.0,2.0,22.0,8.0
110,1126.0,0.0,21.0,8.0
111,1128.0,12.0,18.0,8.0
112,1132.0,10.0,15.0,8.0
113,1134.0,3.0,19.0,8.0
