,0,1,2,3
0,899.0,10.0,16.0,16.0
1,902.0,10.0,17.0,16.0
2,905.0,10.0,17.0,16.0
3,907.0,10.0,18.0,16.0
4,916.0,10.0,17.0,16.0
5,918.0,14.0,13.0,16.0
6,920.0,14.0,12.0,16.0
7,923.0,14.0,13.0,16.0
8,924.0,14.0,12.0,16.0
9,925.0,14.0,11.0,16.0
10,931.0,7.0,17.0,16.0
11,932.0,7.0,16.0,16.0
12,935.0,7.0,16.0,16.0
13,936.0,7.0,16.0,16.0
14,937.0,7.0,16.0,16.0
15,942.0,5.0,21.0,16.0
16,943.0,5.0,22.0,16.0
17,944.0,5.0,23.0,16.0
18,946.0,5.0,19.0,16.0
19,951.0,5.0,20.0,16.0
20,953.0,9.0,6.0,16.0
21,954.0,9.0,5.0,16.0
22,956.0,9.0,9.0,16.0
23,957.0,9.0,5.0,16.0
24,963.0,9.0,4.0,16.0
25,964.0,3.0,17.0,16.0
26,966.0,3.0,21.0,16.0
27,973.0,3.0,20.0,16.0
28,974.0,3.0,18.0,16.0
29,976.0,3.0,18.0,16.0
30,978.0,4.0,11.0,16.0
31,979.0,4.0,11.0,16.0
32,982.0,4.0,10.0,16.0
33,992.0,4.0,14.0,16.0
34,996.0,4.0,13.0,16.0
35,997.0,0.0,3.0,16.0
36,1001.0,0.0,6.0,16.0
37,1004.0,0.0,3.0,16.0
38,1007.0,0.0,3.0,16.0
39,1010.0,0.0,6.0,16.0
40,1011.0,13.0,13.0,16.0
41,1014.0,13.0,13.0,16.0
42,1015.0,13.0,12.0,16.0
43,1016.0,13.0,11.0,16.0
44,1019.0,13.0,14.0,16.0
45,1021.0,6.0,15.0,16.0
46,1028.0,6.0,20.0,16.0
47,1030.0,6.0,18.0,16.0
48,1035.0,6.0,16.0,16.0
49,1040.0,6.0,16.0,16.0
50,1042.0,8.0,11.0,16.0
51,1045.0,8.0,7.0,16.0
52,1053.0,8.0,5.0,16.0
53,1055.0,8.0,4.0,16.0
54,1056.0,8.0,9.0,16.0
55,1060.0,12.0,21.0,16.0
56,1061.0,12.0,19.0,16.0
57,1064.0,12.0,17.0,16.0
58,1066.0,12.0,20.0,16.0
59,1067.0,12.0,17.0,16.0
60,1069.0,15.0,19.0,16.0
61,1070.0,15.0,19.0,16.0
62,1074.0,15.0,17.0,16.0
63,1077.0,15.0,20.0,16.0
64,1078.0,15.0,18.0,16.0
65,1082.0,11.0,8.0,16.0
66,1083.0,11.0,9.0,16.0
67,1085.0,11.0,6.0,16.0
68,1087.0,11.0,7.0,16.0
69,1089.0,11.0,9.0,16.0
70,1090.0,2.0,5.0,16.0
71,1093.0,2.0,5.0,16.0
72,1097.0,2.0,6.0,16.0
73,1101.0,2.0,4.0,16.0
74,1104.0,2.0,7.0,16.0
75,1105.0,1.0,7.0,16.0
76,1112.0,1.0,16.0,16.0
77,1116.0,1.0,12.0,16.0
78,1119.0,1.0,11.0,16.0
79,1127.0,1.0,13.0,16.0
80,1129.0,10.0,22.0,7.0
81,1130.0,7.0,17.0,7.0
82,1133.0,5.0,19.0,7.0
83,1139.0,3.0,18.0,7.0
84,1140.0,6.0,18.0,7.0
85,1141.0,12.0,18.0,7.0
86,1142.0,15.0,19.0,7.0
87,1145.0,10.0,15.0,7.0
88,1148.0,7.0,21.0,7.0
89,1156.0,5.0,21.0,7.0
90,1158.0,3.0,22.0,7.0
91,1163.0,6.0,16.0,7.0
92,1165.0,12.0,18.0,7.0
93,1166.0,15.0,23.0,7.0
94,1173.0,5.0,21.0,4.0
95,1174.0,3.0,19.0,4.0
96,1175.0,12.0,21.0,4.0
97,1178.0,15.0,21.0,4.0
98,1184.0,5.0,19.0,4.0
99,1186.0,3.0,21.0,4.0
100,1189.0,12.0,20.0,4.0
101,1194.0,15.0,17.0,4.0
102,1199.0,5.0,20.0,4.0
103,1200.0,3.0,19.0,4.0
104,1202.0,12.0,17.0,4.0
105,1204.0,15.0,21.0,4.0
106,1211.0,5.0,19.0,4.0
107,1213.0,3.0,23.0,4.0
108,1214.0,12.0,18.0,4.0
109,1215.0,15.0,18.0,4.0
110,1217.0,5.0,20.0,4.0
111,1219.0,3.0,21.0,4.0
112,1220.0,12.0,17.0,4.0
113,1221.0,15.0,17.0,4.0
114,1222.0,5.0,21.0,4.0
115,1225.0,3.0,19.0,4.0
116,1226.0,12.0,18.0,4.0
117,1228.0,15.0,20.0,4.0
118,1233.0,5.0,24.0,3.0
119,1235.0,3.0,16.0,3.0
120,1239.0,15.0,20.0,3.0
121,1247.0,5.0,21.0,3.0
122,1248.0,3.0,19.0,3.0
123,1251.0,15.0,20.0,3.0
124,1257.0,5.0,24.0,3.0
125,1258.0,3.0,17.0,3.0
126,1259.0,15.0,18.0,3.0
127,1262.0,5.0,20.0,3.0
128,1263.0,3.0,17.0,3.0
129,1268.0,15.0,19.0,3.0
130,1270.0,5.0,22.0,3.0
131,1275.0,3.0,19.0,3.0
132,1276.0,15.0,20.0,3.0
133,1288.0,5.0,21.0,3.0
134,1290.0,3.0,18.0,3.0
135,1292.0,15.0,20.0,3.0
136,1293.0,5.0,19.0,3.0
137,1296.0,3.0,18.0,3.0
138,1297.0,15.0,19.0,3.0
139,1298.0,5.0,21.0,3.0
140,1303.0,3.0,21.0,3.0
141,1304.0,15.0,20.0,3.0
142,1311.0,5.0,22.0,2.0
143,1313.0,15.0,17.0,2.0
144,1318.0,5.0,19.0,2.0
145,1325.0,15.0,17.0,2.0
146,1326.0,5.0,20.0,2.0
147,1328.0,15.0,22.0,2.0
148,1329.0,5.0,20.0,2.0
149,1332.0,15.0,17.0,2.0
150,1336.0,5.0,17.0,2.0
151,1339.0,15.0,20.0,2.0
152,1342.0,5.0,21.0,2.0
153,1345.0,15.0,18.0,2.0
154,1347.0,5.0,21.0,2.0
155,1348.0,15.0,18.0,2.0
156,1353.0,5.0,20.0,2.0
157,1356.0,15.0,18.0,2.0
158,1359.0,5.0,20.0,2.0
159,1361.0,15.0,18.0,2.0
160,1364.0,5.0,21.0,2.0
161,1367.0,15.0,20.0,2.0
162,1368.0,5.0,22.0,2.0
163,1373.0,15.0,18.0,2.0
164,1375.0,5.0,20.0,2.0
165,1378.0,15.0,16.0,2.0
166,1381.0,5.0,19.0,2.0
167,1382.0,15.0,23.0,2.0
168,1385.0,5.0,20.0,2.0
169,1390.0,15.0,17.0,2.0
170,1391.0,5.0,19.0,2.0
171,1393.0,15.0,21.0,2.0
172,1395.0,5.0,21.0,2.0
173,1398.0,15.0,17.0,2.0
174,1406.0,5.0,18.0,2.0
175,1408.0,15.0,19.0,2.0
176,1412.0,5.0,20.0,2.0
177,1415.0,15.0,20.0,2.0
178,1419.0,5.0,20.0,2.0
179,1420.0,15.0,22.0,2.0
180,1421.0,5.0,19.0,2.0
181,1422.0,15.0,18.0,2.0
182,1424.0,5.0,20.0,2.0
183,1428.0,15.0,17.0,2.0
184,1431.0,5.0,22.0,2.0
185,1434.0,15.0,17.0,2.0
186,1441.0,5.0,19.0,2.0
187,1443.0,15.0,19.0,2.0
188,1453.0,5.0,20.0,2.0
189,1461.0,15.0,17.0,2.0
190,1465.0,5.0,20.0,2.0
191,1469.0,15.0,17.0,2.0
192,1471.0,5.0,22.0,2.0
193,1473.0,15.0,22.0,2.0
194,1474.0,5.0,22.0,2.0
195,1475.0,15.0,19.0,2.0
196,1476.0,5.0,20.0,2.0
197,1477.0,15.0,20.0,2.0
198,1478.0,5.0,20.0,2.0
199,1483.0,15.0,17.0,2.0
200,1484.0,5.0,22.0,2.0
201,1498.0,15.0,20.0,2.0
202,1500.0,5.0,20.0,2.0
203,1502.0,15.0,16.0,2.0
204,1503.0,5.0,23.0,2.0
205,1506.0,15.0,18.0,2.0
206,1507.0,5.0,20.0,2.0
207,1510.0,15.0,19.0,2.0
208,1513.0,5.0,22.0,2.0
209,1521.0,15.0,18.0,2.0
210,1523.0,5.0,23.0,2.0
211,1526.0,15.0,22.0,2.0
212,1534.0,5.0,20.0,2.0
213,1535.0,15.0,17.0,2.0
214,1536.0,5.0,20.0,2.0
215,1539.0,15.0,14.0,2.0
216,1543.0,5.0,20.0,2.0
217,1547.0,15.0,16.0,2.0
218,1548.0,5.0,19.0,2.0
219,1555.0,15.0,21.0,2.0
220,1563.0,5.0,20.0,2.0
221,1565.0,15.0,21.0,2.0
222,1566.0,5.0,19.0,2.0
223,1568.0,15.0,15.0,2.0
224,1578.0,5.0,20.0,2.0
225,1580.0,15.0,17.0,2.0
226,1582.0,5.0,20.0,2.0
227,1583.0,15.0,17.0,2.0
228,1584.0,5.0,19.0,2.0
229,1586.0,15.0,17.0,2.0
230,1587.0,5.0,19.0,2.0
231,1589.0,15.0,20.0,2.0
232,1590.0,5.0,21.0,2.0
233,1593.0,15.0,18.0,2.0
234,1595.0,5.0,17.0,2.0
235,1596.0,15.0,20.0,2.0
236,1601.0,5.0,19.0,2.0
237,1602.0,15.0,18.0,2.0
238,1604.0,5.0,19.0,2.0
239,1605.0,15.0,21.0,2.0
240,1607.0,5.0,21.0,2.0
241,1608.0,15.0,18.0,2.0
242,1609.0,5.0,20.0,2.0
243,1612.0,15.0,14.0,2.0
244,1614.0,5.0,21.0,2.0
245,1616.0,15.0,18.0,2.0
246,1618.0,5.0,21.0,2.0
247,1620.0,15.0,16.0,2.0
248,1622.0,5.0,19.0,2.0
249,1624.0,15.0,20.0,2.0
250,1625.0,5.0,20.0,2.0
251,1626.0,15.0,21.0,2.0
252,1633.0,5.0,20.0,2.0
253,1636.0,15.0,17.0,2.0
254,1637.0,5.0,20.0,2.0
255,1640.0,15.0,17.0,2.0
256,1641.0,5.0,22.0,2.0
257,1645.0,15.0,19.0,2.0
258,1646.0,5.0,20.0,2.0
259,1647.0,15.0,17.0,2.0
260,1649.0,5.0,21.0,2.0
261,1650.0,15.0,20.0,2.0
262,1652.0,5.0,20.0,2.0
263,1653.0,15.0,18.0,2.0
264,1671.0,5.0,18.0,2.0
265,1672.0,15.0,18.0,2.0
266,1674.0,5.0,19.0,2.0
