,0,1,2,3
0,817.0,10.0,17.0,16.0
1,818.0,10.0,16.0,16.0
2,820.0,10.0,16.0,16.0
3,825.0,10.0,17.0,16.0
4,828.0,10.0,16.0,16.0
5,830.0,14.0,12.0,16.0
6,832.0,14.0,13.0,16.0
7,833.0,14.0,12.0,16.0
8,835.0,14.0,12.0,16.0
9,841.0,14.0,11.0,16.0
10,847.0,7.0,20.0,16.0
11,848.0,7.0,17.0,16.0
12,850.0,7.0,15.0,16.0
13,851.0,7.0,15.0,16.0
14,856.0,7.0,18.0,16.0
15,857.0,5.0,21.0,16.0
16,865.0,5.0,20.0,16.0
17,870.0,5.0,23.0,16.0
18,871.0,5.0,24.0,16.0
19,874.0,5.0,21.0,16.0
20,875.0,9.0,5.0,16.0
21,876.0,9.0,7.0,16.0
22,880.0,9.0,5.0,16.0
23,882.0,9.0,8.0,16.0
24,885.0,9.0,4.0,16.0
25,888.0,3.0,18.0,16.0
26,894.0,3.0,23.0,16.0
27,897.0,3.0,20.0,16.0
28,899.0,3.0,18.0,16.0
29,902.0,3.0,19.0,16.0
30,905.0,4.0,12.0,16.0
31,907.0,4.0,11.0,16.0
32,916.0,4.0,10.0,16.0
33,918.0,4.0,11.0,16.0
34,920.0,4.0,9.0,16.0
35,923.0,0.0,5.0,16.0
36,924.0,0.0,6.0,16.0
37,925.0,0.0,3.0,16.0
38,931.0,0.0,5.0,16.0
39,932.0,0.0,3.0,16.0
40,935.0,13.0,9.0,16.0
41,936.0,13.0,12.0,16.0
42,937.0,13.0,10.0,16.0
43,942.0,13.0,14.0,16.0
44,943.0,13.0,12.0,16.0
45,944.0,6.0,19.0,16.0
46,946.0,6.0,18.0,16.0
47,951.0,6.0,14.0,16.0
48,953.0,6.0,17.0,16.0
49,954.0,6.0,16.0,16.0
50,956.0,8.0,11.0,16.0
51,957.0,8.0,7.0,16.0
52,963.0,8.0,6.0,16.0
53,964.0,8.0,6.0,16.0
54,966.0,8.0,10.0,16.0
55,973.0,12.0,19.0,16.0
56,974.0,12.0,19.0,16.0
57,976.0,12.0,17.0,16.0
58,978.0,12.0,18.0,16.0
59,979.0,12.0,17.0,16.0
60,982.0,15.0,19.0,16.0
61,992.0,15.0,19.0,16.0
62,996.0,15.0,20.0,16.0
63,997.0,15.0,18.0,16.0
64,1001.0,15.0,20.0,16.0
65,1004.0,11.0,5.0,16.0
66,1007.0,11.0,5.0,16.0
67,1010.0,11.0,10.0,16.0
68,1011.0,11.0,8.0,16.0
69,1014.0,11.0,10.0,16.0
70,1015.0,2.0,7.0,16.0
71,1016.0,2.0,2.0,16.0
72,1019.0,2.0,7.0,16.0
73,1021.0,2.0,5.0,16.0
74,1028.0,2.0,10.0,16.0
75,1030.0,1.0,14.0,16.0
76,1035.0,1.0,13.0,16.0
77,1040.0,1.0,12.0,16.0
78,1042.0,1.0,14.0,16.0
79,1045.0,1.0,12.0,16.0
80,1053.0,7.0,15.0,4.0
81,1055.0,5.0,18.0,4.0
82,1056.0,3.0,21.0,4.0
83,1060.0,15.0,22.0,4.0
84,1061.0,7.0,18.0,4.0
85,1064.0,5.0,21.0,4.0
86,1066.0,3.0,21.0,4.0
87,1067.0,15.0,18.0,4.0
88,1069.0,7.0,19.0,4.0
89,1070.0,5.0,22.0,4.0
90,1074.0,3.0,18.0,4.0
91,1077.0,15.0,18.0,4.0
92,1078.0,7.0,15.0,4.0
93,1082.0,5.0,21.0,4.0
94,1083.0,3.0,21.0,4.0
95,1085.0,15.0,16.0,4.0
96,1087.0,7.0,15.0,3.0
97,1089.0,5.0,22.0,3.0
98,1090.0,3.0,19.0,3.0
99,1093.0,7.0,16.0,3.0
100,1097.0,5.0,20.0,3.0
101,1101.0,3.0,17.0,3.0
102,1104.0,7.0,19.0,2.0
103,1105.0,5.0,19.0,2.0
104,1112.0,7.0,20.0,2.0
105,1116.0,5.0,20.0,2.0
106,1119.0,7.0,14.0,2.0
107,1127.0,5.0,19.0,2.0
108,1129.0,7.0,20.0,2.0
109,1130.0,5.0,20.0,2.0
110,1133.0,7.0,15.0,2.0
111,1139.0,5.0,19.0,2.0
112,1140.0,7.0,17.0,2.0
113,1141.0,5.0,21.0,2.0
114,1142.0,7.0,16.0,2.0
115,1145.0,5.0,17.0,2.0
116,1148.0,7.0,19.0,2.0
117,1156.0,5.0,20.0,2.0
118,1158.0,7.0,18.0,2.0
119,1163.0,5.0,20.0,2.0
120,1165.0,7.0,16.0,2.0
121,1166.0,5.0,24.0,2.0
122,1173.0,5.0,20.0,1.0
123,1174.0,5.0,20.0,1.0
