,0,1,2,3,4,5
0,0.0,10.0,16.0,1.0,1.0,0.0
1,1.0,10.0,20.0,1.0,1.0,0.0
2,6.0,10.0,20.0,1.0,1.0,0.0
3,7.0,10.0,18.0,1.0,1.0,0.0
4,10.0,10.0,16.0,1.0,1.0,0.0
5,11.0,14.0,13.0,0.0,0.38750000000000007,1.0
6,13.0,14.0,13.0,0.0,0.38750000000000007,1.0
7,19.0,14.0,13.0,0.0,0.38750000000000007,1.0
8,40.0,14.0,13.0,0.0,0.38750000000000007,1.0
9,51.0,14.0,15.0,0.0,0.38750000000000007,1.0
10,66.0,7.0,18.0,0.0,0.375,2.0
11,67.0,7.0,17.0,0.0,0.375,2.0
12,74.0,7.0,19.0,0.0,0.375,2.0
13,87.0,7.0,15.0,0.0,0.375,2.0
14,98.0,7.0,14.0,0.0,0.375,2.0
15,100.0,5.0,16.0,0.0,0.3625,3.0
16,103.0,5.0,20.0,0.0,0.3625,3.0
17,108.0,5.0,20.0,0.0,0.3625,3.0
18,128.0,5.0,23.0,0.0,0.3625,3.0
19,138.0,5.0,21.0,0.0,0.3625,3.0
20,152.0,9.0,6.0,0.0,0.35,4.0
21,153.0,9.0,7.0,0.0,0.35,4.0
22,154.0,9.0,5.0,0.0,0.35,4.0
23,155.0,9.0,5.0,0.0,0.35,4.0
24,160.0,9.0,8.0,0.0,0.35,4.0
25,163.0,3.0,18.0,0.0,0.3375,5.0
26,170.0,3.0,18.0,0.0,0.3375,5.0
27,178.0,3.0,22.0,0.0,0.3375,5.0
28,195.0,3.0,16.0,0.0,0.3375,5.0
29,198.0,3.0,19.0,0.0,0.3375,5.0
30,202.0,4.0,13.0,0.0,0.325,6.0
31,206.0,4.0,10.0,0.0,0.325,6.0
32,212.0,4.0,11.0,0.0,0.325,6.0
33,217.0,4.0,12.0,0.0,0.325,6.0
34,218.0,4.0,13.0,0.0,0.325,6.0
35,225.0,0.0,4.0,0.0,0.3125,7.0
36,247.0,0.0,4.0,0.0,0.3125,7.0
37,248.0,0.0,4.0,0.0,0.3125,7.0
38,252.0,0.0,4.0,0.0,0.3125,7.0
39,255.0,0.0,4.0,0.0,0.3125,7.0
40,262.0,13.0,9.0,0.0,0.30000000000000004,8.0
41,263.0,13.0,9.0,0.0,0.30000000000000004,8.0
42,273.0,13.0,8.0,0.0,0.30000000000000004,8.0
43,280.0,13.0,12.0,0.0,0.30000000000000004,8.0
44,293.0,13.0,13.0,0.0,0.30000000000000004,8.0
45,314.0,6.0,17.0,0.0,0.28750000000000003,9.0
46,321.0,6.0,17.0,0.0,0.28750000000000003,9.0
47,332.0,6.0,16.0,0.0,0.28750000000000003,9.0
48,333.0,6.0,16.0,0.0,0.28750000000000003,9.0
49,335.0,6.0,17.0,0.0,0.28750000000000003,9.0
50,359.0,8.0,6.0,0.0,0.27499999999999997,10.0
51,364.0,8.0,9.0,0.0,0.27499999999999997,10.0
52,371.0,8.0,8.0,0.0,0.27499999999999997,10.0
53,372.0,8.0,8.0,0.0,0.27499999999999997,10.0
54,375.0,8.0,12.0,0.0,0.27499999999999997,10.0
55,423.0,12.0,16.0,0.0,0.26249999999999996,11.0
56,442.0,12.0,18.0,0.0,0.26249999999999996,11.0
57,460.0,12.0,18.0,0.0,0.26249999999999996,11.0
58,468.0,12.0,16.0,0.0,0.26249999999999996,11.0
59,473.0,12.0,18.0,0.0,0.26249999999999996,11.0
60,475.0,15.0,19.0,0.0,0.25,12.0
61,502.0,15.0,18.0,0.0,0.25,12.0
62,519.0,15.0,19.0,0.0,0.25,12.0
63,520.0,15.0,20.0,0.0,0.25,12.0
64,533.0,15.0,16.0,0.0,0.25,12.0
65,567.0,11.0,6.0,0.0,0.2375,13.0
66,569.0,11.0,7.0,0.0,0.2375,13.0
67,592.0,11.0,7.0,0.0,0.2375,13.0
68,604.0,11.0,7.0,0.0,0.2375,13.0
69,699.0,11.0,9.0,0.0,0.2375,13.0
70,702.0,2.0,5.0,0.0,0.22499999999999998,14.0
71,720.0,2.0,5.0,0.0,0.22499999999999998,14.0
72,748.0,2.0,4.0,0.0,0.22499999999999998,14.0
73,750.0,2.0,3.0,0.0,0.22499999999999998,14.0
74,758.0,2.0,7.0,0.0,0.22499999999999998,14.0
75,800.0,1.0,9.0,0.0,0.2125,15.0
76,803.0,1.0,12.0,0.0,0.2125,15.0
77,805.0,1.0,14.0,0.0,0.2125,15.0
78,809.0,1.0,12.0,0.0,0.2125,15.0
79,815.0,1.0,14.0,0.0,0.2125,15.0
