,0,1,2
0,0.0,0.0,0.0
1,817.0,0.0,3.0
2,818.0,0.0,4.0
3,820.0,0.0,5.0
4,825.0,0.0,4.0
5,828.0,0.0,2.0
6,830.0,0.0,5.0
7,832.0,0.0,5.0
8,833.0,0.0,3.0
9,835.0,0.0,4.0
10,841.0,0.0,5.0
11,847.0,0.0,8.0
12,848.0,0.0,5.0
13,850.0,0.0,2.0
14,851.0,0.0,4.0
15,856.0,0.0,6.0
16,857.0,0.0,4.0
17,865.0,0.0,4.0
18,870.0,0.0,9.0
19,871.0,0.0,6.0
20,874.0,0.0,3.0
21,875.0,0.0,4.0
22,876.0,0.0,6.0
23,880.0,0.0,4.0
24,882.0,0.0,7.0
25,885.0,0.0,3.0
26,888.0,0.0,4.0
27,894.0,0.0,8.0
28,897.0,0.0,5.0
29,899.0,1.0,10.0
30,902.0,0.0,4.0
31,905.0,0.0,4.0
32,907.0,1.0,12.0
33,916.0,1.0,10.0
34,918.0,1.0,12.0
35,920.0,1.0,11.0
36,923.0,1.0,14.0
37,924.0,1.0,10.0
38,925.0,1.0,11.0
39,931.0,1.0,12.0
40,932.0,1.0,12.0
41,935.0,1.0,13.0
42,936.0,1.0,12.0
43,937.0,1.0,11.0
44,942.0,0.0,6.0
45,943.0,1.0,15.0
46,944.0,1.0,15.0
47,946.0,1.0,12.0
48,951.0,0.0,4.0
49,953.0,1.0,12.0
50,954.0,1.0,12.0
51,956.0,1.0,17.0
52,957.0,1.0,12.0
53,963.0,1.0,12.0
54,964.0,1.0,12.0
55,966.0,1.0,15.0
56,973.0,1.0,14.0
57,974.0,1.0,12.0
58,976.0,1.0,11.0
59,978.0,1.0,13.0
60,979.0,1.0,13.0
61,982.0,1.0,12.0
62,992.0,1.0,14.0
63,996.0,1.0,14.0
64,997.0,1.0,12.0
65,1001.0,1.0,13.0
66,1004.0,1.0,11.0
67,1007.0,1.0,11.0
68,1010.0,1.0,14.0
69,1011.0,1.0,14.0
70,1014.0,1.0,14.0
71,1015.0,1.0,14.0
72,1016.0,1.0,13.0
73,1019.0,1.0,15.0
74,1021.0,1.0,14.0
75,1028.0,1.0,16.0
76,1030.0,1.0,15.0
77,1035.0,1.0,12.0
78,1040.0,1.0,13.0
79,1042.0,1.0,14.0
80,1045.0,1.0,12.0
81,1053.0,1.0,9.0
82,1055.0,1.0,8.0
83,1056.0,1.0,16.0
84,1060.0,1.0,16.0
85,1061.0,1.0,13.0
86,1064.0,1.0,11.0
87,1066.0,1.0,14.0
88,1067.0,1.0,12.0
89,1069.0,1.0,15.0
90,1070.0,1.0,14.0
91,1074.0,1.0,11.0
92,1077.0,1.0,12.0
93,1078.0,1.0,11.0
94,1082.0,1.0,12.0
95,1083.0,1.0,13.0
96,1085.0,1.0,11.0
97,1087.0,1.0,12.0
98,1089.0,1.0,14.0
99,1090.0,1.0,12.0
100,1093.0,1.0,13.0
101,1097.0,1.0,11.0
102,1101.0,1.0,12.0
103,1104.0,1.0,14.0
104,1105.0,1.0,9.0
105,1112.0,1.0,16.0
106,1116.0,1.0,11.0
107,1119.0,1.0,10.0
108,1127.0,1.0,12.0
109,1129.0,1.0,15.0
110,1130.0,1.0,12.0
111,1133.0,1.0,10.0
112,1139.0,0.0,5.0
113,1140.0,1.0,15.0
114,1141.0,1.0,12.0
115,1142.0,2.0,6.0
116,1145.0,1.0,11.0
117,1148.0,1.0,15.0
118,1156.0,1.0,12.0
119,1158.0,1.0,14.0
120,1163.0,1.0,12.0
121,1165.0,1.0,12.0
122,1166.0,0.0,7.0
123,1173.0,1.0,12.0
