,0,1,2,3,4,5
0,3.0,2.0,5.0,1.0,1.0,0.0
1,9.0,2.0,5.0,1.0,1.0,0.0
2,16.0,2.0,5.0,1.0,1.0,0.0
3,23.0,2.0,5.0,1.0,1.0,0.0
4,25.0,2.0,6.0,1.0,1.0,0.0
5,83.0,0.0,4.0,0.0,0.0875,1.0
6,145.0,0.0,5.0,0.0,0.0875,1.0
7,169.0,0.0,4.0,0.0,0.0875,1.0
8,270.0,0.0,4.0,0.0,0.0875,1.0
9,296.0,0.0,4.0,0.0,0.0875,1.0
10,26.0,2.0,5.0,0.0,0.0875,1.0
11,341.0,3.0,4.0,0.0,0.07500000000000001,2.0
12,345.0,3.0,4.0,0.0,0.07500000000000001,2.0
13,365.0,3.0,4.0,0.0,0.07500000000000001,2.0
14,406.0,3.0,4.0,0.0,0.07500000000000001,2.0
15,425.0,3.0,5.0,0.0,0.07500000000000001,2.0
16,302.0,2.0,6.0,0.0,0.07500000000000001,2.0
17,481.0,1.0,1.0,0.0,0.0625,3.0
18,500.0,1.0,2.0,0.0,0.0625,3.0
19,558.0,1.0,1.0,0.0,0.0625,3.0
20,630.0,1.0,1.0,0.0,0.0625,3.0
21,665.0,1.0,2.0,0.0,0.0625,3.0
22,427.0,2.0,5.0,0.0,0.0625,3.0
