,0,1,2
0,0.0,0.0,0.0
1,460.0,0.0,5.0
2,461.0,0.0,5.0
3,462.0,0.0,3.0
4,468.0,1.0,1.0
5,472.0,0.0,3.0
6,473.0,0.0,4.0
7,475.0,0.0,4.0
8,482.0,0.0,4.0
9,485.0,0.0,4.0
10,492.0,0.0,4.0
11,497.0,0.0,3.0
12,498.0,0.0,4.0
13,501.0,0.0,3.0
14,502.0,0.0,4.0
15,504.0,0.0,3.0
16,508.0,0.0,4.0
17,509.0,0.0,4.0
18,518.0,0.0,4.0
19,519.0,0.0,4.0
20,520.0,0.0,4.0
21,521.0,0.0,4.0
22,522.0,1.0,1.0
23,523.0,0.0,5.0
24,527.0,0.0,4.0
25,528.0,0.0,3.0
26,530.0,0.0,4.0
27,533.0,0.0,3.0
28,540.0,0.0,3.0
29,545.0,0.0,4.0
30,560.0,0.0,4.0
31,561.0,1.0,2.0
32,567.0,0.0,3.0
33,569.0,0.0,3.0
34,572.0,0.0,3.0
35,587.0,0.0,5.0
36,589.0,0.0,4.0
37,592.0,1.0,2.0
38,601.0,1.0,2.0
39,604.0,0.0,3.0
40,606.0,0.0,3.0
41,607.0,0.0,4.0
