,0,1,2,3
0,488.0,2.0,4.0,4.0
1,489.0,2.0,5.0,4.0
2,490.0,2.0,3.0,4.0
3,491.0,2.0,5.0,4.0
4,493.0,2.0,5.0,4.0
5,494.0,0.0,2.0,4.0
6,495.0,0.0,3.0,4.0
7,496.0,0.0,3.0,4.0
8,499.0,0.0,2.0,4.0
9,505.0,0.0,3.0,4.0
10,507.0,1.0,3.0,4.0
11,511.0,1.0,4.0,4.0
12,524.0,1.0,3.0,4.0
13,526.0,1.0,4.0,4.0
14,529.0,1.0,3.0,4.0
15,531.0,3.0,3.0,4.0
16,534.0,3.0,3.0,4.0
17,536.0,3.0,4.0,4.0
18,537.0,3.0,4.0,4.0
19,539.0,3.0,3.0,4.0
20,543.0,2.0,4.0,4.0
21,544.0,0.0,3.0,4.0
22,548.0,1.0,4.0,4.0
23,549.0,3.0,2.0,4.0
24,553.0,2.0,4.0,4.0
25,554.0,0.0,3.0,4.0
26,556.0,1.0,4.0,4.0
27,557.0,3.0,4.0,4.0
28,559.0,2.0,4.0,4.0
29,563.0,0.0,2.0,4.0
30,565.0,1.0,3.0,4.0
31,568.0,3.0,3.0,4.0
32,571.0,2.0,4.0,4.0
33,574.0,0.0,3.0,4.0
34,577.0,1.0,3.0,4.0
35,579.0,3.0,2.0,4.0
36,581.0,2.0,4.0,4.0
37,585.0,0.0,2.0,4.0
38,588.0,1.0,4.0,4.0
39,590.0,3.0,3.0,4.0
40,593.0,2.0,5.0,4.0
41,594.0,0.0,2.0,4.0
42,598.0,1.0,3.0,4.0
43,599.0,3.0,4.0,4.0
44,602.0,2.0,5.0,4.0
45,608.0,0.0,2.0,4.0
46,612.0,1.0,3.0,4.0
47,613.0,3.0,4.0,4.0
48,616.0,2.0,4.0,4.0
49,621.0,0.0,2.0,4.0
50,624.0,1.0,4.0,4.0
51,626.0,3.0,3.0,4.0
52,628.0,2.0,4.0,4.0
53,633.0,0.0,3.0,4.0
54,637.0,1.0,3.0,4.0
55,639.0,3.0,3.0,4.0
56,641.0,2.0,4.0,3.0
57,644.0,1.0,5.0,3.0
58,651.0,3.0,3.0,3.0
59,652.0,2.0,4.0,3.0
60,655.0,1.0,3.0,3.0
61,657.0,3.0,4.0,3.0
62,659.0,2.0,5.0,3.0
63,661.0,1.0,3.0,3.0
64,662.0,3.0,3.0,3.0
65,666.0,2.0,5.0,3.0
66,668.0,1.0,4.0,3.0
67,671.0,3.0,4.0,3.0
68,672.0,2.0,4.0,3.0
69,674.0,1.0,4.0,3.0
70,675.0,3.0,3.0,3.0
71,677.0,2.0,4.0,3.0
72,679.0,1.0,2.0,3.0
73,686.0,3.0,4.0,3.0
74,688.0,2.0,3.0,3.0
75,690.0,1.0,3.0,3.0
76,692.0,3.0,2.0,3.0
77,707.0,2.0,5.0,3.0
78,710.0,1.0,3.0,3.0
79,712.0,3.0,3.0,3.0
80,713.0,2.0,4.0,3.0
81,714.0,1.0,5.0,3.0
82,717.0,3.0,3.0,3.0
83,719.0,2.0,4.0,3.0
84,721.0,1.0,2.0,3.0
85,722.0,3.0,3.0,3.0
86,727.0,2.0,4.0,3.0
87,728.0,1.0,2.0,3.0
88,741.0,3.0,3.0,3.0
89,743.0,2.0,4.0,3.0
90,749.0,1.0,3.0,3.0
91,754.0,3.0,3.0,3.0
92,755.0,2.0,4.0,3.0
93,756.0,1.0,4.0,3.0
94,757.0,3.0,3.0,3.0
95,759.0,2.0,4.0,3.0
96,760.0,1.0,3.0,3.0
97,761.0,3.0,3.0,3.0
98,763.0,2.0,4.0,3.0
99,764.0,1.0,3.0,3.0
100,765.0,3.0,3.0,3.0
101,766.0,2.0,5.0,3.0
102,769.0,1.0,4.0,3.0
103,775.0,3.0,3.0,3.0
104,783.0,2.0,4.0,3.0
105,784.0,1.0,4.0,3.0
106,788.0,3.0,3.0,3.0
107,791.0,2.0,4.0,3.0
108,799.0,1.0,4.0,3.0
109,801.0,3.0,3.0,3.0
110,802.0,2.0,4.0,3.0
111,807.0,1.0,3.0,3.0
112,814.0,3.0,4.0,3.0
113,822.0,2.0,5.0,3.0
114,823.0,1.0,3.0,3.0
115,824.0,3.0,3.0,3.0
116,827.0,2.0,4.0,3.0
117,834.0,1.0,4.0,3.0
118,836.0,3.0,3.0,3.0
119,839.0,2.0,5.0,3.0
120,843.0,1.0,3.0,3.0
121,846.0,3.0,4.0,3.0
