,0,1,2,3
0,460.0,2.0,5.0,4.0
1,461.0,2.0,5.0,4.0
2,462.0,2.0,4.0,4.0
3,468.0,2.0,4.0,4.0
4,472.0,2.0,4.0,4.0
5,473.0,1.0,1.0,4.0
6,475.0,1.0,2.0,4.0
7,482.0,1.0,2.0,4.0
8,485.0,1.0,2.0,4.0
9,492.0,1.0,2.0,4.0
10,497.0,0.0,3.0,4.0
11,498.0,0.0,4.0,4.0
12,501.0,0.0,3.0,4.0
13,502.0,0.0,4.0,4.0
14,504.0,0.0,4.0,4.0
15,508.0,3.0,2.0,4.0
16,509.0,3.0,1.0,4.0
17,518.0,3.0,1.0,4.0
18,519.0,3.0,1.0,4.0
19,520.0,3.0,1.0,4.0
20,521.0,2.0,5.0,2.0
21,522.0,0.0,3.0,2.0
22,523.0,2.0,5.0,2.0
23,527.0,0.0,4.0,2.0
24,528.0,2.0,4.0,2.0
25,530.0,0.0,4.0,2.0
26,533.0,2.0,4.0,2.0
27,540.0,0.0,5.0,2.0
28,545.0,2.0,5.0,2.0
29,560.0,0.0,4.0,2.0
30,561.0,2.0,5.0,2.0
31,567.0,0.0,3.0,2.0
32,569.0,2.0,4.0,2.0
33,572.0,0.0,4.0,2.0
34,587.0,2.0,6.0,2.0
35,589.0,0.0,4.0,2.0
36,592.0,2.0,5.0,2.0
37,601.0,0.0,4.0,2.0
38,604.0,2.0,3.0,2.0
39,606.0,0.0,3.0,2.0
40,607.0,2.0,5.0,1.0
41,609.0,2.0,5.0,1.0
