,0,1,2
0,0.0,0.0,0.0
1,488.0,0.0,2.0
2,489.0,0.0,3.0
3,490.0,0.0,1.0
4,491.0,0.0,3.0
5,493.0,0.0,3.0
6,494.0,0.0,2.0
7,495.0,0.0,3.0
8,496.0,0.0,3.0
9,499.0,0.0,2.0
10,505.0,0.0,3.0
11,507.0,0.0,2.0
12,511.0,0.0,3.0
13,524.0,0.0,2.0
14,526.0,0.0,3.0
15,529.0,0.0,2.0
16,531.0,0.0,2.0
17,534.0,0.0,3.0
18,536.0,0.0,3.0
19,537.0,0.0,3.0
20,539.0,0.0,2.0
21,543.0,0.0,2.0
22,544.0,0.0,3.0
23,548.0,0.0,3.0
24,549.0,0.0,2.0
25,553.0,0.0,2.0
26,554.0,0.0,3.0
27,556.0,0.0,3.0
28,557.0,0.0,3.0
29,559.0,0.0,2.0
30,563.0,0.0,1.0
31,565.0,0.0,2.0
32,568.0,0.0,2.0
33,571.0,0.0,2.0
34,574.0,0.0,4.0
35,577.0,0.0,2.0
36,579.0,0.0,2.0
37,581.0,0.0,2.0
38,585.0,0.0,2.0
39,588.0,0.0,3.0
40,590.0,0.0,2.0
41,593.0,0.0,3.0
42,594.0,0.0,2.0
43,598.0,0.0,2.0
44,599.0,0.0,3.0
45,602.0,0.0,2.0
46,608.0,0.0,2.0
47,612.0,0.0,2.0
48,613.0,0.0,1.0
49,616.0,0.0,2.0
50,621.0,0.0,2.0
51,624.0,0.0,3.0
52,626.0,0.0,2.0
53,628.0,0.0,2.0
54,633.0,0.0,4.0
55,637.0,0.0,2.0
56,639.0,0.0,2.0
57,641.0,0.0,2.0
58,644.0,0.0,4.0
59,651.0,0.0,2.0
60,652.0,0.0,2.0
61,655.0,0.0,2.0
62,657.0,0.0,2.0
63,659.0,0.0,3.0
64,661.0,0.0,2.0
65,662.0,0.0,2.0
66,666.0,0.0,3.0
67,668.0,0.0,3.0
68,671.0,0.0,2.0
69,672.0,0.0,2.0
70,674.0,0.0,3.0
71,675.0,0.0,2.0
72,677.0,0.0,2.0
73,679.0,0.0,1.0
74,686.0,0.0,3.0
75,688.0,0.0,2.0
76,690.0,0.0,2.0
77,692.0,0.0,1.0
78,707.0,0.0,3.0
79,710.0,0.0,2.0
80,712.0,0.0,1.0
81,713.0,0.0,2.0
82,714.0,0.0,3.0
83,717.0,0.0,2.0
84,719.0,0.0,2.0
85,721.0,0.0,2.0
86,722.0,0.0,2.0
87,727.0,0.0,3.0
88,728.0,0.0,1.0
89,741.0,0.0,2.0
90,743.0,0.0,2.0
91,749.0,0.0,3.0
92,754.0,0.0,2.0
93,755.0,0.0,3.0
94,756.0,0.0,3.0
95,757.0,0.0,2.0
96,759.0,0.0,2.0
97,760.0,0.0,2.0
98,761.0,0.0,2.0
99,763.0,0.0,2.0
100,764.0,0.0,2.0
101,765.0,0.0,2.0
102,766.0,0.0,3.0
103,769.0,0.0,3.0
104,775.0,0.0,2.0
105,783.0,0.0,2.0
106,784.0,0.0,4.0
107,788.0,0.0,2.0
108,791.0,0.0,2.0
109,799.0,0.0,3.0
110,801.0,0.0,3.0
111,802.0,0.0,2.0
112,807.0,0.0,2.0
113,814.0,0.0,2.0
114,822.0,0.0,3.0
115,823.0,0.0,2.0
116,824.0,0.0,2.0
117,827.0,0.0,2.0
118,834.0,0.0,3.0
119,836.0,0.0,2.0
120,839.0,0.0,3.0
121,843.0,0.0,2.0
122,846.0,0.0,3.0
123,849.0,0.0,4.0
124,852.0,0.0,3.0
125,853.0,0.0,3.0
126,854.0,0.0,2.0
127,855.0,0.0,2.0
128,858.0,0.0,2.0
129,859.0,0.0,3.0
130,860.0,0.0,3.0
131,861.0,0.0,2.0
132,862.0,0.0,2.0
133,864.0,0.0,3.0
134,867.0,0.0,3.0
135,868.0,0.0,3.0
136,877.0,0.0,2.0
137,879.0,0.0,3.0
138,884.0,0.0,3.0
139,887.0,0.0,2.0
140,889.0,0.0,2.0
141,890.0,0.0,2.0
142,892.0,0.0,2.0
143,896.0,0.0,2.0
144,898.0,0.0,3.0
145,901.0,0.0,2.0
146,903.0,0.0,2.0
147,904.0,0.0,2.0
148,906.0,0.0,2.0
149,908.0,0.0,2.0
150,911.0,0.0,3.0
151,912.0,0.0,3.0
152,914.0,0.0,2.0
153,915.0,0.0,3.0
154,917.0,0.0,2.0
155,919.0,0.0,3.0
156,921.0,0.0,3.0
157,926.0,0.0,3.0
158,927.0,0.0,2.0
159,928.0,0.0,2.0
160,929.0,0.0,3.0
161,930.0,0.0,2.0
162,933.0,0.0,2.0
163,934.0,0.0,4.0
164,939.0,0.0,3.0
165,940.0,0.0,3.0
166,941.0,0.0,2.0
167,945.0,0.0,2.0
168,949.0,0.0,2.0
169,950.0,0.0,2.0
170,952.0,0.0,3.0
171,958.0,0.0,2.0
172,960.0,0.0,2.0
173,962.0,0.0,3.0
174,965.0,0.0,2.0
175,967.0,0.0,3.0
176,968.0,0.0,1.0
177,970.0,0.0,3.0
178,971.0,0.0,2.0
179,972.0,0.0,2.0
180,975.0,0.0,2.0
181,980.0,0.0,2.0
182,987.0,0.0,2.0
183,990.0,0.0,2.0
184,991.0,0.0,3.0
185,993.0,0.0,3.0
186,995.0,0.0,2.0
187,999.0,0.0,2.0
188,1000.0,0.0,3.0
189,1003.0,0.0,3.0
190,1009.0,0.0,2.0
191,1012.0,0.0,3.0
192,1013.0,0.0,4.0
193,1024.0,0.0,2.0
194,1025.0,0.0,3.0
195,1026.0,0.0,2.0
196,1027.0,0.0,2.0
197,1031.0,0.0,2.0
198,1033.0,0.0,3.0
199,1034.0,0.0,2.0
200,1036.0,0.0,2.0
201,1039.0,0.0,3.0
202,1044.0,0.0,2.0
203,1046.0,0.0,2.0
204,1050.0,0.0,3.0
205,1051.0,0.0,3.0
206,1052.0,0.0,2.0
207,1057.0,0.0,3.0
208,1059.0,0.0,2.0
209,1071.0,0.0,3.0
210,1072.0,0.0,4.0
211,1073.0,0.0,2.0
212,1075.0,0.0,3.0
213,1079.0,0.0,2.0
214,1081.0,0.0,2.0
215,1086.0,0.0,2.0
216,1099.0,0.0,3.0
217,1103.0,0.0,2.0
218,1107.0,0.0,1.0
219,1110.0,0.0,2.0
220,1114.0,0.0,3.0
221,1117.0,0.0,3.0
222,1118.0,0.0,2.0
223,1122.0,0.0,2.0
224,1131.0,0.0,3.0
225,1135.0,0.0,2.0
226,1138.0,0.0,3.0
227,1144.0,0.0,2.0
228,1149.0,0.0,2.0
229,1150.0,0.0,3.0
230,1151.0,0.0,3.0
231,1154.0,0.0,3.0
232,1155.0,0.0,3.0
233,1157.0,0.0,2.0
234,1162.0,0.0,2.0
235,1168.0,0.0,2.0
236,1169.0,0.0,3.0
237,1170.0,0.0,2.0
238,1180.0,0.0,2.0
239,1182.0,0.0,2.0
240,1187.0,0.0,3.0
241,1191.0,0.0,3.0
242,1193.0,0.0,3.0
243,1196.0,0.0,2.0
244,1197.0,0.0,2.0
245,1201.0,0.0,3.0
246,1207.0,0.0,3.0
247,1208.0,0.0,2.0
248,1212.0,0.0,3.0
249,1216.0,0.0,3.0
250,1227.0,0.0,2.0
251,1229.0,0.0,3.0
252,1230.0,0.0,2.0
253,1231.0,0.0,2.0
254,1232.0,0.0,2.0
255,1234.0,0.0,2.0
256,1236.0,0.0,2.0
257,1237.0,0.0,2.0
258,1241.0,0.0,3.0
259,1242.0,0.0,2.0
260,1243.0,0.0,3.0
261,1244.0,0.0,3.0
262,1246.0,0.0,2.0
263,1250.0,0.0,3.0
264,1252.0,0.0,3.0
265,1253.0,0.0,2.0
266,1254.0,0.0,2.0
267,1255.0,0.0,3.0
268,1265.0,0.0,2.0
269,1266.0,0.0,1.0
270,1269.0,0.0,3.0
271,1272.0,0.0,1.0
272,1273.0,0.0,1.0
273,1274.0,0.0,4.0
274,1280.0,0.0,3.0
275,1281.0,0.0,3.0
276,1284.0,0.0,2.0
277,1291.0,0.0,3.0
278,1294.0,0.0,3.0
279,1302.0,0.0,2.0
280,1305.0,0.0,2.0
