,0
0,theta_store
1,5.0
2,5.0
3,5.0
4,5.0
5,5.0
6,4.5
7,4.5
8,4.5
9,4.5
10,4.5
11,4.333333333333333
12,4.333333333333333
13,4.333333333333333
14,4.333333333333333
15,4.333333333333333
16,4.25
17,4.25
18,4.25
19,4.25
20,4.25
21,4.4
22,4.4
23,4.4
24,4.4
25,4.4
26,4.333333333333333
27,4.333333333333333
28,4.333333333333333
29,4.333333333333333
30,4.333333333333333
31,4.285714285714286
32,4.285714285714286
33,4.285714285714286
34,4.285714285714286
35,4.285714285714286
36,4.5
37,4.5
38,4.5
39,4.5
40,4.5
41,4.444444444444445
42,4.444444444444445
43,4.444444444444445
44,4.444444444444445
45,4.444444444444445
46,4.5
47,4.5
48,4.5
49,4.5
50,4.5
51,4.454545454545454
52,4.454545454545454
53,4.454545454545454
54,4.454545454545454
55,4.454545454545454
56,4.416666666666667
57,4.416666666666667
58,4.416666666666667
59,4.416666666666667
60,4.416666666666667
61,4.461538461538462
62,4.461538461538462
63,4.461538461538462
64,4.461538461538462
65,4.461538461538462
66,4.5
67,4.5
68,4.5
69,4.5
70,4.5
71,4.533333333333333
72,4.533333333333333
73,4.533333333333333
74,4.533333333333333
75,4.533333333333333
76,4.5
77,4.5
78,4.5
79,4.5
80,4.5
81,4.470588235294118
82,4.470588235294118
83,4.470588235294118
84,4.470588235294118
85,4.470588235294118
86,4.388888888888889
87,4.388888888888889
88,4.388888888888889
89,4.388888888888889
90,4.388888888888889
91,4.421052631578948
92,4.421052631578948
93,4.421052631578948
94,4.421052631578948
95,4.421052631578948
96,4.45
97,4.45
98,4.45
99,4.45
100,4.45
101,4.476190476190476
102,4.476190476190476
103,4.476190476190476
104,4.476190476190476
105,4.476190476190476
106,4.5
107,4.5
108,4.5
109,4.5
110,4.5
111,4.434782608695652
112,4.434782608695652
113,4.434782608695652
114,4.434782608695652
115,4.434782608695652
116,4.416666666666667
117,4.416666666666667
118,4.416666666666667
119,4.416666666666667
120,4.416666666666667
121,4.44
122,4.44
123,4.44
124,4.44
125,4.44
126,4.423076923076923
127,4.423076923076923
128,4.423076923076923
129,4.423076923076923
130,4.423076923076923
131,4.37037037037037
132,4.37037037037037
133,4.37037037037037
134,4.37037037037037
135,4.37037037037037
136,4.428571428571429
137,4.428571428571429
138,4.428571428571429
139,4.428571428571429
140,4.428571428571429
141,4.413793103448276
142,4.413793103448276
143,4.413793103448276
144,4.413793103448276
145,4.413793103448276
146,4.4
147,4.4
148,4.4
149,4.4
150,4.4
151,4.419354838709677
152,4.419354838709677
153,4.419354838709677
154,4.419354838709677
155,4.419354838709677
156,4.40625
157,4.40625
158,4.40625
159,4.40625
160,4.40625
161,4.393939393939394
162,4.393939393939394
163,4.393939393939394
164,4.393939393939394
165,4.393939393939394
166,4.382352941176471
167,4.382352941176471
168,4.382352941176471
169,4.382352941176471
170,4.382352941176471
171,4.371428571428571
172,4.371428571428571
173,4.371428571428571
174,4.371428571428571
175,4.371428571428571
176,4.388888888888889
177,4.388888888888889
178,4.388888888888889
179,4.388888888888889
180,4.388888888888889
181,4.378378378378378
182,4.378378378378378
183,4.378378378378378
184,4.378378378378378
185,4.378378378378378
186,4.394736842105263
187,4.394736842105263
188,4.394736842105263
189,4.394736842105263
190,4.394736842105263
191,4.384615384615385
192,4.384615384615385
193,4.384615384615385
194,4.384615384615385
195,4.384615384615385
196,4.375
197,4.375
198,4.375
199,4.375
200,4.375
201,4.365853658536586
202,4.365853658536586
203,4.365853658536586
204,4.365853658536586
205,4.365853658536586
206,4.333333333333333
207,4.333333333333333
208,4.333333333333333
209,4.333333333333333
210,4.333333333333333
211,4.325581395348837
212,4.325581395348837
213,4.325581395348837
214,4.325581395348837
215,4.325581395348837
216,4.318181818181818
217,4.318181818181818
218,4.318181818181818
219,4.318181818181818
220,4.318181818181818
221,4.288888888888889
222,4.288888888888889
223,4.288888888888889
224,4.288888888888889
225,4.288888888888889
