,0,1,2
0,0.0,0.0,0.0
1,19594.0,0.0,5.0
2,19596.0,0.0,4.0
3,19597.0,0.0,3.0
4,19599.0,0.0,5.0
5,19600.0,0.0,5.0
6,19602.0,0.0,4.0
7,19603.0,0.0,3.0
8,19604.0,0.0,2.0
9,19608.0,0.0,3.0
10,19609.0,0.0,5.0
11,19615.0,0.0,4.0
12,19617.0,0.0,4.0
13,19618.0,0.0,5.0
14,19620.0,0.0,6.0
15,19626.0,0.0,4.0
16,19629.0,0.0,6.0
17,19631.0,0.0,2.0
18,19635.0,0.0,4.0
19,19636.0,0.0,4.0
20,19638.0,0.0,4.0
21,19639.0,0.0,4.0
22,19642.0,0.0,4.0
23,19645.0,0.0,4.0
24,19651.0,0.0,3.0
25,19657.0,0.0,4.0
26,19665.0,0.0,4.0
27,19668.0,0.0,3.0
28,19669.0,0.0,3.0
29,19670.0,0.0,4.0
30,19676.0,0.0,3.0
31,19678.0,0.0,5.0
32,19693.0,0.0,4.0
33,19697.0,0.0,3.0
34,19698.0,0.0,4.0
35,19700.0,0.0,3.0
36,19702.0,0.0,4.0
37,19705.0,0.0,4.0
38,19706.0,0.0,3.0
39,19710.0,0.0,2.0
40,19711.0,0.0,4.0
41,19714.0,0.0,4.0
42,19717.0,0.0,4.0
43,19718.0,0.0,4.0
44,19719.0,0.0,1.0
45,19720.0,0.0,6.0
46,19726.0,0.0,4.0
47,19727.0,0.0,4.0
48,19728.0,0.0,3.0
49,19729.0,0.0,4.0
50,19734.0,0.0,3.0
51,19743.0,0.0,4.0
52,19745.0,0.0,3.0
53,19747.0,0.0,3.0
54,19748.0,0.0,3.0
55,19750.0,0.0,3.0
56,19751.0,0.0,3.0
57,19752.0,0.0,3.0
58,19761.0,0.0,4.0
59,19762.0,0.0,4.0
60,19770.0,0.0,6.0
61,19772.0,0.0,3.0
62,19775.0,0.0,3.0
63,19780.0,0.0,4.0
64,19781.0,0.0,4.0
65,19783.0,0.0,4.0
66,19784.0,0.0,4.0
67,19786.0,0.0,5.0
68,19790.0,0.0,5.0
69,19792.0,0.0,4.0
70,19798.0,0.0,4.0
71,19799.0,0.0,2.0
72,19802.0,0.0,5.0
73,19804.0,0.0,3.0
74,19805.0,0.0,2.0
75,19806.0,0.0,4.0
76,19809.0,0.0,4.0
77,19811.0,0.0,3.0
78,19813.0,0.0,3.0
79,19814.0,0.0,3.0
80,19815.0,0.0,4.0
81,19819.0,0.0,4.0
82,19821.0,0.0,4.0
83,19823.0,0.0,4.0
84,19824.0,0.0,2.0
85,19826.0,0.0,4.0
86,19833.0,0.0,3.0
87,19836.0,0.0,4.0
88,19845.0,0.0,4.0
89,19848.0,0.0,3.0
90,19849.0,0.0,5.0
91,19850.0,0.0,3.0
92,19851.0,0.0,4.0
93,19853.0,0.0,5.0
94,19854.0,0.0,5.0
95,19858.0,0.0,4.0
96,19860.0,0.0,3.0
97,19863.0,0.0,3.0
98,19867.0,0.0,4.0
99,19869.0,0.0,4.0
100,19870.0,0.0,4.0
101,19872.0,0.0,4.0
102,19875.0,0.0,3.0
103,19877.0,0.0,4.0
104,19883.0,0.0,4.0
105,19884.0,0.0,4.0
106,19886.0,0.0,4.0
107,19892.0,0.0,3.0
