,0,1,2,3
0,20063.0,13.0,20.0,16.0
1,20068.0,13.0,21.0,16.0
2,20070.0,13.0,23.0,16.0
3,20071.0,13.0,21.0,16.0
4,20072.0,13.0,21.0,16.0
5,20073.0,6.0,19.0,16.0
6,20074.0,6.0,20.0,16.0
7,20078.0,6.0,20.0,16.0
8,20079.0,6.0,20.0,16.0
9,20084.0,6.0,20.0,16.0
10,20086.0,2.0,20.0,16.0
11,20090.0,2.0,20.0,16.0
12,20091.0,2.0,21.0,16.0
13,20092.0,2.0,19.0,16.0
14,20093.0,2.0,20.0,16.0
15,20095.0,0.0,21.0,16.0
16,20106.0,0.0,21.0,16.0
17,20107.0,0.0,20.0,16.0
18,20110.0,0.0,20.0,16.0
19,20111.0,0.0,20.0,16.0
20,20115.0,12.0,18.0,16.0
21,20117.0,12.0,18.0,16.0
22,20118.0,12.0,17.0,16.0
23,20120.0,12.0,17.0,16.0
24,20126.0,12.0,17.0,16.0
25,20129.0,10.0,17.0,16.0
26,20131.0,10.0,16.0,16.0
27,20133.0,10.0,16.0,16.0
28,20136.0,10.0,16.0,16.0
29,20137.0,10.0,16.0,16.0
30,20147.0,3.0,18.0,16.0
31,20151.0,3.0,17.0,16.0
32,20154.0,3.0,16.0,16.0
33,20155.0,3.0,15.0,16.0
34,20157.0,3.0,18.0,16.0
35,20158.0,4.0,15.0,16.0
36,20159.0,4.0,16.0,16.0
37,20160.0,4.0,16.0,16.0
38,20161.0,4.0,16.0,16.0
39,20162.0,4.0,17.0,16.0
40,20164.0,15.0,14.0,16.0
41,20166.0,15.0,14.0,16.0
42,20167.0,15.0,12.0,16.0
43,20169.0,15.0,14.0,16.0
44,20173.0,15.0,14.0,16.0
45,20179.0,1.0,13.0,16.0
46,20184.0,1.0,14.0,16.0
47,20187.0,1.0,12.0,16.0
48,20188.0,1.0,13.0,16.0
49,20195.0,1.0,12.0,16.0
50,20199.0,9.0,13.0,16.0
51,20202.0,9.0,13.0,16.0
52,20205.0,9.0,12.0,16.0
53,20210.0,9.0,11.0,16.0
54,20213.0,9.0,13.0,16.0
55,20215.0,8.0,12.0,16.0
56,20219.0,8.0,12.0,16.0
57,20220.0,8.0,12.0,16.0
58,20223.0,8.0,10.0,16.0
59,20224.0,8.0,12.0,16.0
60,20225.0,5.0,7.0,16.0
61,20228.0,5.0,7.0,16.0
62,20231.0,5.0,10.0,16.0
63,20234.0,5.0,7.0,16.0
64,20235.0,5.0,7.0,16.0
65,20236.0,11.0,9.0,16.0
66,20237.0,11.0,8.0,16.0
67,20242.0,11.0,8.0,16.0
68,20243.0,11.0,8.0,16.0
69,20245.0,11.0,9.0,16.0
70,20257.0,14.0,7.0,16.0
71,20258.0,14.0,7.0,16.0
72,20260.0,14.0,7.0,16.0
73,20265.0,14.0,7.0,16.0
74,20266.0,14.0,7.0,16.0
75,20268.0,7.0,7.0,16.0
76,20270.0,7.0,5.0,16.0
77,20271.0,7.0,5.0,16.0
78,20274.0,7.0,6.0,16.0
79,20278.0,7.0,5.0,16.0
80,20281.0,13.0,19.0,16.0
81,20297.0,6.0,21.0,16.0
82,20302.0,2.0,20.0,16.0
83,20304.0,0.0,20.0,16.0
84,20306.0,12.0,17.0,16.0
85,20309.0,10.0,16.0,16.0
86,20311.0,3.0,17.0,16.0
87,20315.0,4.0,16.0,16.0
88,20316.0,15.0,14.0,16.0
89,20320.0,1.0,13.0,16.0
90,20321.0,9.0,14.0,16.0
91,20322.0,8.0,12.0,16.0
92,20325.0,5.0,8.0,16.0
93,20326.0,11.0,8.0,16.0
94,20328.0,14.0,6.0,16.0
95,20329.0,7.0,5.0,16.0
96,20330.0,13.0,22.0,16.0
97,20332.0,6.0,19.0,16.0
98,20333.0,2.0,19.0,16.0
99,20334.0,0.0,21.0,16.0
100,20337.0,12.0,19.0,16.0
101,20340.0,10.0,16.0,16.0
102,20343.0,3.0,17.0,16.0
103,20346.0,4.0,15.0,16.0
104,20349.0,15.0,15.0,16.0
105,20351.0,1.0,15.0,16.0
106,20352.0,9.0,12.0,16.0
107,20353.0,8.0,12.0,16.0
108,20367.0,5.0,7.0,16.0
109,20369.0,11.0,9.0,16.0
110,20373.0,14.0,6.0,16.0
111,20378.0,7.0,6.0,16.0
112,20385.0,13.0,21.0,16.0
113,20387.0,6.0,20.0,16.0
114,20388.0,2.0,20.0,16.0
115,20393.0,0.0,19.0,16.0
116,20397.0,12.0,20.0,16.0
117,20398.0,10.0,16.0,16.0
118,20408.0,3.0,17.0,16.0
119,20409.0,4.0,15.0,16.0
120,20410.0,15.0,14.0,16.0
121,20416.0,1.0,14.0,16.0
122,20417.0,9.0,13.0,16.0
123,20418.0,8.0,10.0,16.0
124,20419.0,5.0,7.0,16.0
125,20420.0,11.0,9.0,16.0
126,20421.0,14.0,7.0,16.0
127,20427.0,7.0,5.0,16.0
128,20430.0,13.0,21.0,16.0
129,20434.0,6.0,20.0,16.0
130,20437.0,2.0,20.0,16.0
131,20444.0,0.0,20.0,16.0
132,20449.0,12.0,17.0,16.0
133,20450.0,10.0,16.0,16.0
134,20451.0,3.0,16.0,16.0
135,20454.0,4.0,15.0,16.0
136,20456.0,15.0,15.0,16.0
137,20465.0,1.0,13.0,16.0
138,20466.0,9.0,13.0,16.0
139,20467.0,8.0,13.0,16.0
140,20470.0,5.0,6.0,16.0
141,20471.0,11.0,8.0,16.0
142,20473.0,14.0,7.0,16.0
143,20477.0,7.0,5.0,16.0
144,20478.0,13.0,21.0,16.0
145,20480.0,6.0,19.0,16.0
146,20484.0,2.0,21.0,16.0
147,20487.0,0.0,22.0,16.0
148,20488.0,12.0,17.0,16.0
149,20490.0,10.0,17.0,16.0
150,20491.0,3.0,17.0,16.0
151,20496.0,4.0,15.0,16.0
152,20503.0,15.0,14.0,16.0
153,20504.0,1.0,13.0,16.0
154,20510.0,9.0,12.0,16.0
155,20512.0,8.0,11.0,16.0
156,20520.0,5.0,4.0,16.0
157,20521.0,11.0,8.0,16.0
158,20524.0,14.0,7.0,16.0
159,20526.0,7.0,5.0,16.0
160,20527.0,13.0,22.0,16.0
161,20528.0,6.0,21.0,16.0
162,20532.0,2.0,21.0,16.0
