,0
0,sample_theta_store
1,0.0
2,0.0
3,0.0
4,14.95
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,7.324468833544394
21,0.0
22,22.399780770435324
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,4.857693634867549
37,0.0
38,14.453060380479734
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,9.67948717948718
49,0.0
50,0.0
51,0.0
52,3.6558509227474976
53,0.0
54,10.536734063898754
55,0.0
56,12.165071770334908
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,6.973684210526317
65,0.0
66,0.0
67,0.0
68,2.9297255766037766
69,0.0
70,8.204875646392518
71,7.833969465648857
72,9.503816793893115
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,5.362595419847329
81,0.0
82,0.0
83,0.0
84,2.622981481013334
85,0.0
86,6.649769585253458
87,6.341269841269843
88,7.730158730158719
89,0.0
90,0.0
91,0.0
92,0.0
93,6.125220458553788
94,0.0
95,0.0
96,4.2857142857142865
97,0.0
98,0.0
99,0.0
100,2.249438099383843
101,0.0
102,5.549395161290326
103,5.285326086956523
104,6.474184782608686
105,0.0
106,0.0
107,8.339778428093643
108,0.0
109,5.100392512077291
110,0.0
111,0.0
112,3.525815217391305
113,0.0
114,0.0
115,0.0
116,1.9701600112052218
117,0.0
118,4.726074630296533
119,4.495249406175773
120,5.5344418052256446
121,0.0
122,0.0
123,7.165174492965465
124,0.0
125,4.333597255212455
126,0.0
127,8.04750593824228
128,2.9572446555819476
129,0.0
130,0.0
131,0.0
132,1.7521441183245137
133,5.66191983122363
134,4.086872192731731
135,3.8818565400843887
136,4.804852320675098
137,0.0
138,0.0
139,6.25324569944823
140,0.0
141,3.7382794186591632
142,0.0
143,7.036919831223629
144,2.5158227848101267
145,0.0
146,0.0
147,0.0
148,1.575679363037861
149,4.9928842504743844
150,3.5762379873905883
151,3.3918406072106264
152,4.222011385199236
153,0.0
154,0.0
155,5.52474091373522
156,0.0
157,3.262702930634617
158,4.329263262107094
159,6.229601518026565
160,2.1631878557874753
161,0.0
162,1.7507836990595598
163,0.0
164,1.5157401345986317
165,4.441810344827587
166,3.1546162402669657
167,2.987068965517242
168,3.741379310344823
169,0.0
170,0.0
171,4.925066312997346
172,0.0
173,2.869731800766282
174,3.8388305847076527
175,5.56551724137931
176,1.870689655172413
177,0.0
178,1.521255206089328
179,0.0
180,1.3868800961327274
181,3.9869668246445507
182,2.8075472659634126
183,2.654028436018957
184,3.3451816745655565
185,3.9018656435718033
186,0.0
187,4.429760602746384
188,0.0
189,2.546515710022817
190,3.434473521533079
191,5.016587677725118
192,1.6311216429699835
193,0.0
194,1.327193214948316
195,0.0
196,1.2771817538345442
197,3.6024052478134116
198,2.5141070252986006
199,2.372448979591837
200,3.01020408163265
201,3.5238789393308334
202,0.0
203,4.01098901098901
204,1.9497084548104957
205,2.2732426303854854
206,3.092597287362156
207,4.552478134110787
208,1.4285714285714275
209,0.0
210,1.160966908598843
211,0.0
212,1.183391492232919
213,3.2730040595399195
214,2.2627569950674427
215,2.1312584573748303
216,2.7232746955345037
217,3.200109543140666
218,3.9981126700377487
219,3.6522847923389183
220,1.7388362652232747
221,2.03916704254999
222,2.7997587809613527
223,4.154939106901218
224,1.2550744248985108
225,0.0
226,1.0169880624426075
227,2.537878787878791
228,1.09995976958549
229,2.9876893939393945
230,2.0450472466601517
231,1.9223484848484846
232,2.4747474747474723
233,2.9196729196729194
234,3.664274322169061
235,3.341588966588965
236,1.5561868686868687
237,1.8364197530864177
238,2.5461133069828783
239,3.8106060606060606
240,1.1047979797979792
