,0,1,2,3,4,5
0,0.0,13.0,21.0,1.0,1.0,0.0
1,3.0,13.0,21.0,1.0,1.0,0.0
2,14.0,13.0,21.0,1.0,1.0,0.0
3,15.0,13.0,21.0,1.0,1.0,0.0
4,17.0,13.0,21.0,1.0,1.0,0.0
5,19.0,13.0,21.0,1.0,1.0,0.0
6,21.0,13.0,21.0,1.0,1.0,0.0
7,23.0,13.0,22.0,1.0,1.0,0.0
8,28.0,13.0,23.0,1.0,1.0,0.0
9,29.0,13.0,21.0,1.0,1.0,0.0
10,30.0,13.0,20.0,1.0,1.0,0.0
11,34.0,13.0,21.0,1.0,1.0,0.0
12,35.0,13.0,21.0,1.0,1.0,0.0
13,36.0,13.0,22.0,1.0,1.0,0.0
14,40.0,13.0,21.0,1.0,1.0,0.0
15,44.0,13.0,20.0,1.0,1.0,0.0
16,48.0,13.0,21.0,1.0,1.0,0.0
17,50.0,13.0,20.0,1.0,1.0,0.0
18,56.0,13.0,21.0,1.0,1.0,0.0
19,57.0,13.0,22.0,1.0,1.0,0.0
20,60.0,13.0,21.0,1.0,1.0,0.0
21,63.0,13.0,22.0,1.0,1.0,0.0
22,65.0,13.0,20.0,1.0,1.0,0.0
23,70.0,13.0,22.0,1.0,1.0,0.0
24,71.0,13.0,21.0,1.0,1.0,0.0
25,73.0,13.0,21.0,1.0,1.0,0.0
26,77.0,13.0,21.0,1.0,1.0,0.0
27,78.0,13.0,23.0,1.0,1.0,0.0
28,81.0,13.0,23.0,1.0,1.0,0.0
29,84.0,13.0,20.0,1.0,1.0,0.0
30,86.0,13.0,19.0,1.0,1.0,0.0
31,97.0,13.0,21.0,1.0,1.0,0.0
32,101.0,13.0,19.0,1.0,1.0,0.0
33,102.0,13.0,21.0,1.0,1.0,0.0
34,109.0,13.0,21.0,1.0,1.0,0.0
35,112.0,13.0,21.0,1.0,1.0,0.0
36,118.0,13.0,21.0,1.0,1.0,0.0
37,119.0,13.0,21.0,1.0,1.0,0.0
38,124.0,13.0,22.0,1.0,1.0,0.0
39,130.0,13.0,21.0,1.0,1.0,0.0
40,134.0,13.0,19.0,1.0,1.0,0.0
41,135.0,13.0,20.0,1.0,1.0,0.0
42,138.0,13.0,21.0,1.0,1.0,0.0
43,147.0,13.0,21.0,1.0,1.0,0.0
44,151.0,13.0,22.0,1.0,1.0,0.0
45,152.0,13.0,22.0,1.0,1.0,0.0
46,155.0,13.0,21.0,1.0,1.0,0.0
47,157.0,13.0,22.0,1.0,1.0,0.0
48,161.0,13.0,21.0,1.0,1.0,0.0
49,162.0,13.0,21.0,1.0,1.0,0.0
50,168.0,6.0,19.0,0.0,0.155,1.0
51,171.0,6.0,21.0,0.0,0.155,1.0
52,193.0,6.0,19.0,0.0,0.155,1.0
53,210.0,6.0,20.0,0.0,0.155,1.0
54,212.0,6.0,20.0,0.0,0.155,1.0
55,260.0,6.0,20.0,0.0,0.155,1.0
56,318.0,6.0,21.0,0.0,0.155,1.0
57,324.0,6.0,19.0,0.0,0.155,1.0
58,370.0,6.0,20.0,0.0,0.155,1.0
59,403.0,6.0,21.0,0.0,0.155,1.0
60,414.0,6.0,20.0,0.0,0.155,1.0
61,437.0,6.0,21.0,0.0,0.155,1.0
62,447.0,6.0,20.0,0.0,0.155,1.0
63,475.0,6.0,21.0,0.0,0.155,1.0
64,481.0,6.0,19.0,0.0,0.155,1.0
65,550.0,6.0,22.0,0.0,0.155,1.0
66,561.0,6.0,20.0,0.0,0.155,1.0
67,621.0,6.0,20.0,0.0,0.155,1.0
68,722.0,6.0,19.0,0.0,0.155,1.0
69,738.0,6.0,20.0,0.0,0.155,1.0
70,741.0,6.0,19.0,0.0,0.155,1.0
71,751.0,6.0,19.0,0.0,0.155,1.0
72,752.0,6.0,17.0,0.0,0.155,1.0
73,766.0,6.0,21.0,0.0,0.155,1.0
74,813.0,6.0,20.0,0.0,0.155,1.0
75,814.0,6.0,19.0,0.0,0.155,1.0
76,817.0,6.0,19.0,0.0,0.155,1.0
77,839.0,6.0,21.0,0.0,0.155,1.0
78,845.0,6.0,19.0,0.0,0.155,1.0
79,853.0,6.0,20.0,0.0,0.155,1.0
80,861.0,6.0,19.0,0.0,0.155,1.0
81,880.0,6.0,18.0,0.0,0.155,1.0
82,884.0,6.0,19.0,0.0,0.155,1.0
83,908.0,6.0,19.0,0.0,0.155,1.0
84,913.0,6.0,20.0,0.0,0.155,1.0
85,917.0,6.0,19.0,0.0,0.155,1.0
86,938.0,6.0,21.0,0.0,0.155,1.0
87,939.0,6.0,19.0,0.0,0.155,1.0
88,958.0,6.0,20.0,0.0,0.155,1.0
89,983.0,6.0,20.0,0.0,0.155,1.0
90,1017.0,6.0,21.0,0.0,0.155,1.0
91,1028.0,6.0,20.0,0.0,0.155,1.0
92,1037.0,6.0,19.0,0.0,0.155,1.0
93,1045.0,6.0,20.0,0.0,0.155,1.0
94,1052.0,6.0,20.0,0.0,0.155,1.0
95,1080.0,6.0,20.0,0.0,0.155,1.0
96,1096.0,6.0,21.0,0.0,0.155,1.0
97,1106.0,6.0,20.0,0.0,0.155,1.0
98,1108.0,6.0,22.0,0.0,0.155,1.0
99,1118.0,6.0,20.0,0.0,0.155,1.0
100,164.0,13.0,21.0,0.0,0.155,1.0
101,167.0,13.0,23.0,0.0,0.155,1.0
102,169.0,13.0,22.0,0.0,0.155,1.0
103,1147.0,2.0,20.0,0.0,0.15000000000000002,2.0
104,1193.0,2.0,19.0,0.0,0.15000000000000002,2.0
105,1195.0,2.0,20.0,0.0,0.15000000000000002,2.0
106,1213.0,2.0,20.0,0.0,0.15000000000000002,2.0
107,1219.0,2.0,20.0,0.0,0.15000000000000002,2.0
108,1322.0,2.0,22.0,0.0,0.15000000000000002,2.0
