,0,1,2,3,4,5
0,2.0,10.0,16.0,1.0,1.0,0.0
1,4.0,10.0,17.0,1.0,1.0,0.0
2,6.0,10.0,17.0,1.0,1.0,0.0
3,9.0,10.0,17.0,1.0,1.0,0.0
4,10.0,10.0,16.0,1.0,1.0,0.0
5,11.0,10.0,17.0,1.0,1.0,0.0
6,13.0,10.0,17.0,1.0,1.0,0.0
7,20.0,10.0,15.0,1.0,1.0,0.0
8,24.0,10.0,15.0,1.0,1.0,0.0
9,32.0,10.0,18.0,1.0,1.0,0.0
10,37.0,10.0,18.0,1.0,1.0,0.0
11,39.0,10.0,17.0,1.0,1.0,0.0
12,42.0,10.0,15.0,1.0,1.0,0.0
13,46.0,10.0,17.0,1.0,1.0,0.0
14,52.0,10.0,17.0,1.0,1.0,0.0
15,64.0,10.0,17.0,1.0,1.0,0.0
16,66.0,10.0,16.0,1.0,1.0,0.0
17,69.0,10.0,17.0,1.0,1.0,0.0
18,72.0,10.0,17.0,1.0,1.0,0.0
19,74.0,10.0,17.0,1.0,1.0,0.0
20,75.0,10.0,17.0,1.0,1.0,0.0
21,76.0,10.0,18.0,1.0,1.0,0.0
22,79.0,10.0,16.0,1.0,1.0,0.0
23,85.0,10.0,16.0,1.0,1.0,0.0
24,87.0,10.0,16.0,1.0,1.0,0.0
25,88.0,10.0,17.0,1.0,1.0,0.0
26,89.0,10.0,19.0,1.0,1.0,0.0
27,91.0,10.0,17.0,1.0,1.0,0.0
28,92.0,10.0,18.0,1.0,1.0,0.0
29,96.0,10.0,16.0,1.0,1.0,0.0
30,98.0,10.0,15.0,1.0,1.0,0.0
31,100.0,10.0,17.0,1.0,1.0,0.0
32,107.0,10.0,17.0,1.0,1.0,0.0
33,110.0,10.0,17.0,1.0,1.0,0.0
34,111.0,10.0,16.0,1.0,1.0,0.0
35,113.0,10.0,17.0,1.0,1.0,0.0
36,116.0,10.0,16.0,1.0,1.0,0.0
37,117.0,10.0,18.0,1.0,1.0,0.0
38,131.0,10.0,17.0,1.0,1.0,0.0
39,137.0,10.0,16.0,1.0,1.0,0.0
40,140.0,10.0,16.0,1.0,1.0,0.0
41,141.0,10.0,16.0,1.0,1.0,0.0
42,144.0,10.0,17.0,1.0,1.0,0.0
43,145.0,10.0,17.0,1.0,1.0,0.0
44,146.0,10.0,17.0,1.0,1.0,0.0
45,153.0,10.0,17.0,1.0,1.0,0.0
46,156.0,10.0,16.0,1.0,1.0,0.0
47,163.0,10.0,17.0,1.0,1.0,0.0
48,165.0,10.0,17.0,1.0,1.0,0.0
49,166.0,10.0,17.0,1.0,1.0,0.0
50,199.0,14.0,12.0,0.0,0.155,1.0
51,226.0,14.0,14.0,0.0,0.155,1.0
52,253.0,14.0,15.0,0.0,0.155,1.0
53,279.0,14.0,13.0,0.0,0.155,1.0
54,292.0,14.0,14.0,0.0,0.155,1.0
55,331.0,14.0,12.0,0.0,0.155,1.0
56,334.0,14.0,13.0,0.0,0.155,1.0
57,373.0,14.0,13.0,0.0,0.155,1.0
58,384.0,14.0,13.0,0.0,0.155,1.0
59,420.0,14.0,13.0,0.0,0.155,1.0
60,432.0,14.0,13.0,0.0,0.155,1.0
61,439.0,14.0,13.0,0.0,0.155,1.0
62,451.0,14.0,13.0,0.0,0.155,1.0
63,461.0,14.0,13.0,0.0,0.155,1.0
64,522.0,14.0,14.0,0.0,0.155,1.0
65,532.0,14.0,13.0,0.0,0.155,1.0
66,536.0,14.0,12.0,0.0,0.155,1.0
67,548.0,14.0,12.0,0.0,0.155,1.0
68,556.0,14.0,13.0,0.0,0.155,1.0
69,560.0,14.0,13.0,0.0,0.155,1.0
70,564.0,14.0,13.0,0.0,0.155,1.0
71,580.0,14.0,13.0,0.0,0.155,1.0
72,581.0,14.0,13.0,0.0,0.155,1.0
73,620.0,14.0,13.0,0.0,0.155,1.0
74,653.0,14.0,13.0,0.0,0.155,1.0
75,667.0,14.0,14.0,0.0,0.155,1.0
76,690.0,14.0,13.0,0.0,0.155,1.0
77,695.0,14.0,12.0,0.0,0.155,1.0
78,712.0,14.0,15.0,0.0,0.155,1.0
79,715.0,14.0,13.0,0.0,0.155,1.0
80,746.0,14.0,12.0,0.0,0.155,1.0
81,760.0,14.0,13.0,0.0,0.155,1.0
82,773.0,14.0,13.0,0.0,0.155,1.0
