,0,1,2,3
0,20496.0,13.0,21.0,16.0
1,20503.0,13.0,21.0,16.0
2,20504.0,13.0,22.0,16.0
3,20510.0,13.0,21.0,16.0
4,20512.0,13.0,20.0,16.0
5,20520.0,6.0,19.0,16.0
6,20521.0,6.0,19.0,16.0
7,20524.0,6.0,20.0,16.0
8,20526.0,6.0,21.0,16.0
9,20527.0,6.0,20.0,16.0
10,20528.0,2.0,21.0,16.0
11,20532.0,2.0,20.0,16.0
12,20533.0,2.0,21.0,16.0
13,20534.0,2.0,21.0,16.0
14,20535.0,2.0,20.0,16.0
15,20537.0,0.0,20.0,16.0
16,20538.0,0.0,19.0,16.0
17,20541.0,0.0,21.0,16.0
18,20544.0,0.0,20.0,16.0
19,20547.0,0.0,20.0,16.0
20,20556.0,12.0,18.0,16.0
21,20557.0,12.0,17.0,16.0
22,20558.0,12.0,17.0,16.0
23,20559.0,12.0,17.0,16.0
24,20561.0,12.0,18.0,16.0
25,20562.0,10.0,18.0,16.0
26,20564.0,10.0,15.0,16.0
27,20565.0,10.0,16.0,16.0
28,20568.0,10.0,16.0,16.0
29,20571.0,10.0,16.0,16.0
30,20572.0,3.0,17.0,16.0
31,20575.0,3.0,18.0,16.0
32,20577.0,3.0,16.0,16.0
33,20579.0,3.0,19.0,16.0
34,20582.0,3.0,17.0,16.0
35,20583.0,4.0,16.0,16.0
36,20585.0,4.0,16.0,16.0
37,20592.0,4.0,17.0,16.0
38,20595.0,4.0,16.0,16.0
39,20600.0,4.0,16.0,16.0
40,20602.0,15.0,14.0,16.0
41,20604.0,15.0,14.0,16.0
42,20605.0,15.0,14.0,16.0
43,20608.0,15.0,14.0,16.0
44,20612.0,15.0,15.0,16.0
45,20614.0,1.0,13.0,16.0
46,20620.0,1.0,12.0,16.0
47,20622.0,1.0,13.0,16.0
48,20637.0,1.0,13.0,16.0
49,20638.0,1.0,13.0,16.0
50,20643.0,9.0,12.0,16.0
51,20644.0,9.0,11.0,16.0
52,20645.0,9.0,12.0,16.0
53,20646.0,9.0,12.0,16.0
54,20648.0,9.0,12.0,16.0
55,20652.0,8.0,13.0,16.0
56,20653.0,8.0,11.0,16.0
57,20656.0,8.0,12.0,16.0
58,20658.0,8.0,11.0,16.0
59,20659.0,8.0,11.0,16.0
60,20660.0,5.0,7.0,16.0
61,20664.0,5.0,7.0,16.0
62,20666.0,5.0,8.0,16.0
63,20669.0,5.0,8.0,16.0
64,20671.0,5.0,7.0,16.0
65,20673.0,11.0,9.0,16.0
66,20674.0,11.0,8.0,16.0
67,20681.0,11.0,9.0,16.0
68,20683.0,11.0,8.0,16.0
69,20688.0,11.0,8.0,16.0
70,20690.0,14.0,8.0,16.0
71,20692.0,14.0,9.0,16.0
72,20693.0,14.0,7.0,16.0
73,20694.0,14.0,8.0,16.0
74,20701.0,14.0,8.0,16.0
75,20711.0,7.0,5.0,16.0
76,20712.0,7.0,6.0,16.0
77,20715.0,7.0,6.0,16.0
78,20717.0,7.0,6.0,16.0
79,20718.0,7.0,6.0,16.0
80,20719.0,13.0,20.0,16.0
81,20720.0,6.0,20.0,16.0
82,20723.0,2.0,20.0,16.0
83,20725.0,0.0,19.0,16.0
84,20736.0,12.0,17.0,16.0
85,20738.0,10.0,16.0,16.0
86,20751.0,3.0,17.0,16.0
87,20756.0,4.0,16.0,16.0
88,20757.0,15.0,14.0,16.0
89,20763.0,1.0,13.0,16.0
90,20765.0,9.0,12.0,16.0
91,20768.0,8.0,11.0,16.0
92,20769.0,5.0,5.0,16.0
93,20770.0,11.0,9.0,16.0
94,20771.0,14.0,7.0,16.0
95,20772.0,7.0,6.0,16.0
96,20774.0,13.0,21.0,16.0
97,20782.0,6.0,21.0,16.0
98,20785.0,2.0,20.0,16.0
99,20787.0,0.0,21.0,16.0
100,20788.0,12.0,17.0,16.0
101,20794.0,10.0,17.0,16.0
102,20797.0,3.0,17.0,16.0
103,20799.0,4.0,15.0,16.0
104,20800.0,15.0,14.0,16.0
105,20804.0,1.0,13.0,16.0
106,20808.0,9.0,11.0,16.0
107,20811.0,8.0,12.0,16.0
108,20813.0,5.0,6.0,16.0
109,20814.0,11.0,8.0,16.0
110,20817.0,14.0,5.0,16.0
111,20818.0,7.0,6.0,16.0
112,20820.0,13.0,22.0,16.0
113,20822.0,6.0,20.0,16.0
114,20823.0,2.0,21.0,16.0
115,20824.0,0.0,20.0,16.0
116,20828.0,12.0,16.0,16.0
117,20833.0,10.0,16.0,16.0
118,20836.0,3.0,18.0,16.0
119,20837.0,4.0,16.0,16.0
120,20838.0,15.0,16.0,16.0
121,20841.0,1.0,13.0,16.0
122,20844.0,9.0,11.0,16.0
123,20846.0,8.0,12.0,16.0
124,20850.0,5.0,6.0,16.0
125,20851.0,11.0,9.0,16.0
126,20854.0,14.0,8.0,16.0
127,20855.0,7.0,4.0,16.0
128,20858.0,13.0,20.0,16.0
129,20859.0,6.0,21.0,16.0
130,20862.0,2.0,20.0,16.0
131,20863.0,0.0,21.0,16.0
132,20865.0,12.0,16.0,16.0
133,20869.0,10.0,15.0,16.0
134,20870.0,3.0,19.0,16.0
135,20877.0,4.0,17.0,16.0
136,20880.0,15.0,15.0,16.0
137,20883.0,1.0,13.0,16.0
138,20898.0,9.0,12.0,16.0
139,20901.0,8.0,12.0,16.0
140,20902.0,5.0,7.0,16.0
141,20903.0,11.0,9.0,16.0
142,20904.0,14.0,6.0,16.0
143,20905.0,7.0,4.0,16.0
144,20906.0,13.0,21.0,16.0
145,20912.0,6.0,20.0,16.0
146,20913.0,2.0,20.0,16.0
147,20918.0,0.0,20.0,16.0
148,20919.0,12.0,17.0,16.0
149,20920.0,10.0,16.0,16.0
150,20923.0,3.0,17.0,16.0
151,20924.0,4.0,17.0,16.0
152,20928.0,15.0,12.0,16.0
153,20930.0,1.0,12.0,16.0
154,20931.0,9.0,13.0,16.0
155,20932.0,8.0,12.0,16.0
156,20933.0,5.0,6.0,16.0
157,20935.0,11.0,9.0,16.0
158,20936.0,14.0,7.0,16.0
159,20940.0,7.0,5.0,16.0
160,20941.0,13.0,21.0,16.0
161,20947.0,6.0,22.0,16.0
162,20948.0,2.0,20.0,16.0
163,20952.0,0.0,19.0,16.0
164,20953.0,12.0,17.0,16.0
165,20954.0,10.0,16.0,16.0
166,20956.0,3.0,17.0,16.0
167,20958.0,4.0,16.0,16.0
168,20959.0,15.0,14.0,16.0
169,20960.0,1.0,13.0,16.0
170,20965.0,9.0,13.0,16.0
171,20966.0,8.0,12.0,16.0
172,20972.0,5.0,5.0,16.0
173,20978.0,11.0,8.0,16.0
174,20983.0,14.0,7.0,16.0
