,0,1,2,3
0,925.0,2.0,4.0,4.0
1,931.0,2.0,5.0,4.0
2,932.0,2.0,5.0,4.0
3,935.0,2.0,5.0,4.0
4,936.0,2.0,5.0,4.0
5,937.0,1.0,1.0,4.0
6,942.0,1.0,2.0,4.0
7,943.0,1.0,2.0,4.0
8,944.0,1.0,2.0,4.0
9,946.0,1.0,2.0,4.0
10,951.0,0.0,4.0,4.0
11,953.0,0.0,4.0,4.0
12,954.0,0.0,4.0,4.0
13,956.0,0.0,5.0,4.0
14,957.0,0.0,4.0,4.0
15,963.0,3.0,2.0,4.0
16,964.0,3.0,1.0,4.0
17,966.0,3.0,1.0,4.0
18,973.0,3.0,2.0,4.0
19,974.0,3.0,1.0,4.0
20,976.0,2.0,4.0,4.0
21,978.0,1.0,2.0,4.0
22,979.0,0.0,4.0,4.0
23,982.0,3.0,1.0,4.0
24,992.0,2.0,5.0,2.0
25,996.0,0.0,4.0,2.0
26,997.0,2.0,5.0,2.0
27,1001.0,0.0,4.0,2.0
28,1004.0,2.0,4.0,2.0
29,1007.0,0.0,3.0,2.0
30,1010.0,2.0,5.0,2.0
31,1011.0,0.0,4.0,2.0
32,1014.0,2.0,5.0,2.0
33,1015.0,0.0,4.0,2.0
34,1016.0,2.0,4.0,2.0
35,1019.0,0.0,4.0,2.0
36,1021.0,2.0,4.0,2.0
37,1028.0,0.0,5.0,2.0
38,1030.0,2.0,5.0,2.0
39,1035.0,0.0,4.0,2.0
40,1040.0,2.0,5.0,2.0
41,1042.0,0.0,4.0,2.0
42,1045.0,2.0,5.0,2.0
43,1053.0,0.0,3.0,2.0
44,1055.0,2.0,4.0,2.0
45,1056.0,0.0,4.0,2.0
46,1060.0,2.0,6.0,2.0
47,1061.0,0.0,4.0,2.0
48,1064.0,2.0,5.0,2.0
49,1066.0,0.0,4.0,2.0
50,1067.0,2.0,5.0,2.0
51,1069.0,0.0,4.0,2.0
52,1070.0,2.0,5.0,2.0
53,1074.0,0.0,3.0,2.0
54,1077.0,2.0,5.0,2.0
55,1078.0,0.0,4.0,2.0
56,1082.0,2.0,5.0,2.0
57,1083.0,0.0,4.0,2.0
58,1085.0,2.0,4.0,2.0
59,1087.0,0.0,3.0,2.0
60,1089.0,2.0,5.0,2.0
61,1090.0,0.0,4.0,2.0
62,1093.0,2.0,5.0,2.0
63,1097.0,0.0,3.0,2.0
64,1101.0,2.0,4.0,2.0
65,1104.0,0.0,4.0,2.0
66,1105.0,2.0,4.0,2.0
67,1112.0,0.0,5.0,2.0
68,1116.0,2.0,5.0,2.0
69,1119.0,0.0,3.0,2.0
70,1127.0,2.0,5.0,2.0
71,1129.0,0.0,6.0,2.0
72,1130.0,2.0,5.0,2.0
73,1133.0,0.0,3.0,2.0
74,1139.0,2.0,4.0,2.0
75,1140.0,0.0,4.0,2.0
76,1141.0,2.0,5.0,2.0
77,1142.0,0.0,4.0,2.0
78,1145.0,2.0,4.0,2.0
79,1148.0,0.0,5.0,2.0
80,1156.0,2.0,6.0,2.0
81,1158.0,0.0,4.0,2.0
82,1163.0,2.0,5.0,2.0
83,1165.0,0.0,4.0,2.0
84,1166.0,2.0,7.0,2.0
85,1173.0,0.0,4.0,2.0
86,1174.0,2.0,5.0,2.0
87,1175.0,0.0,5.0,2.0
88,1178.0,2.0,5.0,2.0
89,1184.0,0.0,3.0,2.0
90,1186.0,2.0,6.0,1.0
91,1189.0,2.0,5.0,1.0
