,0,1,2
0,0.0,0.0,0.0
1,531.0,0.0,2.0
2,534.0,0.0,2.0
3,536.0,0.0,3.0
4,537.0,0.0,3.0
5,539.0,0.0,2.0
6,543.0,0.0,2.0
7,544.0,0.0,3.0
8,548.0,0.0,3.0
9,549.0,0.0,1.0
10,553.0,0.0,2.0
11,554.0,0.0,3.0
12,556.0,0.0,3.0
13,557.0,0.0,3.0
14,559.0,0.0,2.0
15,563.0,0.0,2.0
16,565.0,0.0,2.0
17,568.0,0.0,3.0
18,571.0,0.0,2.0
19,574.0,0.0,3.0
20,577.0,0.0,2.0
21,579.0,0.0,2.0
22,581.0,0.0,1.0
23,585.0,0.0,2.0
24,588.0,0.0,3.0
25,590.0,0.0,2.0
26,593.0,0.0,3.0
27,594.0,0.0,2.0
28,598.0,0.0,1.0
29,599.0,0.0,3.0
30,602.0,0.0,3.0
31,608.0,0.0,2.0
32,612.0,0.0,2.0
33,613.0,0.0,2.0
34,616.0,0.0,1.0
35,621.0,0.0,2.0
36,624.0,0.0,3.0
37,626.0,0.0,2.0
38,628.0,0.0,2.0
39,633.0,0.0,3.0
40,637.0,0.0,2.0
41,639.0,0.0,2.0
42,641.0,0.0,2.0
43,644.0,0.0,3.0
44,651.0,0.0,2.0
45,652.0,0.0,2.0
46,655.0,0.0,2.0
47,657.0,0.0,2.0
48,659.0,0.0,3.0
49,661.0,0.0,2.0
50,662.0,0.0,2.0
51,666.0,0.0,3.0
52,668.0,0.0,3.0
53,671.0,0.0,2.0
54,672.0,0.0,2.0
55,674.0,0.0,3.0
56,675.0,0.0,2.0
57,677.0,0.0,3.0
58,679.0,0.0,1.0
59,686.0,0.0,3.0
60,688.0,0.0,1.0
61,690.0,0.0,2.0
62,692.0,0.0,1.0
63,707.0,0.0,3.0
64,710.0,0.0,2.0
65,712.0,0.0,2.0
66,713.0,0.0,2.0
67,714.0,0.0,3.0
68,717.0,0.0,2.0
69,719.0,0.0,2.0
70,721.0,0.0,1.0
71,722.0,0.0,2.0
72,727.0,0.0,2.0
73,728.0,0.0,2.0
74,741.0,0.0,3.0
75,743.0,0.0,2.0
76,749.0,0.0,3.0
77,754.0,0.0,2.0
78,755.0,0.0,3.0
79,756.0,0.0,3.0
80,757.0,0.0,2.0
81,759.0,0.0,2.0
82,760.0,0.0,2.0
83,761.0,0.0,2.0
84,763.0,0.0,2.0
85,764.0,0.0,1.0
86,765.0,0.0,2.0
87,766.0,0.0,3.0
88,769.0,0.0,2.0
89,775.0,0.0,2.0
90,783.0,0.0,2.0
91,784.0,0.0,3.0
92,788.0,0.0,2.0
93,791.0,0.0,2.0
94,799.0,0.0,4.0
95,801.0,0.0,3.0
96,802.0,0.0,2.0
97,807.0,0.0,2.0
98,814.0,0.0,3.0
99,822.0,0.0,3.0
100,823.0,0.0,2.0
101,824.0,0.0,2.0
102,827.0,0.0,2.0
103,834.0,0.0,3.0
104,836.0,0.0,2.0
105,839.0,0.0,3.0
106,843.0,0.0,2.0
107,846.0,0.0,3.0
108,849.0,0.0,3.0
109,852.0,0.0,3.0
110,853.0,0.0,2.0
111,854.0,0.0,2.0
112,855.0,0.0,2.0
113,858.0,0.0,2.0
114,859.0,0.0,2.0
115,860.0,0.0,4.0
116,861.0,0.0,2.0
117,862.0,0.0,3.0
118,864.0,0.0,3.0
119,867.0,0.0,2.0
120,868.0,0.0,2.0
121,877.0,0.0,2.0
122,879.0,0.0,3.0
123,884.0,0.0,3.0
124,887.0,0.0,2.0
125,889.0,0.0,2.0
126,890.0,0.0,2.0
127,892.0,0.0,3.0
128,896.0,0.0,1.0
129,898.0,0.0,3.0
130,901.0,0.0,2.0
