,0,1,2,3,4,5
0,2.0,2.0,5.0,1.0,1.0,0.0
1,4.0,2.0,5.0,1.0,1.0,0.0
2,5.0,2.0,4.0,1.0,1.0,0.0
3,8.0,2.0,5.0,1.0,1.0,0.0
4,15.0,2.0,4.0,1.0,1.0,0.0
5,17.0,2.0,5.0,1.0,1.0,0.0
6,18.0,2.0,5.0,1.0,1.0,0.0
7,20.0,2.0,4.0,1.0,1.0,0.0
8,21.0,2.0,4.0,1.0,1.0,0.0
9,22.0,2.0,4.0,1.0,1.0,0.0
10,24.0,0.0,3.0,0.0,0.175,1.0
11,43.0,0.0,2.0,0.0,0.175,1.0
12,47.0,0.0,3.0,0.0,0.175,1.0
13,48.0,0.0,3.0,0.0,0.175,1.0
14,91.0,0.0,1.0,0.0,0.175,1.0
15,102.0,0.0,2.0,0.0,0.175,1.0
16,104.0,0.0,2.0,0.0,0.175,1.0
17,106.0,0.0,2.0,0.0,0.175,1.0
18,114.0,0.0,3.0,0.0,0.175,1.0
19,119.0,0.0,2.0,0.0,0.175,1.0
20,28.0,2.0,4.0,0.0,0.175,1.0
21,32.0,2.0,4.0,0.0,0.175,1.0
22,131.0,1.0,3.0,0.0,0.15000000000000002,2.0
23,137.0,1.0,4.0,0.0,0.15000000000000002,2.0
24,205.0,1.0,4.0,0.0,0.15000000000000002,2.0
25,213.0,1.0,4.0,0.0,0.15000000000000002,2.0
26,240.0,1.0,4.0,0.0,0.15000000000000002,2.0
27,250.0,1.0,4.0,0.0,0.15000000000000002,2.0
28,260.0,1.0,2.0,0.0,0.15000000000000002,2.0
29,261.0,1.0,3.0,0.0,0.15000000000000002,2.0
30,279.0,1.0,2.0,0.0,0.15000000000000002,2.0
31,322.0,1.0,3.0,0.0,0.15000000000000002,2.0
32,122.0,2.0,5.0,0.0,0.15000000000000002,2.0
33,132.0,2.0,5.0,0.0,0.15000000000000002,2.0
34,339.0,3.0,4.0,0.0,0.125,3.0
35,347.0,3.0,3.0,0.0,0.125,3.0
36,353.0,3.0,4.0,0.0,0.125,3.0
37,450.0,3.0,3.0,0.0,0.125,3.0
38,457.0,3.0,3.0,0.0,0.125,3.0
39,490.0,3.0,2.0,0.0,0.125,3.0
40,495.0,3.0,4.0,0.0,0.125,3.0
41,496.0,3.0,4.0,0.0,0.125,3.0
42,524.0,3.0,3.0,0.0,0.125,3.0
43,529.0,3.0,3.0,0.0,0.125,3.0
44,325.0,2.0,4.0,0.0,0.125,3.0
45,327.0,2.0,4.0,0.0,0.125,3.0
