,0,1,2,3
0,531.0,2.0,4.0,4.0
1,534.0,2.0,5.0,4.0
2,536.0,2.0,5.0,4.0
3,537.0,2.0,5.0,4.0
4,539.0,2.0,4.0,4.0
5,543.0,0.0,2.0,4.0
6,544.0,0.0,3.0,4.0
7,548.0,0.0,3.0,4.0
8,549.0,0.0,2.0,4.0
9,553.0,0.0,2.0,4.0
10,554.0,1.0,4.0,4.0
11,556.0,1.0,4.0,4.0
12,557.0,1.0,4.0,4.0
13,559.0,1.0,3.0,4.0
14,563.0,1.0,3.0,4.0
15,565.0,3.0,3.0,4.0
16,568.0,3.0,3.0,4.0
17,571.0,3.0,3.0,4.0
18,574.0,3.0,4.0,4.0
19,577.0,3.0,3.0,4.0
20,579.0,2.0,4.0,4.0
21,581.0,0.0,2.0,4.0
22,585.0,1.0,4.0,4.0
23,588.0,3.0,4.0,4.0
24,590.0,2.0,4.0,4.0
25,593.0,0.0,3.0,4.0
26,594.0,1.0,2.0,4.0
27,598.0,3.0,3.0,4.0
28,599.0,2.0,5.0,4.0
29,602.0,0.0,3.0,4.0
30,608.0,1.0,3.0,4.0
31,612.0,3.0,4.0,4.0
32,613.0,2.0,4.0,4.0
33,616.0,0.0,2.0,4.0
34,621.0,1.0,3.0,4.0
35,624.0,3.0,4.0,4.0
36,626.0,2.0,4.0,4.0
37,628.0,0.0,2.0,4.0
38,633.0,1.0,4.0,4.0
39,637.0,3.0,3.0,4.0
40,639.0,2.0,4.0,4.0
41,641.0,0.0,1.0,4.0
42,644.0,1.0,5.0,4.0
43,651.0,3.0,3.0,4.0
44,652.0,2.0,4.0,4.0
45,655.0,0.0,2.0,4.0
46,657.0,1.0,3.0,4.0
47,659.0,3.0,4.0,4.0
48,661.0,2.0,4.0,4.0
49,662.0,0.0,2.0,4.0
50,666.0,1.0,3.0,4.0
51,668.0,3.0,4.0,4.0
52,671.0,2.0,4.0,4.0
53,672.0,0.0,2.0,4.0
54,674.0,1.0,4.0,4.0
55,675.0,3.0,3.0,4.0
56,677.0,2.0,4.0,3.0
57,679.0,1.0,2.0,3.0
58,686.0,3.0,4.0,3.0
59,688.0,2.0,3.0,3.0
60,690.0,1.0,2.0,3.0
61,692.0,3.0,2.0,3.0
62,707.0,2.0,5.0,3.0
63,710.0,1.0,2.0,3.0
64,712.0,3.0,3.0,3.0
65,713.0,2.0,4.0,3.0
66,714.0,1.0,4.0,3.0
67,717.0,3.0,3.0,3.0
68,719.0,2.0,4.0,3.0
69,721.0,1.0,2.0,3.0
70,722.0,3.0,3.0,3.0
71,727.0,2.0,4.0,3.0
72,728.0,1.0,4.0,3.0
73,741.0,3.0,3.0,3.0
74,743.0,2.0,4.0,3.0
75,749.0,1.0,4.0,3.0
76,754.0,3.0,3.0,3.0
77,755.0,2.0,5.0,3.0
78,756.0,1.0,4.0,3.0
79,757.0,3.0,4.0,3.0
80,759.0,2.0,4.0,3.0
81,760.0,1.0,3.0,3.0
82,761.0,3.0,3.0,3.0
83,763.0,2.0,4.0,3.0
84,764.0,1.0,3.0,3.0
85,765.0,3.0,3.0,3.0
86,766.0,2.0,4.0,3.0
87,769.0,1.0,5.0,3.0
88,775.0,3.0,3.0,3.0
89,783.0,2.0,4.0,3.0
90,784.0,1.0,4.0,3.0
91,788.0,3.0,3.0,3.0
92,791.0,2.0,4.0,3.0
93,799.0,1.0,4.0,3.0
94,801.0,3.0,4.0,3.0
95,802.0,2.0,4.0,3.0
96,807.0,1.0,3.0,3.0
97,814.0,3.0,3.0,3.0
98,822.0,2.0,5.0,3.0
99,823.0,1.0,3.0,3.0
100,824.0,3.0,3.0,3.0
101,827.0,2.0,5.0,3.0
102,834.0,1.0,4.0,3.0
103,836.0,3.0,3.0,3.0
104,839.0,2.0,5.0,3.0
105,843.0,1.0,3.0,3.0
106,846.0,3.0,4.0,3.0
107,849.0,2.0,5.0,3.0
108,852.0,1.0,3.0,3.0
109,853.0,3.0,4.0,3.0
110,854.0,2.0,3.0,3.0
111,855.0,1.0,3.0,3.0
112,858.0,3.0,3.0,3.0
113,859.0,2.0,4.0,3.0
114,860.0,1.0,4.0,3.0
115,861.0,3.0,3.0,3.0
116,862.0,2.0,5.0,3.0
117,864.0,1.0,4.0,3.0
118,867.0,3.0,3.0,3.0
119,868.0,2.0,5.0,3.0
120,877.0,1.0,2.0,3.0
121,879.0,3.0,4.0,3.0
122,884.0,2.0,5.0,1.0
123,887.0,2.0,4.0,1.0
