,0
0,theta_store
1,0.0
2,0.0
3,0.0
4,0.0
5,-4.252918093543783
6,0.0
7,0.0
8,0.0
9,-0.16977311241341655
10,-0.3609400208527843
11,0.0
12,0.0
13,3.3526264464483853
14,-0.016455448655753095
15,-2.034869665995897
16,0.0
17,-1.691632659699632
18,0.22186811326128886
19,-0.02414803057488004
20,0.0
21,5.27612869239322
22,-0.37723637897712475
23,1.4650844563276224
24,-4.534842918988586
25,2.4816598253790323
26,-0.1864456503617838
27,3.186617600665748
28,0.6327038627315794
29,-6.6075211778238865
30,0.3093175463404792
31,3.1508219105270863
32,7.765416470459268
33,1.507400692385719
34,-0.2259377571377623
35,-2.5161991480385737
36,-1.9929533506721353
37,-15.176305089749377
38,0.7926381112874622
39,-0.5373480590872899
40,11.256357660459178
41,4.062552744220862
42,-0.2550671977832659
43,-0.9269540110497971
44,-6.7248996868787865
45,-4.952360763914096
46,0.27276752465426807
47,-1.2738461186837944
48,2.6520652378084475
49,-0.26494242873939206
50,-0.07105733181182637
51,-0.5143055232373919
52,1.5894613408436966
53,-5.222464490055574
54,0.2588265836431757
55,1.365125383521332
56,4.530683623521261
57,-0.32187681328661144
58,0.07625697162189411
59,0.2161388731745802
60,8.518700260673358
61,-7.370997634503232
62,0.4837856057157528
63,-2.715239894977228
64,4.333618671009137
65,-3.9006707816141817
66,0.3989300272088331
67,-2.8300836327442007
68,5.693392584966226
69,0.14892586527564713
70,-0.18997468177863605
71,-0.2865343313551221
72,8.269260389650109
73,-3.1899834398842177
74,0.20883732257269455
75,-0.9082810185199612
76,-0.6941965107153134
77,1.3133008211635633
78,0.43568660729058617
79,0.007268523545955309
80,3.330210383962207
81,-0.05636345960992004
82,-0.009101029406990395
83,4.463331518813443
84,-3.0094616983145697
85,-1.4610104196396352
86,0.11984218354435458
87,-5.122006814511221
88,0.1282983116379444
89,-3.774051353599087
90,4.4015746541919265
91,-7.729117876543097
92,5.90615614226983
93,2.4982285161345823
94,1.770838367465888
95,-2.3858624982836187
96,-4.420256764108505
97,-0.6496974823964138
98,-0.44026431933303817
99,0.504366025746785
100,-2.303465692442456
101,-1.7170309070423715
102,0.26848501283913434
103,-3.9282416572542065
104,0.8331057457023365
105,1.2474603221029126
106,1.8216345806532785
107,-3.6923696090448708
108,4.011749024469606
109,-3.477726026053702
110,-3.385049940237333
111,8.639297742779146
112,-6.889216458500548
113,-0.36459690870267303
114,-3.184443694325414
115,7.277307354697798
116,-1.0087313315360138
117,2.128382702077696
118,0.4406470141270297
119,1.3496065348628377
120,-5.884092043622936
121,5.032290678962348
122,3.165177827438791
123,1.1443298195291087
124,-2.809181875107829
125,-4.299447674916926
126,-2.147888250515082
127,2.3027825042517622
128,-0.32972703503831624
129,-5.71174522652952
130,-1.1310805911535378
131,-2.85107558288722
132,0.5633935131129592
133,9.274688245084377
134,1.8990775687893262
135,-3.2992944200273073
136,-8.485067533669973
137,1.0030086907763593
138,1.312608264374026
139,-0.6377302743826117
140,-3.7955789360433587
141,0.024398968178425573
142,-0.8097868905137453
143,1.2224536102429209
144,0.28139710833401566
145,2.4682632096323007
146,-2.2533893563246705
147,1.3162789034166815
148,-5.716087162248165
149,4.363726865165794
150,0.2440060760519315
151,-3.995888909502563
152,-1.177342599849052
153,4.09449916206939
154,0.7028014361505721
155,-1.5089101382066314
156,-10.322042349319238
157,4.493632552175441
158,1.5064326333754903
159,-1.7157239818590468
160,3.787793331843459
161,0.08178044908704372
162,-1.1613272749979024
163,1.6438165651799217
164,-5.098886175083712
165,5.994765632207217
166,-2.1022249950311758
167,5.541465321551874
168,-6.643089161853235
169,-5.202816198757175
170,-2.4475175695417923
171,3.8087402249137132
172,-1.610254307505797
173,3.865440393791109
174,3.3589772341716873
175,-5.75576733190634
176,-4.37951584971505
177,0.138904114598957
178,-0.3029707232816379
179,-0.302152325027149
180,2.5364074706077515
181,-0.44167338700368114
182,-0.69986657413351
183,-1.8956103534245763
184,3.721808125116662
185,5.0971719643936035
186,2.750329377842738
187,-6.6154234512438075
188,0.2766729328002233
189,-7.415742643084839
190,-1.6773468796651578
191,5.63805511755672
192,7.036642076091299
193,-9.454864036321435
194,-1.8119406990763394
195,1.7905329878120968
196,11.83354853820056
197,5.114463497054335
198,-0.31261438468459524
199,-2.726190455030881
200,-4.296771278751126
201,-0.7580402328828264
202,-3.712597788234446
203,4.045939596427799
204,0.8655081807637413
205,-0.7444780406652174
206,-1.57066832576402
207,4.610394679841612
208,3.943410239873156
209,2.6495776977722185
210,0.1734944214583639
211,-1.7331885730015593
212,-0.9502656279337331
213,1.0856315843979416
214,1.257999974607793
215,-2.6758473408191263
216,3.2638933551002918
217,-0.25892620672437927
218,-1.479420777673643
219,6.441654008702288
220,-1.5305308777909785
221,11.197050163936886
222,2.1070611154455867
223,-9.737912112668132
224,-1.273142190237301
225,-1.3071382633140884
226,1.344392109575958
227,-1.4696741919699459
228,0.394560533127003
229,-1.073366424492478
230,2.0968672263047368
231,-4.323723996682388
232,3.102042118458935
233,-0.9817697324132667
234,1.3621001598603593
235,-2.954046644472356
236,-6.04299583378898
237,-3.144647885334863
238,-2.622175008527875
239,2.913816673374199
240,-0.17144091581837428
241,1.2570439013414632
242,2.418559654553947
243,-2.208130869502704
244,1.1792949148747969
245,1.4814497186143782
246,-0.438778644446009
247,-2.5686205839428746
248,-1.4898845215753074
249,2.4795541629127693
250,-0.22446809532484613
251,-1.0804877531994257
252,-3.0886958446045596
253,4.1002998225476555
254,-2.4614122807765813
255,0.532558370796158
256,-9.231140144349313
257,0.29380031924399996
258,0.6963419588496862
259,-5.554496366935335
260,0.4458209600981017
261,-0.11559321137436174
262,0.12014029839239491
263,-0.2414386766032784
264,2.8342844248799235
265,4.205316549678683
266,0.2446916413436677
267,-5.781717361758384
268,-0.07667202592086945
269,2.0688473908376457
270,-0.974668714421846
271,-1.1972539003499632
272,-1.6533542653670483
273,-1.33108025055774
274,1.0175873024609265
275,0.486494909792407
276,3.808477328179112
277,2.0606563500039474
278,0.21200248721138515
279,-3.7305221827220763
280,-0.010354145662002857
281,4.384751694704865
282,1.8990779746932103
283,-6.069275112535989
284,-3.4578736194383444
285,-1.2756955651427524
286,0.20981036072561682
287,-1.3679332997912048
288,2.2125616519132687
289,3.568481181758406
290,-0.4239227886732048
291,-3.3763742816555404
292,-3.4780910867860486
293,5.042168020849406
294,-0.34757567162664077
295,-2.4328673579639175
296,-8.142887641685693
297,0.2992217685562157
298,0.4197156903408616
299,-1.3600498957728824
300,5.916902441573612
301,-0.5890630918328388
302,0.5605472718608443
303,-1.9635803985757136
304,1.636348329497241
305,2.774086450577406
306,0.7528941355887012
307,-4.729557108101791
308,0.35400130763055954
309,3.4832586583235874
310,1.7389565854052604
311,-1.184923293841662
312,-2.5581907898832643
313,4.178824533483164
314,-0.08331864111560176
315,-4.110556192578873
316,-5.761833613408114
317,1.1545609418980687
318,0.9727230890832221
319,-2.3757827040763044
320,-1.7433685887227999
321,-1.216680266914611
322,1.5771408130755364
323,-3.426221238307793
324,0.3641252335951852
325,-3.530830183700752
326,0.41941177630275556
327,-0.6680862856944397
328,3.9617827267060903
329,3.1775718539759095
330,1.079136687698234
331,-5.494699880749495
332,-1.3660187572888196
333,-1.0893315920452793
334,-1.3404634869159184
335,2.9771709613398354
336,-3.1606271924070315
337,3.293626381506647
338,-1.8809746137033443
339,-0.6450105655730977
340,-6.539121827911842
341,0.11830267610343896
342,-1.4564600582754919
343,2.9553057218651175
344,-1.9028262270498975
345,-2.855409730998865
346,1.7188002658476762
347,-1.2257073464406039
348,5.7257156225489645
349,3.887857812270317
350,0.9225097208012987
351,-4.440308252692606
352,1.5303881782029718
353,-4.6175202865696825
354,-0.9599037100830856
355,2.568995500678532
356,-0.40354764078901334
357,2.232657297055294
358,-0.3488398540870266
359,0.8393194347213757
360,-0.281800495391232
361,-3.8225985340544275
362,-1.8531497015920435
363,6.51442129231722
364,2.5127375459593133
365,-1.2074774663542878
366,-0.8719965048319303
367,1.5027933815206163
368,-1.4203847561801437
369,1.6472148601477294
370,-1.8182602273907986
371,3.209630814122428
372,-2.274599782312639
373,-1.0268184172981125
374,4.265339308710568
375,-8.321283460390994
376,-3.038698495147295
377,-2.5183864869805426
378,-0.031035900707997603
379,1.156029236606243
380,2.0555168002035487
381,3.444735705291473
382,-0.16522646304871538
383,-0.08974416769819246
384,-0.12265609558721693
385,-3.4943684349707174
386,3.439606371269231
387,-7.076759868258662
388,7.279301613265219
389,-0.08390839633978389
390,0.4789270301930181
391,-2.560268580999949
392,1.5660421432193468
393,2.0984454891854187
394,1.5146041888162587
395,-7.773758072866784
396,2.525393972966236
397,-4.7917442932289624
398,2.33350678103612
399,-0.20205718856556715
400,6.117501132409614
401,-1.8659203370296351
402,-0.020211483430433788
403,2.164179874385361
404,4.709487542527029
405,0.12509287846719078
406,-0.09403682300283775
407,1.3850527009374354
408,-0.9190631254852788
409,1.5082313488858086
410,-1.971270644806213
411,2.742478592440641
412,-3.5037974964740166
413,-1.408166494759841
414,-0.8134765270888054
415,6.950407404126324
416,-0.8207624757023879
417,-0.35923180892618567
418,2.1592565904571877
419,-5.453165393652272
420,1.9268455843795722
421,-2.005555077808749
422,0.8922193056748703
423,-0.4146840421416002
424,2.415469647729863
425,-1.7636872292736931
426,-2.5550007751963597
427,8.975852449071322
428,-2.396871861832143
429,-9.852333056378118
430,-0.9419117939227188
431,7.83559275270658
432,1.7496194883517724
433,-1.7709442015222745
434,-1.6543327415507407
435,3.508285769298481
436,-1.2592310266823363
437,-4.906120266372782
438,0.10240658489032575
439,1.9463518851592814
440,5.476183901304594
441,4.421040421563774
442,-0.02816610298268037
443,-2.2917614973111444
444,-3.0770941443616615
445,6.325712408024389
446,-0.6312120842258104
447,-0.8698822226284878
448,-8.15871791051624
449,2.923430425493983
450,-0.5757081426513143
451,2.197337125900938
452,-1.533223909040445
453,-3.9869758810024045
454,-0.1459241192690726
455,0.836445694208356
456,2.42275449664505
457,3.4236670909359788
458,0.5893107000028085
459,-2.891839494557579
460,0.4875967342255319
461,-3.041233701139539
462,-0.3692543377281084
463,3.366365022569065
464,2.4770936266768246
465,-1.9585103951829608
466,0.5008046289107332
467,1.5913618485893308
468,9.526885742958505
469,1.6626566716686144
470,-0.3285019857749719
471,-0.21268093519120843
472,-1.5706319461483327
473,-0.4060272603295056
474,2.736525084180732
475,-6.974751167018021
476,2.0315552778224246
477,-2.5620788646480315
478,0.4540088830597759
479,0.014839782880691287
480,3.038525421607293
481,-2.9908292708301225
482,-0.9497918889036878
483,4.538575993482749
484,1.751627135075263
