,0,1,2
0,0.0,0.0,0.0
1,531.0,0.0,3.0
2,534.0,1.0,3.0
3,536.0,0.0,4.0
4,537.0,0.0,2.0
5,539.0,0.0,2.0
6,543.0,2.0,4.0
7,544.0,2.0,6.0
8,548.0,0.0,3.0
9,549.0,2.0,4.0
10,553.0,2.0,4.0
11,554.0,0.0,4.0
12,556.0,1.0,4.0
13,557.0,2.0,6.0
14,559.0,2.0,5.0
15,563.0,0.0,2.0
16,565.0,1.0,3.0
17,568.0,1.0,3.0
18,571.0,0.0,2.0
19,574.0,0.0,3.0
20,577.0,2.0,4.0
21,579.0,2.0,4.0
22,581.0,2.0,4.0
23,585.0,0.0,2.0
24,588.0,1.0,4.0
25,590.0,1.0,3.0
26,593.0,1.0,4.0
27,594.0,2.0,3.0
28,598.0,3.0,3.0
29,599.0,1.0,4.0
30,602.0,1.0,4.0
31,608.0,2.0,4.0
32,612.0,3.0,3.0
33,613.0,2.0,4.0
34,616.0,2.0,4.0
35,621.0,1.0,4.0
36,624.0,1.0,4.0
37,626.0,1.0,3.0
38,628.0,0.0,2.0
39,633.0,2.0,5.0
40,637.0,2.0,3.0
41,639.0,2.0,4.0
42,641.0,2.0,4.0
43,644.0,1.0,4.0
44,651.0,3.0,3.0
45,652.0,2.0,4.0
46,655.0,2.0,3.0
47,657.0,2.0,4.0
48,659.0,1.0,4.0
49,661.0,0.0,2.0
50,662.0,0.0,2.0
51,666.0,3.0,4.0
52,668.0,0.0,2.0
53,671.0,3.0,3.0
54,672.0,3.0,3.0
55,674.0,2.0,5.0
56,675.0,2.0,4.0
57,677.0,1.0,3.0
58,679.0,2.0,3.0
59,686.0,1.0,4.0
60,688.0,3.0,2.0
61,690.0,2.0,4.0
62,692.0,2.0,3.0
63,707.0,1.0,4.0
64,710.0,2.0,4.0
65,712.0,2.0,4.0
66,713.0,3.0,3.0
67,714.0,2.0,5.0
68,717.0,2.0,4.0
69,719.0,2.0,4.0
70,721.0,2.0,4.0
71,722.0,2.0,4.0
72,727.0,2.0,4.0
73,728.0,2.0,4.0
74,741.0,3.0,3.0
75,743.0,2.0,5.0
76,749.0,1.0,4.0
77,754.0,1.0,3.0
78,755.0,0.0,3.0
79,756.0,1.0,4.0
80,757.0,2.0,4.0
81,759.0,1.0,3.0
82,760.0,2.0,4.0
83,761.0,1.0,3.0
84,763.0,3.0,3.0
85,764.0,2.0,4.0
86,765.0,1.0,3.0
87,766.0,2.0,5.0
88,769.0,3.0,3.0
89,775.0,1.0,3.0
90,783.0,2.0,4.0
91,784.0,1.0,4.0
92,788.0,2.0,5.0
93,791.0,1.0,3.0
94,799.0,2.0,5.0
95,801.0,1.0,4.0
96,802.0,0.0,2.0
97,807.0,2.0,4.0
98,814.0,0.0,2.0
99,822.0,1.0,4.0
100,823.0,0.0,2.0
101,824.0,1.0,3.0
102,827.0,2.0,4.0
103,834.0,2.0,4.0
104,836.0,3.0,3.0
105,839.0,3.0,4.0
106,843.0,2.0,3.0
107,846.0,2.0,5.0
108,849.0,1.0,4.0
109,852.0,3.0,4.0
110,853.0,2.0,4.0
111,854.0,0.0,2.0
112,855.0,1.0,4.0
113,858.0,2.0,4.0
114,859.0,2.0,4.0
115,860.0,2.0,5.0
116,861.0,1.0,4.0
117,862.0,2.0,5.0
118,864.0,1.0,4.0
119,867.0,3.0,3.0
120,868.0,2.0,5.0
121,877.0,2.0,4.0
122,879.0,2.0,5.0
123,884.0,3.0,4.0
