,0,1,2,3,4,5
0,0.0,3.0,4.0,1.0,1.0,0.0
1,1.0,3.0,4.0,1.0,1.0,0.0
2,6.0,3.0,5.0,1.0,1.0,0.0
3,7.0,3.0,5.0,1.0,1.0,0.0
4,10.0,3.0,4.0,1.0,1.0,0.0
5,11.0,5.0,10.0,1.0,0.1875,1.0
6,12.0,5.0,11.0,1.0,0.1875,1.0
7,13.0,5.0,10.0,1.0,0.1875,1.0
8,14.0,5.0,11.0,1.0,0.1875,1.0
9,19.0,5.0,10.0,1.0,0.1875,1.0
10,46.0,7.0,6.0,0.0,0.175,2.0
11,63.0,7.0,7.0,0.0,0.175,2.0
12,67.0,7.0,6.0,0.0,0.175,2.0
13,77.0,7.0,6.0,0.0,0.175,2.0
14,98.0,7.0,5.0,0.0,0.175,2.0
15,103.0,6.0,2.0,0.0,0.1625,3.0
16,152.0,6.0,2.0,0.0,0.1625,3.0
17,154.0,6.0,4.0,0.0,0.1625,3.0
18,166.0,6.0,3.0,0.0,0.1625,3.0
19,170.0,6.0,2.0,0.0,0.1625,3.0
20,187.0,4.0,9.0,0.0,0.15000000000000002,4.0
21,197.0,4.0,8.0,0.0,0.15000000000000002,4.0
22,202.0,4.0,10.0,0.0,0.15000000000000002,4.0
23,222.0,4.0,6.0,0.0,0.15000000000000002,4.0
24,248.0,4.0,8.0,0.0,0.15000000000000002,4.0
25,255.0,1.0,4.0,0.0,0.13749999999999998,5.0
26,262.0,1.0,2.0,0.0,0.13749999999999998,5.0
27,274.0,1.0,3.0,0.0,0.13749999999999998,5.0
28,281.0,1.0,2.0,0.0,0.13749999999999998,5.0
29,283.0,1.0,6.0,0.0,0.13749999999999998,5.0
30,285.0,2.0,10.0,0.0,0.125,6.0
31,300.0,2.0,9.0,0.0,0.125,6.0
32,314.0,2.0,10.0,0.0,0.125,6.0
33,333.0,2.0,10.0,0.0,0.125,6.0
34,349.0,2.0,9.0,0.0,0.125,6.0
35,358.0,0.0,4.0,0.0,0.11249999999999999,7.0
36,362.0,0.0,4.0,0.0,0.11249999999999999,7.0
37,421.0,0.0,3.0,0.0,0.11249999999999999,7.0
38,449.0,0.0,5.0,0.0,0.11249999999999999,7.0
39,501.0,0.0,3.0,0.0,0.11249999999999999,7.0
