,0,1,2
0,0.0,0.0,0.0
1,502.0,0.0,4.0
2,504.0,0.0,5.0
3,508.0,0.0,5.0
4,509.0,0.0,5.0
5,518.0,0.0,5.0
6,519.0,0.0,4.0
7,520.0,0.0,4.0
8,521.0,0.0,5.0
9,522.0,1.0,2.0
10,523.0,0.0,4.0
11,527.0,0.0,4.0
12,528.0,0.0,3.0
13,530.0,0.0,4.0
14,533.0,0.0,3.0
15,540.0,0.0,5.0
16,545.0,0.0,4.0
17,560.0,0.0,5.0
18,561.0,1.0,3.0
19,567.0,0.0,3.0
20,569.0,0.0,3.0
21,572.0,0.0,4.0
22,587.0,0.0,7.0
23,589.0,0.0,5.0
24,592.0,1.0,4.0
25,601.0,1.0,4.0
26,604.0,0.0,3.0
27,606.0,0.0,3.0
28,607.0,1.0,4.0
29,609.0,0.0,4.0
30,614.0,0.0,4.0
31,619.0,1.0,3.0
32,622.0,0.0,5.0
33,623.0,1.0,3.0
34,627.0,1.0,5.0
35,632.0,0.0,4.0
36,635.0,0.0,4.0
37,643.0,0.0,3.0
38,646.0,0.0,4.0
39,647.0,1.0,2.0
40,653.0,1.0,1.0
41,656.0,0.0,5.0
42,660.0,0.0,4.0
43,664.0,0.0,3.0
44,670.0,0.0,4.0
45,676.0,0.0,4.0
46,683.0,1.0,5.0
47,685.0,0.0,5.0
48,687.0,0.0,6.0
49,691.0,1.0,5.0
50,693.0,0.0,5.0
51,696.0,1.0,4.0
52,699.0,0.0,5.0
53,702.0,0.0,4.0
54,703.0,0.0,2.0
55,706.0,0.0,3.0
56,708.0,0.0,3.0
57,709.0,0.0,4.0
58,711.0,0.0,4.0
59,720.0,1.0,3.0
60,726.0,1.0,4.0
61,732.0,0.0,5.0
62,734.0,0.0,3.0
63,735.0,0.0,6.0
64,738.0,0.0,5.0
65,742.0,0.0,5.0
66,748.0,1.0,4.0
67,750.0,0.0,2.0
68,751.0,1.0,4.0
69,753.0,0.0,4.0
70,758.0,0.0,5.0
71,767.0,0.0,3.0
72,772.0,0.0,4.0
73,776.0,0.0,5.0
74,777.0,0.0,5.0
75,779.0,0.0,4.0
76,780.0,0.0,4.0
77,781.0,0.0,2.0
78,782.0,1.0,3.0
79,789.0,0.0,4.0
80,796.0,1.0,3.0
81,797.0,0.0,4.0
82,798.0,2.0,9.0
83,800.0,1.0,2.0
84,803.0,0.0,4.0
85,805.0,2.0,11.0
86,808.0,2.0,10.0
87,809.0,2.0,9.0
88,810.0,2.0,8.0
89,811.0,2.0,10.0
90,815.0,2.0,10.0
91,817.0,2.0,9.0
92,818.0,2.0,9.0
93,820.0,2.0,9.0
94,825.0,2.0,10.0
95,828.0,2.0,8.0
96,830.0,2.0,9.0
97,832.0,2.0,9.0
98,833.0,2.0,8.0
99,835.0,2.0,9.0
100,841.0,2.0,9.0
101,847.0,2.0,11.0
102,848.0,2.0,9.0
103,850.0,2.0,8.0
104,851.0,2.0,7.0
105,856.0,2.0,10.0
106,857.0,2.0,9.0
107,865.0,2.0,9.0
108,870.0,2.0,11.0
109,871.0,2.0,10.0
110,874.0,2.0,9.0
111,875.0,2.0,10.0
112,876.0,2.0,10.0
113,880.0,2.0,10.0
114,882.0,2.0,10.0
115,885.0,2.0,8.0
116,888.0,2.0,9.0
117,894.0,2.0,12.0
118,897.0,2.0,10.0
119,899.0,1.0,3.0
120,902.0,2.0,8.0
121,905.0,2.0,8.0
122,907.0,2.0,10.0
123,916.0,0.0,3.0
124,918.0,2.0,8.0
125,920.0,2.0,7.0
126,923.0,2.0,9.0
127,924.0,2.0,9.0
128,925.0,2.0,8.0
129,931.0,2.0,9.0
130,932.0,1.0,4.0
131,935.0,2.0,9.0
132,936.0,2.0,9.0
