,0
0,theta_store
1,2.0238588990675517
2,4.463252838461491
3,3.153729028937681
4,8.096586171794824
5,5.563252838461491
6,7.521586171794824
7,8.629919505128157
8,9.604278479487132
9,2.8886363636363637
10,3.0083333333333337
11,2.5535714285714284
12,8.025
13,3.4583333333333335
14,9.9375
15,8.391666666666667
16,8.578846153846154
17,0.0
18,0.0
19,0.0
20,7.583333333333333
21,0.0
22,8.452380952380953
23,7.932539682539683
24,7.063186813186813
25,0.0
26,0.0
27,0.0
28,6.068181818181818
29,0.0
30,8.579545454545455
31,7.901515151515152
32,8.88986013986014
33,0.0
34,0.0
35,0.0
36,6.0978260869565215
37,0.0
38,8.58695652173913
39,7.242753623188406
40,9.275083612040133
41,0.0
42,0.0
43,0.0
44,6.479166666666667
45,0.0
46,8.822916666666666
47,7.118055555555556
48,9.232371794871794
49,0.0
50,0.0
51,0.0
52,7.75
53,0.0
54,9.16
55,6.843333333333334
56,9.553076923076922
57,0.0
58,0.0
59,0.0
60,7.144230769230769
61,0.0
62,8.192307692307692
63,6.387820512820513
64,8.493343195266272
65,0.0
66,0.0
67,0.0
68,7.574074074074074
69,0.0
70,8.435185185185185
71,7.1419753086419755
72,8.428774928774928
73,0.0
74,0.0
75,0.0
76,7.455357142857143
77,0.0
78,8.75
79,7.717261904761905
80,8.815247252747252
81,0.0
82,0.0
83,0.0
84,8.53448275862069
85,0.0
86,8.612068965517242
87,6.994252873563219
88,9.123342175066314
89,0.0
90,0.0
91,0.0
92,8.925
93,0.0
94,8.7
95,7.636111111111111
96,9.160897435897436
97,0.0
98,0.0
99,0.0
100,8.056451612903226
101,0.0
102,8.451612903225806
103,7.067204301075269
104,8.865384615384617
105,0.0
106,0.0
107,0.0
108,8.875
109,0.0
110,8.6015625
111,7.291666666666667
112,8.564903846153847
113,0.0
114,0.0
115,0.0
116,9.113636363636363
117,0.0
118,8.575757575757576
119,6.972222222222222
120,9.115967365967366
121,0.0
122,0.0
123,0.0
124,9.139705882352942
125,0.0
126,8.647058823529411
127,6.767156862745098
128,8.583144796380092
129,0.0
130,0.0
131,0.0
132,8.899280575539569
133,0.0
134,8.417266187050359
135,0.0
136,8.354731599335917
137,0.0
138,0.0
139,0.0
140,8.95774647887324
141,0.0
142,9.0
143,0.0
144,8.565547128927411
145,0.0
146,0.0
147,0.0
148,8.73793103448276
149,0.0
150,8.620689655172415
151,0.0
152,8.850397877984085
153,0.0
154,0.0
155,0.0
156,9.054054054054054
157,0.0
158,8.324324324324325
159,0.0
160,8.52910602910603
161,0.0
162,0.0
163,0.0
164,8.596026490066226
165,0.0
166,9.033112582781458
167,0.0
168,8.823229750382069
169,0.0
170,0.0
171,0.0
172,9.097402597402597
173,0.0
174,7.967532467532467
175,0.0
176,8.85914085914086
177,0.0
178,0.0
179,0.0
180,8.770700636942674
181,0.0
182,8.617834394904458
183,0.0
184,9.078392944634983
185,0.0
186,0.0
187,0.0
188,8.6625
189,0.0
190,8.525
191,0.0
192,8.695673076923077
193,0.0
194,0.0
195,0.0
196,8.239263803680982
197,0.0
198,8.417177914110429
199,0.0
200,8.707409155261917
201,0.0
202,0.0
203,0.0
204,9.090361445783133
205,0.0
206,8.560240963855422
207,0.0
208,8.815106580166821
209,0.0
210,0.0
211,0.0
212,8.201183431952662
213,0.0
214,8.248520710059172
215,0.0
216,8.859808830223033
217,0.0
218,0.0
219,0.0
220,8.627906976744185
221,0.0
222,8.773255813953488
223,0.0
224,9.025044722719143
225,0.0
226,0.0
227,0.0
228,8.331428571428571
229,0.0
230,8.697142857142858
231,0.0
232,9.264615384615386
233,0.0
234,0.0
235,0.0
236,8.101123595505618
237,0.0
238,8.376404494382022
239,0.0
240,8.945548833189283
241,0.0
242,0.0
243,0.0
244,8.226519337016574
245,0.0
246,9.044198895027625
247,0.0
248,9.482362940926476
249,0.0
250,0.0
251,0.0
252,8.48913043478261
253,0.0
254,9.08695652173913
255,0.0
256,9.344063545150503
257,0.0
258,0.0
259,0.0
260,8.46524064171123
261,0.0
262,8.866310160427808
263,0.0
264,9.57918552036199
265,0.0
266,0.0
267,0.0
268,8.8
269,0.0
270,9.078947368421053
271,0.0
272,9.775303643724696
273,0.0
274,0.0
275,0.0
276,8.50259067357513
277,0.0
278,8.813471502590673
279,0.0
280,9.483459545635712
281,0.0
282,0.0
283,0.0
284,8.341836734693878
285,0.0
286,9.08673469387755
287,0.0
288,9.62912087912088
289,0.0
290,0.0
291,0.0
292,7.934673366834171
293,0.0
294,8.824120603015075
295,0.0
296,9.81059141863162
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,8.694581280788178
303,0.0
304,9.76013641530883
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,8.690821256038648
311,0.0
312,9.832404310665181
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,9.180094786729859
319,0.0
320,9.788188115202333
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,9.027906976744186
327,0.0
328,9.703756708407871
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,9.246575342465754
335,0.0
336,10.02880224798033
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,8.896860986547086
343,0.0
344,9.669541221110729
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,8.889867841409691
351,0.0
352,9.781091155540494
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,9.051948051948052
359,0.0
360,9.966699966699966
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,9.102127659574467
367,0.0
368,10.180032733224223
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,8.640167364016737
375,0.0
376,9.817186997103315
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,8.765432098765432
383,0.0
384,9.766698322253879
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,9.17004048582996
391,0.0
392,10.179383369666771
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,9.290836653386455
399,0.0
400,10.152620288078456
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,9.231372549019607
407,0.0
408,10.193363499245853
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,9.328185328185327
415,0.0
416,9.954855954855955
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,8.950570342205323
423,0.0
424,9.860485522082481
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,9.116104868913858
431,0.0
432,9.88130221838087
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,9.490774907749078
439,0.0
440,9.90888447346012
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,9.316363636363636
447,0.0
448,10.3793006993007
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,9.161290322580646
455,0.0
456,9.911497105045493
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,9.190812720848056
463,0.0
464,10.011687958684425
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,9.317073170731707
471,0.0
472,10.185741088180112
473,0.0
474,0.0
475,0.0
476,0.0
477,0.0
478,9.268041237113403
479,0.0
480,9.980438805181073
481,0.0
482,0.0
483,0.0
484,0.0
485,0.0
486,9.386440677966101
487,0.0
488,10.085788787483702
489,0.0
490,0.0
491,0.0
