,0
0,sample_theta_store
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,10.4
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,18.2
14,4.7
15,0.0
16,0.0
17,0.0
18,0.0
19,8.142857142857144
20,0.0
21,11.8
22,2.8
23,0.0
24,0.0
25,0.0
26,0.0
27,5.857142857142858
28,0.0
29,8.6
30,1.85
31,0.0
32,17.46153846153846
33,0.0
34,8.600000000000001
35,4.485714285714286
36,0.0
37,6.68
38,1.28
39,0.0
40,13.769230769230766
41,3.606060606060609
42,7.000000000000001
43,3.5714285714285716
44,0.0
45,5.4
46,0.9
47,0.0
48,11.307692307692305
49,2.9480519480519507
50,5.857142857142858
51,2.918367346938776
52,11.8
53,4.485714285714286
54,0.6285714285714286
55,0.0
56,9.549450549450547
