,0,1,2,3,4,5
0,3.0,6.0,11.0,1.0,1.0,0.0
1,9.0,6.0,11.0,1.0,1.0,0.0
2,16.0,6.0,12.0,1.0,1.0,0.0
3,23.0,6.0,11.0,1.0,1.0,0.0
4,25.0,6.0,12.0,1.0,1.0,0.0
5,30.0,2.0,11.0,0.0,0.1875,1.0
6,45.0,2.0,10.0,0.0,0.1875,1.0
7,71.0,2.0,11.0,0.0,0.1875,1.0
8,83.0,2.0,10.0,0.0,0.1875,1.0
9,118.0,2.0,10.0,0.0,0.1875,1.0
10,120.0,0.0,11.0,0.0,0.175,2.0
11,135.0,0.0,8.0,0.0,0.175,2.0
12,146.0,0.0,10.0,0.0,0.175,2.0
13,171.0,0.0,11.0,0.0,0.175,2.0
14,192.0,0.0,9.0,0.0,0.175,2.0
15,196.0,3.0,9.0,0.0,0.1625,3.0
16,236.0,3.0,12.0,0.0,0.1625,3.0
17,258.0,3.0,10.0,0.0,0.1625,3.0
18,289.0,3.0,10.0,0.0,0.1625,3.0
19,290.0,3.0,9.0,0.0,0.1625,3.0
20,303.0,4.0,7.0,0.0,0.15000000000000002,4.0
21,307.0,4.0,8.0,0.0,0.15000000000000002,4.0
22,311.0,4.0,10.0,0.0,0.15000000000000002,4.0
23,320.0,4.0,8.0,0.0,0.15000000000000002,4.0
24,328.0,4.0,8.0,0.0,0.15000000000000002,4.0
25,380.0,1.0,9.0,0.0,0.13749999999999998,5.0
26,389.0,1.0,8.0,0.0,0.13749999999999998,5.0
27,402.0,1.0,9.0,0.0,0.13749999999999998,5.0
28,405.0,1.0,10.0,0.0,0.13749999999999998,5.0
29,407.0,1.0,8.0,0.0,0.13749999999999998,5.0
30,440.0,5.0,4.0,0.0,0.125,6.0
31,445.0,5.0,4.0,0.0,0.125,6.0
32,454.0,5.0,4.0,0.0,0.125,6.0
33,506.0,5.0,5.0,0.0,0.125,6.0
34,525.0,5.0,2.0,0.0,0.125,6.0
35,564.0,7.0,3.0,0.0,0.11249999999999999,7.0
36,566.0,7.0,4.0,0.0,0.11249999999999999,7.0
37,575.0,7.0,2.0,0.0,0.11249999999999999,7.0
38,597.0,7.0,3.0,0.0,0.11249999999999999,7.0
39,634.0,7.0,3.0,0.0,0.11249999999999999,7.0
