,0,1,2,3
0,636.0,6.0,11.0,8.0
1,638.0,6.0,11.0,8.0
2,640.0,6.0,11.0,8.0
3,642.0,6.0,13.0,8.0
4,645.0,6.0,10.0,8.0
5,648.0,2.0,10.0,8.0
6,649.0,2.0,9.0,8.0
7,650.0,2.0,10.0,8.0
8,654.0,2.0,11.0,8.0
9,658.0,2.0,10.0,8.0
10,663.0,0.0,10.0,8.0
11,665.0,0.0,12.0,8.0
12,667.0,0.0,11.0,8.0
13,669.0,0.0,10.0,8.0
14,673.0,0.0,10.0,8.0
15,678.0,3.0,10.0,8.0
16,680.0,3.0,11.0,8.0
17,681.0,3.0,11.0,8.0
18,682.0,3.0,10.0,8.0
19,684.0,3.0,10.0,8.0
20,689.0,4.0,8.0,8.0
21,694.0,4.0,8.0,8.0
22,695.0,4.0,8.0,8.0
23,697.0,4.0,8.0,8.0
24,698.0,4.0,7.0,8.0
25,700.0,1.0,10.0,8.0
26,701.0,1.0,8.0,8.0
27,704.0,1.0,9.0,8.0
28,705.0,1.0,8.0,8.0
29,715.0,1.0,10.0,8.0
30,716.0,5.0,3.0,8.0
31,718.0,5.0,5.0,8.0
32,723.0,5.0,4.0,8.0
33,724.0,5.0,4.0,8.0
34,725.0,5.0,4.0,8.0
35,729.0,7.0,4.0,8.0
36,730.0,7.0,2.0,8.0
37,731.0,7.0,2.0,8.0
38,733.0,7.0,3.0,8.0
39,736.0,7.0,3.0,8.0
40,737.0,6.0,12.0,6.0
41,739.0,2.0,10.0,6.0
42,740.0,0.0,9.0,6.0
43,744.0,3.0,11.0,6.0
44,745.0,4.0,9.0,6.0
45,746.0,1.0,10.0,6.0
46,747.0,6.0,12.0,6.0
47,752.0,2.0,9.0,6.0
48,762.0,0.0,9.0,6.0
49,768.0,3.0,9.0,6.0
50,770.0,4.0,6.0,6.0
51,771.0,1.0,9.0,6.0
52,773.0,6.0,10.0,6.0
53,774.0,2.0,9.0,6.0
54,778.0,0.0,9.0,6.0
55,785.0,3.0,11.0,6.0
56,786.0,4.0,8.0,6.0
57,787.0,1.0,9.0,6.0
58,790.0,6.0,12.0,6.0
59,792.0,2.0,11.0,6.0
60,793.0,0.0,8.0,6.0
61,794.0,3.0,10.0,6.0
62,795.0,4.0,7.0,6.0
63,804.0,1.0,8.0,6.0
64,806.0,6.0,12.0,4.0
65,812.0,2.0,11.0,4.0
66,813.0,0.0,9.0,4.0
67,816.0,3.0,11.0,4.0
68,819.0,6.0,11.0,4.0
69,821.0,2.0,8.0,4.0
70,826.0,0.0,11.0,4.0
71,829.0,3.0,10.0,4.0
72,831.0,6.0,11.0,4.0
73,837.0,2.0,9.0,4.0
74,838.0,0.0,8.0,4.0
75,840.0,3.0,11.0,4.0
76,842.0,6.0,12.0,4.0
77,844.0,2.0,11.0,4.0
78,845.0,0.0,11.0,4.0
79,863.0,3.0,11.0,4.0
80,866.0,6.0,12.0,4.0
81,869.0,2.0,10.0,4.0
82,872.0,0.0,11.0,4.0
83,873.0,3.0,11.0,4.0
84,878.0,6.0,11.0,4.0
85,881.0,2.0,9.0,4.0
86,883.0,0.0,10.0,4.0
87,886.0,3.0,10.0,4.0
88,891.0,6.0,11.0,4.0
89,893.0,2.0,11.0,4.0
90,895.0,0.0,10.0,4.0
91,900.0,3.0,11.0,4.0
92,909.0,6.0,11.0,4.0
93,910.0,2.0,11.0,4.0
94,913.0,0.0,8.0,4.0
95,922.0,3.0,8.0,4.0
96,938.0,6.0,12.0,4.0
97,947.0,2.0,11.0,4.0
98,948.0,0.0,11.0,4.0
99,955.0,3.0,8.0,4.0
100,959.0,6.0,13.0,4.0
101,961.0,2.0,11.0,4.0
102,969.0,0.0,8.0,4.0
103,977.0,3.0,10.0,4.0
104,981.0,6.0,11.0,4.0
105,983.0,2.0,11.0,4.0
106,984.0,0.0,10.0,4.0
107,985.0,3.0,10.0,4.0
108,986.0,6.0,11.0,4.0
109,988.0,2.0,12.0,4.0
110,989.0,0.0,11.0,4.0
111,994.0,3.0,11.0,4.0
112,998.0,6.0,11.0,4.0
113,1002.0,2.0,11.0,4.0
114,1005.0,0.0,10.0,4.0
115,1006.0,3.0,9.0,4.0
116,1008.0,6.0,11.0,4.0
117,1017.0,2.0,9.0,4.0
118,1018.0,0.0,10.0,4.0
119,1020.0,3.0,9.0,4.0
120,1022.0,6.0,9.0,4.0
121,1023.0,2.0,9.0,4.0
122,1029.0,0.0,10.0,4.0
123,1032.0,3.0,10.0,4.0
124,1037.0,6.0,12.0,4.0
125,1038.0,2.0,9.0,4.0
126,1041.0,0.0,9.0,4.0
127,1043.0,3.0,11.0,4.0
128,1047.0,6.0,13.0,4.0
129,1048.0,2.0,9.0,4.0
130,1049.0,0.0,8.0,4.0
131,1054.0,3.0,10.0,4.0
132,1058.0,6.0,10.0,4.0
133,1062.0,2.0,10.0,4.0
134,1063.0,0.0,11.0,4.0
135,1065.0,3.0,10.0,4.0
136,1068.0,6.0,11.0,4.0
137,1076.0,2.0,10.0,4.0
138,1080.0,0.0,10.0,4.0
139,1084.0,3.0,10.0,4.0
140,1088.0,6.0,9.0,4.0
141,1091.0,2.0,9.0,4.0
142,1092.0,0.0,11.0,4.0
143,1094.0,3.0,11.0,4.0
144,1095.0,6.0,9.0,4.0
145,1096.0,2.0,9.0,4.0
146,1098.0,0.0,11.0,4.0
147,1100.0,3.0,9.0,4.0
148,1102.0,6.0,12.0,3.0
149,1106.0,2.0,12.0,3.0
150,1108.0,3.0,9.0,3.0
151,1109.0,6.0,11.0,3.0
152,1111.0,2.0,11.0,3.0
153,1113.0,3.0,11.0,3.0
154,1115.0,6.0,11.0,3.0
155,1120.0,2.0,10.0,3.0
156,1121.0,3.0,10.0,3.0
157,1123.0,6.0,13.0,3.0
158,1124.0,2.0,11.0,3.0
159,1125.0,3.0,11.0,3.0
160,1126.0,6.0,11.0,3.0
161,1128.0,2.0,11.0,3.0
162,1132.0,3.0,9.0,3.0
163,1134.0,6.0,12.0,3.0
164,1136.0,2.0,9.0,3.0
165,1137.0,3.0,10.0,3.0
166,1143.0,6.0,11.0,3.0
167,1146.0,2.0,11.0,3.0
168,1147.0,3.0,10.0,3.0
169,1152.0,6.0,10.0,3.0
170,1153.0,2.0,8.0,3.0
171,1159.0,3.0,11.0,3.0
172,1160.0,6.0,12.0,3.0
173,1161.0,2.0,10.0,3.0
174,1164.0,3.0,10.0,3.0
175,1167.0,6.0,9.0,3.0
176,1171.0,2.0,10.0,3.0
177,1172.0,3.0,10.0,3.0
178,1176.0,6.0,11.0,3.0
179,1177.0,2.0,8.0,3.0
180,1179.0,3.0,10.0,3.0
181,1181.0,6.0,9.0,3.0
182,1183.0,2.0,10.0,3.0
183,1185.0,3.0,11.0,3.0
184,1188.0,6.0,9.0,3.0
185,1190.0,2.0,11.0,3.0
186,1192.0,3.0,11.0,3.0
187,1195.0,6.0,12.0,3.0
188,1198.0,2.0,11.0,3.0
189,1203.0,3.0,10.0,3.0
190,1205.0,6.0,8.0,3.0
191,1206.0,2.0,9.0,3.0
192,1209.0,3.0,8.0,3.0
193,1210.0,6.0,12.0,3.0
194,1218.0,2.0,11.0,3.0
195,1223.0,3.0,11.0,3.0
196,1224.0,6.0,11.0,3.0
197,1238.0,2.0,10.0,3.0
198,1240.0,3.0,8.0,3.0
199,1245.0,6.0,11.0,3.0
200,1249.0,2.0,10.0,3.0
201,1256.0,3.0,10.0,3.0
202,1260.0,6.0,11.0,3.0
203,1261.0,2.0,9.0,3.0
204,1264.0,3.0,10.0,3.0
205,1267.0,6.0,11.0,2.0
206,1271.0,3.0,10.0,2.0
207,1277.0,6.0,11.0,2.0
208,1278.0,3.0,10.0,2.0
209,1279.0,6.0,11.0,2.0
210,1282.0,3.0,9.0,2.0
211,1283.0,6.0,12.0,2.0
212,1285.0,3.0,10.0,2.0
213,1286.0,6.0,8.0,2.0
214,1287.0,3.0,11.0,2.0
215,1289.0,6.0,12.0,2.0
216,1295.0,3.0,10.0,2.0
217,1299.0,6.0,10.0,2.0
218,1300.0,3.0,10.0,2.0
219,1301.0,6.0,12.0,2.0
220,1308.0,3.0,11.0,2.0
221,1309.0,6.0,12.0,2.0
222,1310.0,3.0,11.0,2.0
223,1314.0,6.0,12.0,2.0
224,1317.0,3.0,9.0,2.0
225,1319.0,6.0,10.0,2.0
226,1324.0,3.0,11.0,2.0
227,1330.0,6.0,10.0,2.0
228,1331.0,3.0,7.0,2.0
229,1334.0,6.0,9.0,2.0
230,1335.0,3.0,11.0,2.0
231,1340.0,6.0,11.0,2.0
232,1341.0,3.0,11.0,2.0
233,1343.0,6.0,10.0,2.0
