,0,1,2,3
0,15909.0,3.0,4.0,8.0
1,15910.0,3.0,4.0,8.0
2,15912.0,3.0,5.0,8.0
3,15914.0,3.0,4.0,8.0
4,15915.0,3.0,5.0,8.0
5,15921.0,5.0,10.0,8.0
6,15923.0,5.0,10.0,8.0
7,15926.0,5.0,10.0,8.0
8,15927.0,5.0,10.0,8.0
9,15930.0,5.0,9.0,8.0
10,15931.0,7.0,6.0,8.0
11,15932.0,7.0,6.0,8.0
12,15933.0,7.0,6.0,8.0
13,15935.0,7.0,6.0,8.0
14,15939.0,7.0,6.0,8.0
15,15942.0,6.0,3.0,8.0
16,15944.0,6.0,3.0,8.0
17,15948.0,6.0,1.0,8.0
18,15949.0,6.0,3.0,8.0
19,15950.0,6.0,3.0,8.0
20,15951.0,4.0,8.0,8.0
21,15952.0,4.0,9.0,8.0
22,15954.0,4.0,9.0,8.0
23,15957.0,4.0,9.0,8.0
24,15958.0,4.0,11.0,8.0
25,15960.0,1.0,5.0,8.0
26,15964.0,1.0,4.0,8.0
27,15970.0,1.0,4.0,8.0
28,15972.0,1.0,5.0,8.0
29,15973.0,1.0,4.0,8.0
30,15974.0,2.0,9.0,8.0
31,15978.0,2.0,9.0,8.0
32,15982.0,2.0,9.0,8.0
33,15984.0,2.0,9.0,8.0
34,15986.0,2.0,9.0,8.0
35,15990.0,0.0,5.0,8.0
36,15996.0,0.0,4.0,8.0
37,16000.0,0.0,4.0,8.0
38,16001.0,0.0,4.0,8.0
39,16006.0,0.0,5.0,8.0
40,16012.0,3.0,5.0,8.0
41,16014.0,5.0,10.0,8.0
42,16015.0,7.0,5.0,8.0
43,16017.0,6.0,3.0,8.0
44,16018.0,4.0,10.0,8.0
45,16019.0,1.0,5.0,8.0
46,16021.0,2.0,8.0,8.0
47,16028.0,0.0,3.0,8.0
48,16029.0,3.0,4.0,8.0
49,16038.0,5.0,9.0,8.0
50,16046.0,7.0,6.0,8.0
51,16049.0,6.0,4.0,8.0
52,16050.0,4.0,10.0,8.0
53,16053.0,1.0,4.0,8.0
54,16054.0,2.0,9.0,8.0
55,16058.0,0.0,4.0,8.0
56,16059.0,3.0,3.0,8.0
57,16061.0,5.0,10.0,8.0
58,16063.0,7.0,6.0,8.0
59,16064.0,6.0,3.0,8.0
60,16072.0,4.0,10.0,8.0
61,16073.0,1.0,4.0,8.0
62,16078.0,2.0,9.0,8.0
63,16081.0,0.0,4.0,8.0
64,16083.0,3.0,4.0,8.0
65,16084.0,5.0,9.0,8.0
66,16085.0,7.0,6.0,8.0
67,16092.0,6.0,3.0,8.0
68,16093.0,4.0,10.0,8.0
69,16094.0,1.0,4.0,8.0
70,16095.0,2.0,9.0,8.0
71,16106.0,0.0,3.0,8.0
72,16110.0,3.0,5.0,8.0
73,16116.0,5.0,10.0,8.0
74,16120.0,7.0,4.0,8.0
75,16121.0,6.0,3.0,8.0
76,16123.0,4.0,9.0,8.0
77,16126.0,1.0,4.0,8.0
78,16127.0,2.0,9.0,8.0
79,16129.0,0.0,4.0,8.0
80,16134.0,3.0,5.0,8.0
81,16136.0,5.0,10.0,8.0
82,16139.0,7.0,6.0,8.0
83,16146.0,6.0,4.0,8.0
84,16147.0,4.0,9.0,8.0
85,16148.0,1.0,4.0,8.0
86,16150.0,2.0,9.0,8.0
87,16151.0,0.0,4.0,8.0
88,16153.0,3.0,3.0,8.0
89,16158.0,5.0,10.0,8.0
90,16161.0,7.0,7.0,8.0
91,16162.0,6.0,3.0,8.0
92,16164.0,4.0,8.0,8.0
93,16167.0,1.0,4.0,8.0
94,16171.0,2.0,10.0,8.0
95,16179.0,0.0,5.0,8.0
96,16181.0,3.0,3.0,8.0
97,16189.0,5.0,9.0,8.0
98,16192.0,7.0,6.0,8.0
99,16194.0,6.0,2.0,8.0
100,16196.0,4.0,8.0,8.0
101,16197.0,1.0,4.0,8.0
102,16201.0,2.0,8.0,8.0
103,16202.0,0.0,4.0,8.0
104,16203.0,3.0,4.0,8.0
105,16204.0,5.0,10.0,8.0
106,16208.0,7.0,6.0,8.0
107,16213.0,6.0,2.0,8.0
108,16214.0,4.0,9.0,8.0
109,16217.0,1.0,4.0,8.0
110,16218.0,2.0,8.0,8.0
111,16219.0,0.0,4.0,8.0
112,16228.0,3.0,4.0,8.0
113,16230.0,5.0,10.0,8.0
