,0,1,2,3
0,710.0,5.0,9.0,8.0
1,712.0,5.0,9.0,8.0
2,713.0,5.0,9.0,8.0
3,714.0,5.0,11.0,8.0
4,717.0,5.0,9.0,8.0
5,719.0,4.0,6.0,8.0
6,721.0,4.0,6.0,8.0
7,722.0,4.0,6.0,8.0
8,727.0,4.0,7.0,8.0
9,728.0,4.0,5.0,8.0
10,741.0,2.0,4.0,8.0
11,743.0,2.0,3.0,8.0
12,749.0,2.0,6.0,8.0
13,754.0,2.0,4.0,8.0
14,755.0,2.0,6.0,8.0
15,756.0,7.0,11.0,8.0
16,757.0,7.0,10.0,8.0
17,759.0,7.0,11.0,8.0
18,760.0,7.0,10.0,8.0
19,761.0,7.0,10.0,8.0
20,763.0,1.0,5.0,8.0
21,764.0,1.0,5.0,8.0
22,765.0,1.0,6.0,8.0
23,766.0,1.0,7.0,8.0
24,769.0,1.0,7.0,8.0
25,775.0,0.0,2.0,8.0
26,783.0,0.0,2.0,8.0
27,784.0,0.0,4.0,8.0
28,788.0,0.0,3.0,8.0
29,791.0,0.0,2.0,8.0
30,799.0,3.0,10.0,8.0
31,801.0,3.0,11.0,8.0
32,802.0,3.0,10.0,8.0
33,807.0,3.0,9.0,8.0
34,814.0,3.0,10.0,8.0
35,822.0,6.0,10.0,8.0
36,823.0,6.0,10.0,8.0
37,824.0,6.0,8.0,8.0
38,827.0,6.0,9.0,8.0
39,834.0,6.0,10.0,8.0
40,836.0,5.0,9.0,6.0
41,839.0,4.0,7.0,6.0
42,843.0,7.0,11.0,6.0
43,846.0,1.0,7.0,6.0
44,849.0,3.0,11.0,6.0
45,852.0,6.0,10.0,6.0
46,853.0,5.0,9.0,6.0
47,854.0,4.0,7.0,6.0
48,855.0,7.0,10.0,6.0
49,858.0,1.0,5.0,6.0
50,859.0,3.0,10.0,6.0
51,860.0,6.0,10.0,6.0
52,861.0,5.0,10.0,6.0
53,862.0,4.0,7.0,6.0
54,864.0,7.0,12.0,6.0
55,867.0,1.0,6.0,6.0
56,868.0,3.0,11.0,6.0
57,877.0,6.0,9.0,6.0
58,879.0,5.0,12.0,6.0
59,884.0,4.0,7.0,6.0
60,887.0,7.0,12.0,6.0
61,889.0,1.0,5.0,6.0
62,890.0,3.0,10.0,6.0
63,892.0,6.0,9.0,6.0
64,896.0,5.0,10.0,5.0
65,898.0,4.0,7.0,5.0
66,901.0,7.0,11.0,5.0
67,903.0,3.0,10.0,5.0
68,904.0,6.0,9.0,5.0
69,906.0,5.0,9.0,5.0
70,908.0,4.0,6.0,5.0
71,911.0,7.0,12.0,5.0
72,912.0,3.0,11.0,5.0
73,914.0,6.0,9.0,5.0
74,915.0,5.0,11.0,4.0
75,917.0,7.0,12.0,4.0
76,919.0,3.0,11.0,4.0
77,921.0,6.0,10.0,4.0
78,926.0,5.0,11.0,4.0
79,927.0,7.0,10.0,4.0
80,928.0,3.0,10.0,4.0
81,929.0,6.0,10.0,4.0
82,930.0,5.0,8.0,4.0
83,933.0,7.0,11.0,4.0
84,934.0,3.0,11.0,4.0
85,939.0,6.0,10.0,4.0
86,940.0,5.0,11.0,4.0
87,941.0,7.0,10.0,4.0
88,945.0,3.0,9.0,4.0
89,949.0,6.0,9.0,4.0
90,950.0,5.0,10.0,4.0
91,952.0,7.0,13.0,4.0
92,958.0,3.0,9.0,4.0
93,960.0,6.0,8.0,4.0
94,962.0,5.0,11.0,4.0
95,965.0,7.0,11.0,4.0
96,967.0,3.0,11.0,4.0
97,968.0,6.0,6.0,4.0
98,970.0,5.0,11.0,4.0
99,971.0,7.0,12.0,4.0
100,972.0,3.0,9.0,4.0
101,975.0,6.0,8.0,4.0
102,980.0,5.0,10.0,4.0
103,987.0,7.0,10.0,4.0
104,990.0,3.0,9.0,4.0
105,991.0,6.0,10.0,4.0
106,993.0,5.0,11.0,4.0
107,995.0,7.0,11.0,4.0
108,999.0,3.0,9.0,4.0
109,1000.0,6.0,10.0,4.0
110,1003.0,5.0,11.0,4.0
111,1009.0,7.0,11.0,4.0
112,1012.0,3.0,11.0,4.0
113,1013.0,6.0,10.0,4.0
114,1024.0,5.0,10.0,4.0
115,1025.0,7.0,11.0,4.0
116,1026.0,3.0,10.0,4.0
117,1027.0,6.0,9.0,4.0
118,1031.0,5.0,8.0,4.0
119,1033.0,7.0,12.0,4.0
120,1034.0,3.0,10.0,4.0
121,1036.0,6.0,7.0,4.0
122,1039.0,5.0,10.0,4.0
123,1044.0,7.0,11.0,4.0
124,1046.0,3.0,9.0,4.0
125,1050.0,6.0,10.0,4.0
