,0
0,theta_store
1,4.0
2,4.0
3,4.0
4,4.0
5,4.0
6,4.0
7,4.0
8,4.0
9,4.0
10,4.0
11,3.5
12,3.5
13,3.5
14,3.5
15,3.5
16,3.5
17,3.5
18,3.5
19,3.5
20,3.5
21,4.0
22,4.0
23,4.0
24,4.0
25,4.0
26,4.0
27,4.0
28,4.0
29,4.0
30,4.0
31,4.0
32,4.0
33,4.0
34,4.0
35,4.0
36,4.0
37,4.0
38,4.0
39,4.0
40,4.0
41,4.2
42,4.2
43,4.2
44,4.2
45,4.2
46,4.2
47,4.2
48,4.2
49,4.2
50,4.2
51,4.0
52,4.0
53,4.0
54,4.0
55,4.0
56,4.0
57,4.0
58,4.0
59,4.0
60,4.0
61,4.0
62,4.0
63,4.0
64,4.0
65,4.0
66,4.0
67,4.0
68,4.0
69,4.0
70,4.0
71,3.875
72,3.875
73,3.875
74,3.875
75,3.875
76,3.875
77,3.875
78,3.875
79,3.875
80,3.875
81,3.7777777777777777
82,3.7777777777777777
83,3.7777777777777777
84,3.7777777777777777
85,3.7777777777777777
86,3.7777777777777777
87,3.7777777777777777
88,3.7777777777777777
89,3.7777777777777777
90,3.7777777777777777
91,3.7
92,3.7
93,3.7
94,3.7
95,3.7
96,3.7
97,3.7
98,3.7
99,3.7
100,3.7
101,3.727272727272727
102,3.727272727272727
103,3.727272727272727
104,3.727272727272727
105,3.727272727272727
106,3.727272727272727
107,3.727272727272727
108,3.727272727272727
109,3.727272727272727
110,3.727272727272727
111,3.75
112,3.75
113,3.75
114,3.75
115,3.75
116,3.75
117,3.75
118,3.75
119,3.75
120,3.75
121,3.769230769230769
122,3.769230769230769
123,3.769230769230769
124,3.769230769230769
125,3.769230769230769
126,3.769230769230769
127,3.769230769230769
128,3.769230769230769
129,3.769230769230769
130,3.769230769230769
131,3.7857142857142856
132,3.7857142857142856
133,3.7857142857142856
134,3.7857142857142856
135,3.7857142857142856
136,3.7857142857142856
137,3.7857142857142856
138,3.7857142857142856
139,3.7857142857142856
140,3.7857142857142856
141,3.8
142,3.8
143,3.8
144,3.8
145,3.8
146,3.8
147,3.8
148,3.8
149,3.8
150,3.8
151,3.8125
152,3.8125
153,3.8125
154,3.8125
155,3.8125
156,3.8125
157,3.8125
158,3.8125
159,3.8125
160,3.8125
161,3.823529411764706
162,3.823529411764706
163,3.823529411764706
164,3.823529411764706
165,3.823529411764706
166,3.823529411764706
167,3.823529411764706
168,3.823529411764706
169,3.823529411764706
170,3.823529411764706
171,3.8333333333333335
172,3.8333333333333335
173,3.8333333333333335
174,3.8333333333333335
175,3.8333333333333335
176,3.8333333333333335
177,3.8333333333333335
178,3.8333333333333335
179,3.8333333333333335
180,3.8333333333333335
181,3.8947368421052633
182,3.8947368421052633
183,3.8947368421052633
184,3.8947368421052633
185,3.8947368421052633
186,3.8947368421052633
187,3.8947368421052633
188,3.8947368421052633
189,3.8947368421052633
190,3.8947368421052633
191,3.95
192,3.95
193,3.95
194,3.95
195,3.95
196,3.95
197,3.95
198,3.95
199,3.95
200,3.95
201,3.9047619047619047
202,3.9047619047619047
203,3.9047619047619047
204,3.9047619047619047
205,3.9047619047619047
206,3.9047619047619047
207,3.9047619047619047
208,3.9047619047619047
209,3.9047619047619047
210,3.9047619047619047
211,3.8636363636363638
212,3.8636363636363638
213,3.8636363636363638
214,3.8636363636363638
215,3.8636363636363638
216,3.8636363636363638
217,3.8636363636363638
218,3.8636363636363638
219,3.8636363636363638
220,3.8636363636363638
221,3.869565217391304
222,3.869565217391304
223,3.869565217391304
224,3.869565217391304
225,3.869565217391304
226,3.869565217391304
227,3.869565217391304
228,3.869565217391304
229,3.869565217391304
230,3.869565217391304
231,3.875
232,3.875
233,3.875
234,3.875
235,3.875
236,3.875
237,3.875
238,3.875
239,3.875
240,3.875
241,3.84
242,3.84
243,3.84
244,3.84
245,3.84
246,3.84
247,3.84
248,3.84
249,3.84
250,3.84
251,3.8846153846153846
252,3.8846153846153846
253,3.8846153846153846
254,3.8846153846153846
255,3.8846153846153846
256,3.8846153846153846
257,3.8846153846153846
258,3.8846153846153846
259,3.8846153846153846
260,3.8846153846153846
261,3.888888888888889
262,3.888888888888889
263,3.888888888888889
264,3.888888888888889
265,3.888888888888889
266,3.888888888888889
267,3.888888888888889
268,3.888888888888889
269,3.888888888888889
270,3.888888888888889
271,3.857142857142857
272,3.857142857142857
273,3.857142857142857
274,3.857142857142857
275,3.857142857142857
276,3.857142857142857
277,3.857142857142857
278,3.857142857142857
279,3.857142857142857
280,3.857142857142857
281,3.8275862068965516
282,3.8275862068965516
283,3.8275862068965516
284,3.8275862068965516
285,3.8275862068965516
286,3.8275862068965516
287,3.8275862068965516
288,3.8275862068965516
289,3.8275862068965516
290,3.8275862068965516
291,3.8333333333333335
292,3.8333333333333335
293,3.8333333333333335
294,3.8333333333333335
295,3.8333333333333335
296,3.8333333333333335
297,3.8333333333333335
298,3.8333333333333335
299,3.8333333333333335
300,3.8333333333333335
301,3.870967741935484
302,3.870967741935484
303,3.870967741935484
304,3.870967741935484
305,3.870967741935484
306,3.870967741935484
307,3.870967741935484
308,3.870967741935484
309,3.870967741935484
310,3.870967741935484
311,3.8125
312,3.8125
313,3.8125
314,3.8125
315,3.8125
316,3.8125
317,3.8125
318,3.8125
319,3.8125
320,3.8125
321,3.8181818181818183
322,3.8181818181818183
323,3.8181818181818183
324,3.8181818181818183
325,3.8181818181818183
326,3.8181818181818183
327,3.8181818181818183
328,3.8181818181818183
329,3.8181818181818183
330,3.8181818181818183
331,3.8529411764705883
332,3.8529411764705883
333,3.8529411764705883
334,3.8529411764705883
335,3.8529411764705883
336,3.8529411764705883
337,3.8529411764705883
338,3.8529411764705883
339,3.8529411764705883
340,3.8529411764705883
341,3.8285714285714287
342,3.8285714285714287
343,3.8285714285714287
344,3.8285714285714287
345,3.8285714285714287
346,3.8285714285714287
347,3.8285714285714287
348,3.8285714285714287
349,3.8285714285714287
350,3.8285714285714287
351,3.8055555555555554
352,3.8055555555555554
353,3.8055555555555554
354,3.8055555555555554
355,3.8055555555555554
356,3.8055555555555554
357,3.8055555555555554
358,3.8055555555555554
359,3.8055555555555554
360,3.8055555555555554
361,3.810810810810811
362,3.810810810810811
363,3.810810810810811
364,3.810810810810811
365,3.810810810810811
366,3.810810810810811
367,3.810810810810811
368,3.810810810810811
369,3.810810810810811
370,3.810810810810811
371,3.763157894736842
372,3.763157894736842
373,3.763157894736842
374,3.763157894736842
375,3.763157894736842
376,3.763157894736842
377,3.763157894736842
378,3.763157894736842
379,3.763157894736842
380,3.763157894736842
381,3.717948717948718
382,3.717948717948718
383,3.717948717948718
384,3.717948717948718
385,3.717948717948718
386,3.717948717948718
387,3.717948717948718
388,3.717948717948718
389,3.717948717948718
390,3.717948717948718
391,3.725
392,3.725
393,3.725
394,3.725
395,3.725
396,3.725
397,3.725
398,3.725
399,3.725
400,3.725
401,3.731707317073171
402,3.731707317073171
403,3.731707317073171
404,3.731707317073171
405,3.731707317073171
406,3.731707317073171
407,3.731707317073171
408,3.731707317073171
409,3.731707317073171
410,3.731707317073171
411,3.7142857142857144
412,3.7142857142857144
