,0,1,2,3,4,5
0,1.0,5.0,10.0,1.0,1.0,0.0
1,5.0,5.0,9.0,1.0,1.0,0.0
2,7.0,5.0,10.0,1.0,1.0,0.0
3,8.0,5.0,11.0,1.0,1.0,0.0
4,12.0,5.0,10.0,1.0,1.0,0.0
5,16.0,5.0,10.0,1.0,1.0,0.0
6,18.0,5.0,10.0,1.0,1.0,0.0
7,22.0,5.0,10.0,1.0,1.0,0.0
8,25.0,5.0,10.0,1.0,1.0,0.0
9,26.0,5.0,10.0,1.0,1.0,0.0
10,27.0,5.0,10.0,1.0,1.0,0.0
11,31.0,5.0,10.0,1.0,1.0,0.0
12,33.0,5.0,10.0,1.0,1.0,0.0
13,38.0,5.0,10.0,1.0,1.0,0.0
14,41.0,5.0,10.0,1.0,1.0,0.0
15,43.0,5.0,10.0,1.0,1.0,0.0
16,45.0,5.0,10.0,1.0,1.0,0.0
17,47.0,5.0,10.0,1.0,1.0,0.0
18,49.0,5.0,11.0,1.0,1.0,0.0
19,51.0,5.0,9.0,1.0,1.0,0.0
20,53.0,5.0,9.0,1.0,1.0,0.0
21,54.0,5.0,10.0,1.0,1.0,0.0
22,55.0,5.0,10.0,1.0,1.0,0.0
23,58.0,5.0,10.0,1.0,1.0,0.0
24,59.0,5.0,10.0,1.0,1.0,0.0
25,61.0,5.0,10.0,1.0,1.0,0.0
26,62.0,5.0,10.0,1.0,1.0,0.0
27,67.0,5.0,9.0,1.0,1.0,0.0
28,68.0,5.0,10.0,1.0,1.0,0.0
29,80.0,5.0,9.0,1.0,1.0,0.0
30,82.0,5.0,10.0,1.0,1.0,0.0
31,83.0,5.0,10.0,1.0,1.0,0.0
32,90.0,5.0,10.0,1.0,1.0,0.0
33,93.0,5.0,10.0,1.0,1.0,0.0
34,94.0,5.0,9.0,1.0,1.0,0.0
35,95.0,5.0,10.0,1.0,1.0,0.0
36,99.0,5.0,10.0,1.0,1.0,0.0
37,103.0,5.0,10.0,1.0,1.0,0.0
38,104.0,5.0,10.0,1.0,1.0,0.0
39,105.0,5.0,10.0,1.0,1.0,0.0
40,106.0,5.0,10.0,1.0,1.0,0.0
41,108.0,5.0,10.0,1.0,1.0,0.0
42,114.0,5.0,11.0,1.0,1.0,0.0
43,115.0,5.0,9.0,1.0,1.0,0.0
44,120.0,5.0,10.0,1.0,1.0,0.0
45,121.0,5.0,10.0,1.0,1.0,0.0
46,122.0,5.0,10.0,1.0,1.0,0.0
47,123.0,5.0,10.0,1.0,1.0,0.0
48,125.0,5.0,10.0,1.0,1.0,0.0
49,126.0,5.0,10.0,1.0,1.0,0.0
50,127.0,5.0,10.0,1.0,1.0,0.0
51,128.0,5.0,10.0,1.0,1.0,0.0
52,129.0,5.0,10.0,1.0,1.0,0.0
53,132.0,5.0,10.0,1.0,1.0,0.0
54,133.0,5.0,10.0,1.0,1.0,0.0
55,136.0,5.0,11.0,1.0,1.0,0.0
56,139.0,5.0,10.0,1.0,1.0,0.0
57,142.0,5.0,10.0,1.0,1.0,0.0
58,143.0,5.0,10.0,1.0,1.0,0.0
59,148.0,5.0,10.0,1.0,1.0,0.0
60,149.0,5.0,10.0,1.0,1.0,0.0
61,150.0,5.0,10.0,1.0,1.0,0.0
62,154.0,5.0,11.0,1.0,1.0,0.0
63,158.0,5.0,10.0,1.0,1.0,0.0
64,159.0,5.0,12.0,1.0,1.0,0.0
65,160.0,5.0,10.0,1.0,1.0,0.0
66,173.0,5.0,10.0,1.0,1.0,0.0
67,175.0,5.0,11.0,1.0,1.0,0.0
68,176.0,5.0,10.0,1.0,1.0,0.0
69,177.0,5.0,10.0,1.0,1.0,0.0
70,181.0,5.0,11.0,1.0,1.0,0.0
71,182.0,5.0,10.0,1.0,1.0,0.0
72,183.0,5.0,11.0,1.0,1.0,0.0
73,184.0,5.0,9.0,1.0,1.0,0.0
74,185.0,5.0,11.0,1.0,1.0,0.0
75,187.0,5.0,9.0,1.0,1.0,0.0
76,191.0,5.0,10.0,1.0,1.0,0.0
77,192.0,5.0,10.0,1.0,1.0,0.0
78,194.0,5.0,10.0,1.0,1.0,0.0
79,195.0,5.0,10.0,1.0,1.0,0.0
80,196.0,5.0,10.0,1.0,1.0,0.0
81,197.0,5.0,10.0,1.0,1.0,0.0
82,200.0,5.0,10.0,1.0,1.0,0.0
83,208.0,5.0,10.0,1.0,1.0,0.0
84,211.0,5.0,10.0,1.0,1.0,0.0
85,213.0,5.0,9.0,1.0,1.0,0.0
86,219.0,5.0,11.0,1.0,1.0,0.0
87,221.0,5.0,10.0,1.0,1.0,0.0
88,223.0,5.0,11.0,1.0,1.0,0.0
89,225.0,5.0,10.0,1.0,1.0,0.0
90,227.0,5.0,10.0,1.0,1.0,0.0
91,228.0,5.0,10.0,1.0,1.0,0.0
92,229.0,5.0,9.0,1.0,1.0,0.0
93,231.0,5.0,10.0,1.0,1.0,0.0
94,232.0,5.0,11.0,1.0,1.0,0.0
95,234.0,5.0,11.0,1.0,1.0,0.0
96,235.0,5.0,11.0,1.0,1.0,0.0
97,236.0,5.0,11.0,1.0,1.0,0.0
98,237.0,5.0,10.0,1.0,1.0,0.0
99,238.0,5.0,9.0,1.0,1.0,0.0
100,259.0,4.0,6.0,0.0,0.15000000000000002,1.0
101,268.0,4.0,6.0,0.0,0.15000000000000002,1.0
102,308.0,4.0,6.0,0.0,0.15000000000000002,1.0
103,314.0,4.0,6.0,0.0,0.15000000000000002,1.0
104,321.0,4.0,6.0,0.0,0.15000000000000002,1.0
105,327.0,4.0,6.0,0.0,0.15000000000000002,1.0
106,329.0,4.0,5.0,0.0,0.15000000000000002,1.0
107,359.0,4.0,6.0,0.0,0.15000000000000002,1.0
108,382.0,4.0,6.0,0.0,0.15000000000000002,1.0
109,405.0,4.0,5.0,0.0,0.15000000000000002,1.0
110,415.0,4.0,6.0,0.0,0.15000000000000002,1.0
111,422.0,4.0,6.0,0.0,0.15000000000000002,1.0
112,445.0,4.0,6.0,0.0,0.15000000000000002,1.0
113,459.0,4.0,6.0,0.0,0.15000000000000002,1.0
114,474.0,4.0,6.0,0.0,0.15000000000000002,1.0
115,482.0,4.0,5.0,0.0,0.15000000000000002,1.0
116,516.0,4.0,6.0,0.0,0.15000000000000002,1.0
117,527.0,4.0,6.0,0.0,0.15000000000000002,1.0
118,545.0,4.0,6.0,0.0,0.15000000000000002,1.0
119,583.0,4.0,6.0,0.0,0.15000000000000002,1.0
120,590.0,4.0,7.0,0.0,0.15000000000000002,1.0
121,592.0,4.0,6.0,0.0,0.15000000000000002,1.0
122,602.0,4.0,6.0,0.0,0.15000000000000002,1.0
123,607.0,4.0,5.0,0.0,0.15000000000000002,1.0
124,613.0,4.0,5.0,0.0,0.15000000000000002,1.0
125,619.0,4.0,6.0,0.0,0.15000000000000002,1.0
126,674.0,4.0,6.0,0.0,0.15000000000000002,1.0
127,677.0,4.0,6.0,0.0,0.15000000000000002,1.0
128,689.0,4.0,6.0,0.0,0.15000000000000002,1.0
129,700.0,4.0,6.0,0.0,0.15000000000000002,1.0
130,733.0,4.0,6.0,0.0,0.15000000000000002,1.0
131,786.0,4.0,5.0,0.0,0.15000000000000002,1.0
132,801.0,4.0,6.0,0.0,0.15000000000000002,1.0
133,809.0,4.0,6.0,0.0,0.15000000000000002,1.0
134,816.0,4.0,7.0,0.0,0.15000000000000002,1.0
135,837.0,4.0,6.0,0.0,0.15000000000000002,1.0
136,844.0,4.0,7.0,0.0,0.15000000000000002,1.0
137,848.0,4.0,6.0,0.0,0.15000000000000002,1.0
138,891.0,4.0,5.0,0.0,0.15000000000000002,1.0
139,893.0,4.0,5.0,0.0,0.15000000000000002,1.0
140,911.0,4.0,6.0,0.0,0.15000000000000002,1.0
141,952.0,4.0,6.0,0.0,0.15000000000000002,1.0
142,975.0,4.0,6.0,0.0,0.15000000000000002,1.0
143,987.0,4.0,6.0,0.0,0.15000000000000002,1.0
144,1010.0,4.0,6.0,0.0,0.15000000000000002,1.0
145,1015.0,4.0,6.0,0.0,0.15000000000000002,1.0
146,1128.0,4.0,6.0,0.0,0.15000000000000002,1.0
147,1137.0,4.0,7.0,0.0,0.15000000000000002,1.0
148,1139.0,4.0,5.0,0.0,0.15000000000000002,1.0
149,1142.0,4.0,7.0,0.0,0.15000000000000002,1.0
150,1166.0,4.0,6.0,0.0,0.15000000000000002,1.0
151,1205.0,4.0,5.0,0.0,0.15000000000000002,1.0
152,1212.0,4.0,6.0,0.0,0.15000000000000002,1.0
153,1236.0,4.0,6.0,0.0,0.15000000000000002,1.0
154,1340.0,4.0,7.0,0.0,0.15000000000000002,1.0
155,1346.0,4.0,6.0,0.0,0.15000000000000002,1.0
156,1394.0,4.0,7.0,0.0,0.15000000000000002,1.0
157,1396.0,4.0,5.0,0.0,0.15000000000000002,1.0
158,1405.0,4.0,5.0,0.0,0.15000000000000002,1.0
159,1414.0,4.0,6.0,0.0,0.15000000000000002,1.0
160,1427.0,4.0,6.0,0.0,0.15000000000000002,1.0
161,1432.0,4.0,6.0,0.0,0.15000000000000002,1.0
162,1440.0,4.0,6.0,0.0,0.15000000000000002,1.0
163,1448.0,4.0,6.0,0.0,0.15000000000000002,1.0
164,1487.0,4.0,6.0,0.0,0.15000000000000002,1.0
165,1519.0,4.0,6.0,0.0,0.15000000000000002,1.0
166,1521.0,4.0,6.0,0.0,0.15000000000000002,1.0
167,1522.0,4.0,6.0,0.0,0.15000000000000002,1.0
168,1544.0,4.0,6.0,0.0,0.15000000000000002,1.0
169,1563.0,4.0,7.0,0.0,0.15000000000000002,1.0
170,1564.0,4.0,6.0,0.0,0.15000000000000002,1.0
171,1582.0,4.0,6.0,0.0,0.15000000000000002,1.0
172,1588.0,4.0,6.0,0.0,0.15000000000000002,1.0
173,1594.0,4.0,6.0,0.0,0.15000000000000002,1.0
174,1597.0,4.0,6.0,0.0,0.15000000000000002,1.0
175,1605.0,4.0,6.0,0.0,0.15000000000000002,1.0
176,1627.0,4.0,6.0,0.0,0.15000000000000002,1.0
177,1665.0,4.0,6.0,0.0,0.15000000000000002,1.0
178,1684.0,4.0,5.0,0.0,0.15000000000000002,1.0
179,1692.0,4.0,6.0,0.0,0.15000000000000002,1.0
180,1697.0,4.0,6.0,0.0,0.15000000000000002,1.0
181,1759.0,4.0,7.0,0.0,0.15000000000000002,1.0
182,1777.0,4.0,6.0,0.0,0.15000000000000002,1.0
