,0
0,sample_theta_store
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,10.05
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,20.86477987421383
14,4.826581576026638
15,0.0
16,0.0
17,0.0
18,0.0
19,9.99118165784833
20,0.0
21,13.312757201646086
22,3.214330952019052
23,0.0
24,0.0
25,0.0
26,0.0
27,7.16087811271298
28,0.0
29,9.629204892966357
30,2.5532679762604937
31,0.0
32,20.103211009174313
33,0.0
34,9.756690997566908
35,5.4966110531804
36,0.0
37,7.460462287104617
38,2.0507720096077375
39,0.0
40,15.793795620437956
41,4.550964187327825
42,7.926767676767676
43,4.389610389610393
44,0.0
45,6.020202020202015
46,1.8083546553045384
47,0.0
48,12.939393939393943
49,3.7482336316533216
50,6.634283246977547
51,3.610288675055517
52,13.264248704663212
53,5.004317789291878
54,1.5661523679488996
55,0.0
56,10.919689119170986
