,0,1,2
0,0.0,0.0,0.0
1,15785.0,0.0,4.0
2,15786.0,0.0,4.0
3,15787.0,0.0,4.0
4,15792.0,0.0,4.0
5,15793.0,0.0,4.0
6,15794.0,0.0,4.0
7,15795.0,0.0,4.0
8,15797.0,0.0,3.0
9,15802.0,0.0,4.0
10,15805.0,0.0,4.0
11,15808.0,0.0,4.0
12,15809.0,0.0,4.0
13,15810.0,0.0,4.0
14,15816.0,0.0,5.0
15,15820.0,0.0,4.0
16,15822.0,0.0,4.0
17,15825.0,0.0,4.0
18,15829.0,0.0,4.0
19,15832.0,0.0,4.0
20,15834.0,0.0,4.0
21,15840.0,0.0,4.0
22,15841.0,0.0,4.0
23,15843.0,0.0,4.0
24,15846.0,0.0,4.0
25,15855.0,0.0,3.0
26,15857.0,0.0,4.0
27,15861.0,0.0,4.0
28,15862.0,0.0,4.0
29,15864.0,0.0,4.0
30,15867.0,0.0,5.0
31,15871.0,0.0,4.0
32,15875.0,0.0,4.0
33,15879.0,0.0,5.0
34,15883.0,0.0,4.0
35,15886.0,0.0,4.0
36,15889.0,0.0,4.0
37,15890.0,0.0,3.0
38,15898.0,0.0,4.0
39,15899.0,0.0,4.0
40,15900.0,0.0,3.0
41,15909.0,0.0,4.0
42,15910.0,0.0,3.0
43,15912.0,0.0,4.0
44,15914.0,0.0,4.0
45,15915.0,0.0,4.0
46,15921.0,0.0,4.0
47,15923.0,0.0,4.0
48,15926.0,0.0,4.0
49,15927.0,0.0,3.0
50,15930.0,0.0,4.0
51,15931.0,0.0,4.0
52,15932.0,0.0,4.0
53,15933.0,0.0,4.0
54,15935.0,0.0,4.0
55,15939.0,0.0,4.0
56,15942.0,0.0,4.0
57,15944.0,0.0,4.0
58,15948.0,0.0,4.0
59,15949.0,0.0,4.0
60,15950.0,0.0,4.0
61,15951.0,0.0,4.0
62,15952.0,0.0,4.0
63,15954.0,0.0,4.0
64,15957.0,0.0,4.0
65,15958.0,0.0,3.0
66,15960.0,0.0,4.0
67,15964.0,0.0,4.0
68,15970.0,0.0,4.0
69,15972.0,0.0,4.0
70,15973.0,0.0,4.0
71,15974.0,0.0,4.0
72,15978.0,0.0,4.0
73,15982.0,0.0,4.0
74,15984.0,0.0,4.0
75,15986.0,0.0,4.0
76,15990.0,0.0,4.0
77,15996.0,0.0,4.0
78,16000.0,0.0,4.0
79,16001.0,0.0,4.0
80,16006.0,0.0,4.0
81,16012.0,0.0,4.0
82,16014.0,0.0,4.0
83,16015.0,0.0,4.0
84,16017.0,0.0,4.0
85,16018.0,0.0,4.0
86,16019.0,0.0,4.0
87,16021.0,0.0,4.0
88,16028.0,0.0,4.0
89,16029.0,0.0,4.0
90,16038.0,0.0,4.0
91,16046.0,0.0,3.0
92,16049.0,0.0,4.0
93,16050.0,0.0,4.0
94,16053.0,0.0,4.0
95,16054.0,0.0,4.0
96,16058.0,0.0,4.0
97,16059.0,0.0,4.0
98,16061.0,0.0,4.0
99,16063.0,0.0,4.0
100,16064.0,0.0,4.0
101,16072.0,0.0,3.0
102,16073.0,0.0,4.0
103,16078.0,0.0,5.0
104,16081.0,0.0,4.0
105,16083.0,0.0,4.0
106,16084.0,0.0,4.0
107,16085.0,0.0,4.0
108,16092.0,0.0,4.0
109,16093.0,0.0,4.0
110,16094.0,0.0,4.0
111,16095.0,0.0,5.0
112,16106.0,0.0,4.0
113,16110.0,0.0,4.0
114,16116.0,0.0,4.0
115,16120.0,0.0,4.0
116,16121.0,0.0,4.0
117,16123.0,0.0,4.0
118,16126.0,0.0,4.0
119,16127.0,0.0,4.0
120,16129.0,0.0,4.0
121,16134.0,0.0,4.0
122,16136.0,0.0,4.0
123,16139.0,0.0,4.0
124,16146.0,0.0,4.0
125,16147.0,0.0,4.0
126,16148.0,0.0,4.0
127,16150.0,0.0,4.0
128,16151.0,0.0,4.0
129,16153.0,0.0,4.0
130,16158.0,0.0,4.0
131,16161.0,0.0,4.0
132,16162.0,0.0,4.0
133,16164.0,0.0,4.0
134,16167.0,0.0,5.0
135,16171.0,0.0,4.0
