,0,1,2,3,4,5
0,2.0,2.0,6.0,1.0,1.0,0.0
1,4.0,2.0,5.0,1.0,1.0,0.0
2,6.0,2.0,5.0,1.0,1.0,0.0
3,9.0,2.0,5.0,1.0,1.0,0.0
4,10.0,2.0,5.0,1.0,1.0,0.0
5,11.0,2.0,5.0,1.0,1.0,0.0
6,13.0,2.0,5.0,1.0,1.0,0.0
7,20.0,2.0,5.0,1.0,1.0,0.0
8,24.0,2.0,5.0,1.0,1.0,0.0
9,32.0,2.0,5.0,1.0,1.0,0.0
10,37.0,2.0,5.0,1.0,1.0,0.0
11,39.0,2.0,5.0,1.0,1.0,0.0
12,42.0,2.0,5.0,1.0,1.0,0.0
13,46.0,2.0,5.0,1.0,1.0,0.0
14,52.0,2.0,5.0,1.0,1.0,0.0
15,64.0,2.0,5.0,1.0,1.0,0.0
16,66.0,2.0,5.0,1.0,1.0,0.0
17,69.0,2.0,5.0,1.0,1.0,0.0
18,72.0,2.0,5.0,1.0,1.0,0.0
19,74.0,2.0,5.0,1.0,1.0,0.0
20,75.0,2.0,5.0,1.0,1.0,0.0
21,76.0,2.0,5.0,1.0,1.0,0.0
22,79.0,2.0,5.0,1.0,1.0,0.0
23,85.0,2.0,5.0,1.0,1.0,0.0
24,87.0,2.0,5.0,1.0,1.0,0.0
25,88.0,2.0,5.0,1.0,1.0,0.0
26,89.0,2.0,5.0,1.0,1.0,0.0
27,91.0,2.0,5.0,1.0,1.0,0.0
28,92.0,2.0,5.0,1.0,1.0,0.0
29,96.0,2.0,5.0,1.0,1.0,0.0
30,98.0,2.0,6.0,1.0,1.0,0.0
31,100.0,2.0,5.0,1.0,1.0,0.0
32,107.0,2.0,5.0,1.0,1.0,0.0
33,110.0,2.0,5.0,1.0,1.0,0.0
34,111.0,2.0,5.0,1.0,1.0,0.0
35,113.0,2.0,5.0,1.0,1.0,0.0
36,116.0,2.0,5.0,1.0,1.0,0.0
37,117.0,2.0,5.0,1.0,1.0,0.0
38,131.0,2.0,5.0,1.0,1.0,0.0
39,137.0,2.0,6.0,1.0,1.0,0.0
40,140.0,2.0,5.0,1.0,1.0,0.0
41,141.0,2.0,5.0,1.0,1.0,0.0
42,144.0,2.0,5.0,1.0,1.0,0.0
43,145.0,2.0,5.0,1.0,1.0,0.0
44,146.0,2.0,5.0,1.0,1.0,0.0
45,153.0,2.0,5.0,1.0,1.0,0.0
46,156.0,2.0,5.0,1.0,1.0,0.0
47,163.0,2.0,5.0,1.0,1.0,0.0
48,165.0,2.0,5.0,1.0,1.0,0.0
49,166.0,2.0,5.0,1.0,1.0,0.0
50,170.0,2.0,4.0,1.0,1.0,0.0
51,174.0,2.0,5.0,1.0,1.0,0.0
52,178.0,2.0,5.0,1.0,1.0,0.0
53,186.0,2.0,6.0,1.0,1.0,0.0
54,199.0,2.0,5.0,1.0,1.0,0.0
55,202.0,2.0,5.0,1.0,1.0,0.0
56,203.0,2.0,4.0,1.0,1.0,0.0
57,206.0,2.0,5.0,1.0,1.0,0.0
58,207.0,2.0,5.0,1.0,1.0,0.0
59,214.0,2.0,5.0,1.0,1.0,0.0
60,215.0,2.0,5.0,1.0,1.0,0.0
61,216.0,2.0,5.0,1.0,1.0,0.0
62,220.0,2.0,5.0,1.0,1.0,0.0
63,222.0,2.0,5.0,1.0,1.0,0.0
64,224.0,2.0,5.0,1.0,1.0,0.0
65,226.0,2.0,5.0,1.0,1.0,0.0
66,239.0,2.0,5.0,1.0,1.0,0.0
67,240.0,2.0,5.0,1.0,1.0,0.0
68,241.0,2.0,5.0,1.0,1.0,0.0
69,243.0,2.0,5.0,1.0,1.0,0.0
70,244.0,2.0,5.0,1.0,1.0,0.0
71,247.0,2.0,6.0,1.0,1.0,0.0
72,248.0,2.0,5.0,1.0,1.0,0.0
73,253.0,2.0,5.0,1.0,1.0,0.0
74,257.0,2.0,5.0,1.0,1.0,0.0
75,270.0,2.0,6.0,1.0,1.0,0.0
76,275.0,2.0,6.0,1.0,1.0,0.0
77,279.0,2.0,5.0,1.0,1.0,0.0
78,285.0,2.0,5.0,1.0,1.0,0.0
79,286.0,2.0,5.0,1.0,1.0,0.0
80,289.0,2.0,5.0,1.0,1.0,0.0
81,290.0,2.0,5.0,1.0,1.0,0.0
82,292.0,2.0,5.0,1.0,1.0,0.0
83,296.0,2.0,5.0,1.0,1.0,0.0
84,298.0,2.0,5.0,1.0,1.0,0.0
85,307.0,2.0,5.0,1.0,1.0,0.0
86,309.0,2.0,5.0,1.0,1.0,0.0
87,316.0,2.0,5.0,1.0,1.0,0.0
88,322.0,2.0,5.0,1.0,1.0,0.0
89,326.0,2.0,5.0,1.0,1.0,0.0
90,328.0,2.0,5.0,1.0,1.0,0.0
91,330.0,2.0,5.0,1.0,1.0,0.0
92,331.0,2.0,5.0,1.0,1.0,0.0
93,333.0,2.0,6.0,1.0,1.0,0.0
94,334.0,2.0,5.0,1.0,1.0,0.0
95,337.0,2.0,4.0,1.0,1.0,0.0
96,338.0,2.0,5.0,1.0,1.0,0.0
97,339.0,2.0,5.0,1.0,1.0,0.0
98,341.0,2.0,4.0,1.0,1.0,0.0
99,345.0,2.0,5.0,1.0,1.0,0.0
100,366.0,1.0,1.0,0.0,0.07,1.0
101,367.0,1.0,2.0,0.0,0.07,1.0
102,434.0,1.0,2.0,0.0,0.07,1.0
103,451.0,1.0,2.0,0.0,0.07,1.0
104,456.0,1.0,2.0,0.0,0.07,1.0
105,484.0,1.0,2.0,0.0,0.07,1.0
106,587.0,1.0,2.0,0.0,0.07,1.0
107,757.0,1.0,1.0,0.0,0.07,1.0
108,779.0,1.0,2.0,0.0,0.07,1.0
109,796.0,1.0,2.0,0.0,0.07,1.0
110,822.0,1.0,2.0,0.0,0.07,1.0
111,850.0,1.0,2.0,0.0,0.07,1.0
112,903.0,1.0,2.0,0.0,0.07,1.0
113,932.0,1.0,2.0,0.0,0.07,1.0
114,1065.0,1.0,2.0,0.0,0.07,1.0
115,1071.0,1.0,2.0,0.0,0.07,1.0
116,1100.0,1.0,2.0,0.0,0.07,1.0
117,1300.0,1.0,2.0,0.0,0.07,1.0
118,1303.0,1.0,2.0,0.0,0.07,1.0
119,1314.0,1.0,2.0,0.0,0.07,1.0
120,1325.0,1.0,2.0,0.0,0.07,1.0
121,1328.0,1.0,2.0,0.0,0.07,1.0
122,1364.0,1.0,2.0,0.0,0.07,1.0
123,1379.0,1.0,2.0,0.0,0.07,1.0
124,1418.0,1.0,2.0,0.0,0.07,1.0
125,1451.0,1.0,2.0,0.0,0.07,1.0
126,1481.0,1.0,2.0,0.0,0.07,1.0
127,1602.0,1.0,1.0,0.0,0.07,1.0
128,1666.0,1.0,2.0,0.0,0.07,1.0
129,1763.0,1.0,2.0,0.0,0.07,1.0
130,1872.0,1.0,1.0,0.0,0.07,1.0
131,1911.0,1.0,2.0,0.0,0.07,1.0
132,1930.0,1.0,2.0,0.0,0.07,1.0
133,2040.0,1.0,3.0,0.0,0.07,1.0
134,2067.0,1.0,2.0,0.0,0.07,1.0
135,2073.0,1.0,2.0,0.0,0.07,1.0
136,2110.0,1.0,3.0,0.0,0.07,1.0
137,2114.0,1.0,2.0,0.0,0.07,1.0
138,2176.0,1.0,2.0,0.0,0.07,1.0
139,2183.0,1.0,2.0,0.0,0.07,1.0
140,2357.0,1.0,2.0,0.0,0.07,1.0
141,2360.0,1.0,2.0,0.0,0.07,1.0
142,2445.0,1.0,1.0,0.0,0.07,1.0
143,2489.0,1.0,2.0,0.0,0.07,1.0
144,2500.0,1.0,2.0,0.0,0.07,1.0
145,2554.0,1.0,2.0,0.0,0.07,1.0
146,2586.0,1.0,2.0,0.0,0.07,1.0
147,2661.0,1.0,2.0,0.0,0.07,1.0
148,2723.0,1.0,3.0,0.0,0.07,1.0
149,2731.0,1.0,2.0,0.0,0.07,1.0
150,2829.0,1.0,2.0,0.0,0.07,1.0
151,2857.0,1.0,2.0,0.0,0.07,1.0
152,3004.0,1.0,2.0,0.0,0.07,1.0
153,3081.0,1.0,2.0,0.0,0.07,1.0
154,3109.0,1.0,2.0,0.0,0.07,1.0
155,3114.0,1.0,2.0,0.0,0.07,1.0
156,3163.0,1.0,2.0,0.0,0.07,1.0
157,3254.0,1.0,2.0,0.0,0.07,1.0
158,3282.0,1.0,2.0,0.0,0.07,1.0
159,3297.0,1.0,2.0,0.0,0.07,1.0
160,3301.0,1.0,2.0,0.0,0.07,1.0
161,3335.0,1.0,2.0,0.0,0.07,1.0
162,3361.0,1.0,2.0,0.0,0.07,1.0
163,3451.0,1.0,2.0,0.0,0.07,1.0
164,3467.0,1.0,2.0,0.0,0.07,1.0
165,3480.0,1.0,2.0,0.0,0.07,1.0
166,3517.0,1.0,2.0,0.0,0.07,1.0
167,3588.0,1.0,2.0,0.0,0.07,1.0
168,3628.0,1.0,2.0,0.0,0.07,1.0
169,3638.0,1.0,2.0,0.0,0.07,1.0
170,3654.0,1.0,2.0,0.0,0.07,1.0
171,3660.0,1.0,2.0,0.0,0.07,1.0
172,3702.0,1.0,1.0,0.0,0.07,1.0
173,3711.0,1.0,2.0,0.0,0.07,1.0
174,3733.0,1.0,2.0,0.0,0.07,1.0
175,3780.0,1.0,2.0,0.0,0.07,1.0
176,3786.0,1.0,2.0,0.0,0.07,1.0
177,3815.0,1.0,2.0,0.0,0.07,1.0
