,0,1,2,3
0,14137.0,2.0,5.0,4.0
1,14138.0,2.0,5.0,4.0
2,14140.0,2.0,5.0,4.0
3,14141.0,2.0,5.0,4.0
4,14144.0,2.0,5.0,4.0
5,14149.0,1.0,2.0,4.0
6,14150.0,1.0,2.0,4.0
7,14152.0,1.0,2.0,4.0
8,14153.0,1.0,2.0,4.0
9,14155.0,1.0,2.0,4.0
10,14156.0,0.0,4.0,4.0
11,14161.0,0.0,4.0,4.0
12,14162.0,0.0,4.0,4.0
13,14163.0,0.0,4.0,4.0
14,14164.0,0.0,4.0,4.0
15,14167.0,3.0,1.0,4.0
16,14171.0,3.0,1.0,4.0
17,14173.0,3.0,1.0,4.0
18,14174.0,3.0,1.0,4.0
19,14176.0,3.0,0.0,4.0
20,14181.0,2.0,5.0,4.0
21,14182.0,1.0,2.0,4.0
22,14185.0,0.0,4.0,4.0
23,14186.0,3.0,1.0,4.0
24,14187.0,2.0,5.0,4.0
25,14188.0,1.0,2.0,4.0
26,14191.0,0.0,4.0,4.0
27,14193.0,3.0,1.0,4.0
28,14197.0,2.0,5.0,4.0
29,14201.0,1.0,2.0,4.0
30,14202.0,0.0,4.0,4.0
31,14205.0,3.0,1.0,4.0
32,14206.0,2.0,5.0,4.0
33,14211.0,1.0,1.0,4.0
34,14212.0,0.0,4.0,4.0
35,14213.0,3.0,1.0,4.0
36,14218.0,2.0,5.0,4.0
37,14220.0,1.0,2.0,4.0
38,14221.0,0.0,4.0,4.0
39,14222.0,3.0,1.0,4.0
40,14223.0,2.0,5.0,4.0
41,14225.0,1.0,2.0,4.0
42,14226.0,0.0,4.0,4.0
43,14227.0,3.0,0.0,4.0
44,14229.0,2.0,5.0,2.0
45,14230.0,0.0,4.0,2.0
46,14236.0,2.0,5.0,2.0
47,14240.0,0.0,3.0,2.0
48,14242.0,2.0,5.0,2.0
49,14247.0,0.0,4.0,2.0
50,14253.0,2.0,5.0,2.0
51,14254.0,0.0,4.0,2.0
52,14256.0,2.0,5.0,2.0
53,14258.0,0.0,4.0,2.0
54,14259.0,2.0,5.0,2.0
55,14260.0,0.0,4.0,2.0
56,14261.0,2.0,5.0,2.0
57,14263.0,0.0,4.0,2.0
58,14265.0,2.0,5.0,2.0
59,14267.0,0.0,4.0,2.0
60,14268.0,2.0,5.0,2.0
61,14274.0,0.0,4.0,2.0
62,14276.0,2.0,5.0,2.0
63,14278.0,0.0,4.0,2.0
64,14280.0,2.0,5.0,2.0
65,14286.0,0.0,4.0,2.0
66,14290.0,2.0,5.0,2.0
67,14291.0,0.0,4.0,2.0
68,14292.0,2.0,5.0,2.0
69,14294.0,0.0,3.0,2.0
70,14297.0,2.0,5.0,1.0
71,14298.0,2.0,5.0,1.0
